500,2021-08-02,BG1100049078,24200000,5745245,1463
501,2021-08-02,BG1100017190,12500000,2402166,1046
502,2021-08-02,BG11TOSOAT18,5416829,512539,2688
503,2021-08-02,BG1100001921,27995036,11136790,3975
504,2021-08-02,BG11PLPLVT16,1003904,203739,956
505,2021-08-02,BG1100109070,195660287,39151614,1651
506,2021-08-02,BG11ZLVAAT14,6493577,481434,6235
507,2021-08-03,BG1100003166,17999999,6305759,1019
508,2021-08-03,BG11ALBAAT17,4273126,1278803,77468
509,2021-08-03,BG11ALSUAT14,17952959,1776504,2578
510,2021-08-03,BG1100025052,85110091,52483840,1872
511,2021-08-03,BG1100001053,34641925,25764018,1005
512,2021-08-03,BG1100014973,127129970,21181101,6221
513,2021-08-03,BG1100046066,239646267,53080895,3404
514,2021-08-03,BG1100038980,18736099,12418785,146901
515,2021-08-03,BG1100040101,36629925,26308349,820
516,2021-08-03,BG11ELPABT16,25108410,6618810,1624
517,2021-08-03,BG11EMSEAT19,21699726,4898869,1413
518,2021-08-03,BG1100114062,260500000,85236209,9419
519,2021-08-03,BG1100106050,149084800,16500000,2083
520,2021-08-03,BG11FASIAT18,515000,213250,831
521,2021-08-03,BG1100026985,5347798,3099451,69757
522,2021-08-03,BG1100002184,243608710,43788135,1094
523,2021-08-03,BG1100080982,735910,438192,2516
524,2021-08-03,BG11HIYMAT14,18193752,3673622,1015
525,2021-08-03,BG1100010989,15864544,8981736,26182
526,2021-08-03,BG1100058988,5610437,1808162,13177
527,2021-08-03,BG1100051983,56010597,22698400,4289
528,2021-08-03,BG1100027983,36852997,16532960,1390
529,2021-08-03,BG1100008983,9940391,6666906,37511
530,2021-08-03,BG1100036984,6485897,1972228,13494
531,2021-08-03,BG1100043980,9980925,3415242,30563
532,2021-08-03,BG1100019980,107400643,29025755,53923
533,2021-08-03,BG11LUSTAT13,13168614,2350691,772
534,2021-08-03,BG11LASUAT14,9919410,1211967,1027
535,2021-08-03,BG1100075065,39000000,6788804,1656
536,2021-08-03,BG11MPKAAT18,39445200,9071209,1304
537,2021-08-03,BG11NEDIAT11,2654358,629151,3010
538,2021-08-03,BG11KOVABT17,586642,113619,774
539,2021-08-03,BG11PESOBT13,27312403,2438860,2892
540,2021-08-03,BG11SOSOBT18,134797899,46695735,6672
541,2021-08-03,BG1100086070,34276050,8113764,25613
542,2021-08-03,BG1100032140,59360518,31431825,1033
543,2021-08-03,BG11SVVAAT11,2309561,843144,791
544,2021-08-03,BG1100033981,18358849,7915991,156437
545,2021-08-03,BG1100005971,21000000,12372374,22061
546,2021-08-03,BG1100049078,24200000,5745245,1463
547,2021-08-03,BG1100017190,12500000,2402166,1046
548,2021-08-03,BG11TOSOAT18,5416829,512539,2688
549,2021-08-03,BG1100001921,27995036,11136790,3975
550,2021-08-03,BG11PLPLVT16,1003904,203739,956
551,2021-08-03,BG1100109070,195660287,39151614,1651
552,2021-08-03,BG11ZLVAAT14,6493577,481434,6235
553,2021-08-04,BG1100003166,17999999,6305759,1023
554,2021-08-04,BG11ALBAAT17,4273126,1278803,77468
555,2021-08-04,BG11ALSUAT14,17952959,1776504,2578
556,2021-08-04,BG1100025052,85110091,52483840,1871
557,2021-08-04,BG1100001053,34641925,25764018,1006
558,2021-08-04,BG1100014973,127129970,21181101,6222
559,2021-08-04,BG1100046066,239646267,53080895,3403
560,2021-08-04,BG1100038980,18736099,12418785,146901
561,2021-08-04,BG1100040101,36629925,26308349,820
562,2021-08-04,BG11ELPABT16,25108410,6618810,1624
563,2021-08-04,BG11EMSEAT19,21699726,4898869,1413
564,2021-08-04,BG1100114062,260500000,85236209,9418
565,2021-08-04,BG1100106050,149084800,16500000,2083
566,2021-08-04,BG11FASIAT18,515000,213250,832
567,2021-08-04,BG1100026985,5347798,3099451,69757
568,2021-08-04,BG1100002184,243608710,43788135,1092
569,2021-08-04,BG1100080982,735910,438192,2516
570,2021-08-04,BG11HIYMAT14,18193752,3673622,1015
571,2021-08-04,BG1100010989,15864544,8981736,26182
572,2021-08-04,BG1100058988,5610437,1808162,13177
573,2021-08-04,BG1100051983,56010597,22698400,4289
574,2021-08-04,BG1100027983,36852997,16532960,1390
575,2021-08-04,BG1100008983,9940391,6666906,37511
576,2021-08-04,BG1100036984,6485897,1972228,13492
577,2021-08-04,BG1100043980,9980925,3415242,30564
578,2021-08-04,BG1100019980,107400643,29025755,53921
579,2021-08-04,BG11LUSTAT13,13168614,2350691,772
580,2021-08-04,BG11LASUAT14,9919410,1211967,1027
581,2021-08-04,BG1100075065,39000000,6788804,1656
582,2021-08-04,BG11MPKAAT18,39445200,9071209,1304
583,2021-08-04,BG11NEDIAT11,2654358,629151,3011
584,2021-08-04,BG11KOVABT17,586642,113619,774
585,2021-08-04,BG11PESOBT13,27312403,2438860,2892
586,2021-08-04,BG11SOSOBT18,134797899,46695735,6670
587,2021-08-04,BG1100086070,34276050,8113764,25613
588,2021-08-04,BG1100032140,59360518,31431825,1033
589,2021-08-04,BG11SVVAAT11,2309561,841444,791
590,2021-08-04,BG1100033981,18358849,7915991,156437
591,2021-08-04,BG1100005971,21000000,12372374,22058
592,2021-08-04,BG1100049078,24200000,5745245,1463
593,2021-08-04,BG1100017190,12500000,2402166,1046
594,2021-08-04,BG11TOSOAT18,5416829,512539,2688
595,2021-08-04,BG1100001921,27995036,11136790,3975
596,2021-08-04,BG11PLPLVT16,1003904,203739,957
597,2021-08-04,BG1100109070,195660287,39151614,1651
598,2021-08-04,BG11ZLVAAT14,6493577,481434,6235
599,2021-08-05,BG1100003166,17999999,6305759,1022
600,2021-08-05,BG11ALBAAT17,4273126,1278803,77469
601,2021-08-05,BG11ALSUAT14,17952959,1776504,2579
602,2021-08-05,BG1100025052,85110091,52483840,1868
603,2021-08-05,BG1100001053,34641925,25764018,1007
604,2021-08-05,BG1100014973,127129970,21181101,6224
605,2021-08-05,BG1100046066,239646267,53080895,3400
606,2021-08-05,BG1100038980,18736099,12418785,146898
607,2021-08-05,BG1100040101,36629925,26308349,820
608,2021-08-05,BG11ELPABT16,25108410,6618810,1624
609,2021-08-05,BG11EMSEAT19,21699726,4898869,1413
610,2021-08-05,BG1100114062,260500000,85236209,9419
611,2021-08-05,BG1100106050,149084800,16500000,2084
612,2021-08-05,BG11FASIAT18,515000,213250,831
613,2021-08-05,BG1100026985,5347798,3099451,69757
614,2021-08-05,BG1100002184,243608710,43788135,1092
615,2021-08-05,BG1100080982,735910,438192,2516
616,2021-08-05,BG11HIYMAT14,18193752,3673622,1015
617,2021-08-05,BG1100010989,15864544,8981736,26182
618,2021-08-05,BG1100058988,5610437,1808162,13177
619,2021-08-05,BG1100051983,56010597,22698400,4289
620,2021-08-05,BG1100027983,36852997,16532960,1390
621,2021-08-05,BG1100008983,9940391,6666906,37511
622,2021-08-05,BG1100036984,6485897,1973028,13492
623,2021-08-05,BG1100043980,9980925,3407242,30564
624,2021-08-05,BG1100019980,107400643,29025755,53920
625,2021-08-05,BG11LUSTAT13,13168614,2350691,772
626,2021-08-05,BG11LASUAT14,9919410,1211967,1027
627,2021-08-05,BG1100075065,39000000,6788804,1656
628,2021-08-05,BG11MPKAAT18,39445200,9071209,1307
629,2021-08-05,BG11NEDIAT11,2654358,629151,3010
630,2021-08-05,BG11KOVABT17,586642,113619,774
631,2021-08-05,BG11PESOBT13,27312403,2438860,2892
632,2021-08-05,BG11SOSOBT18,134797899,46695735,6668
633,2021-08-05,BG1100086070,34276050,8113764,25613
634,2021-08-05,BG1100032140,59360518,31431825,1033
635,2021-08-05,BG11SVVAAT11,2309561,841444,791
636,2021-08-05,BG1100033981,18358849,7915991,156437
637,2021-08-05,BG1100005971,21000000,12372374,22058
638,2021-08-05,BG1100049078,24200000,5745245,1463
639,2021-08-05,BG1100017190,12500000,2402166,1045
640,2021-08-05,BG11TOSOAT18,5416829,512539,2688
641,2021-08-05,BG1100001921,27995036,11136790,3975
642,2021-08-05,BG11PLPLVT16,1003904,203739,957
643,2021-08-05,BG1100109070,195660287,39151614,1651
644,2021-08-05,BG11ZLVAAT14,6493577,481434,6233
