725,2021-08-03,16:34:38,BREF,2.3,856
346,2021-07-21,14:17:32,NEOH,24.8,40
347,2021-07-21,14:17:29,ATER,2.45,86
726,2021-08-03,16:30:04,CHIM,0.856,5038
727,2021-08-03,16:29:35,ATER,2.7,73
728,2021-08-03,16:29:35,ATER,2.7,327
729,2021-08-03,16:29:06,CHIM,0.87,486
730,2021-08-03,16:28:55,ATER,2.7,560
348,2021-07-21,14:02:07,HVAR,40.2,10
731,2021-08-03,16:28:33,CHIM,0.87,3000
732,2021-08-03,16:28:10,ATER,2.7,113
733,2021-08-03,16:28:10,ATER,2.7,22
2284,2021-08-05,16:03:48,ELHM,0.825,485
2285,2021-08-05,15:59:33,CHIM,0.956,230
349,2021-07-21,13:48:03,SFA,3.48,100
350,2021-07-21,13:45:27,EUBG,2.5,200
351,2021-07-21,13:33:43,CHIM,0.856,300
352,2021-07-21,13:27:11,CCB,0.995,380
353,2021-07-21,13:26:01,HRZ,2.66,224000
354,2021-07-21,13:26:01,HRZ,2.66,26000
734,2021-08-03,16:25:53,CHIM,0.87,1000
735,2021-08-03,16:25:53,CHIM,0.87,2077
355,2021-07-21,13:16:40,SGH,0.498,2650
356,2021-07-21,13:13:52,SGH,0.498,3000
357,2021-07-21,13:04:24,SGH,0.498,150
736,2021-08-03,16:25:53,CHIM,0.868,1000
358,2021-07-21,13:02:39,DUH,7.32,59
737,2021-08-03,16:25:53,CHIM,0.868,611
738,2021-08-03,16:25:53,CHIM,0.866,1000
359,2021-07-21,12:45:50,HVAR,40.2,10
360,2021-07-21,12:45:29,EUBG,2.58,100
739,2021-08-03,16:25:53,CHIM,0.866,826
740,2021-08-03,16:23:54,EUBG,2.52,49000
741,2021-08-03,16:19:38,CCB,1.05,615
361,2021-07-21,12:39:45,FIB,1.75,134
362,2021-07-21,12:39:45,FIB,1.75,210
363,2021-07-21,12:39:45,FIB,1.75,321
364,2021-07-21,12:37:25,FIB,1.75,2315
365,2021-07-21,12:37:25,FIB,1.745,685
366,2021-07-21,12:36:03,DUH,7.3,50
367,2021-07-21,12:36:03,DUH,7.3,200
368,2021-07-21,12:36:03,DUH,7.3,1
369,2021-07-21,12:33:43,EAC,1.07,250
370,2021-07-21,12:33:35,CCB,0.995,400
371,2021-07-21,12:23:58,HRZ,2.66,234000
372,2021-07-21,12:23:58,HRZ,2.66,16000
373,2021-07-21,12:21:36,FIB,1.725,200
374,2021-07-21,12:09:00,HES,5.8,90
375,2021-07-21,12:07:19,HES,5.8,30
376,2021-07-21,12:06:05,EAC,1.07,500
377,2021-07-21,12:06:05,EAC,1.07,500
742,2021-08-03,16:18:30,CCB,1.05,5000
743,2021-08-03,16:17:55,CCB,1.05,4385
744,2021-08-03,16:17:54,ATER,2.7,478
745,2021-08-03,16:17:54,ATER,2.7,500
378,2021-07-21,11:45:56,KBG,8.25,20
379,2021-07-21,11:44:52,A4L,18,10
746,2021-08-03,16:17:54,ATER,2.7,265
380,2021-07-21,11:43:28,HES,5.8,50
381,2021-07-21,11:42:34,GR6,1.48,200
747,2021-08-03,16:17:54,ATER,2.69,977
748,2021-08-03,16:16:48,TBS,13.4,174
749,2021-08-03,16:16:48,TBS,13.4,74
750,2021-08-03,16:16:48,TBS,13.4,37
382,2021-07-21,11:41:55,ATER,2.49,100
751,2021-08-03,16:16:48,TBS,13.4,100
752,2021-08-03,16:16:48,TBS,13.5,15
753,2021-08-03,16:13:38,SFA,3.5,73
383,2021-07-21,11:31:01,HRZ,2.66,10000
384,2021-07-21,11:30:04,HVAR,40.2,10
385,2021-07-21,11:29:55,HRZ,2.66,188000
386,2021-07-21,11:29:55,HRZ,2.66,2000
387,2021-07-21,11:26:33,BREF,2.18,50
754,2021-08-03,16:07:55,ATER,2.69,23
755,2021-08-03,16:07:55,ATER,2.69,177
756,2021-08-03,16:07:55,ATER,2.68,200
757,2021-08-03,16:06:51,CCB,1.05,600
388,2021-07-21,11:23:35,ATER,2.44,2000
389,2021-07-21,11:23:35,ATER,2.44,1000
390,2021-07-21,11:15:16,CCB,0.955,720
391,2021-07-21,11:15:16,CCB,0.955,1040
392,2021-07-21,11:15:16,CCB,0.955,1040
393,2021-07-21,11:15:16,CCB,0.955,2110
394,2021-07-21,11:15:16,CCB,0.97,500
395,2021-07-21,11:15:16,CCB,0.975,510
396,2021-07-21,11:15:16,CCB,0.975,400
397,2021-07-21,11:15:16,CCB,0.98,450
398,2021-07-21,11:15:16,CCB,0.98,350
399,2021-07-21,11:15:16,CCB,0.985,500
400,2021-07-21,11:15:16,CCB,0.99,380
2286,2021-08-05,15:51:28,MONB,6.1,140
2287,2021-08-05,15:43:16,BREF,2.37,420
758,2021-08-03,16:00:14,ALCM,9,80
401,2021-07-21,11:09:54,SGH,0.48,1075
402,2021-07-21,11:09:54,SGH,0.484,925
403,2021-07-21,11:09:20,CCB,0.995,360
759,2021-08-03,16:00:14,ALCM,9,32
404,2021-07-21,11:04:02,DUH,7.3,154
405,2021-07-21,11:03:48,CHIM,0.86,2500
406,2021-07-21,11:02:49,HRZ,2.66,142000
407,2021-07-21,11:02:49,HRZ,2.66,8000
2288,2021-08-05,15:33:28,HVAR,40.2,10
2289,2021-08-05,15:25:39,SFA,3.5,100
408,2021-07-21,10:57:38,DUH,7.26,270
760,2021-08-03,15:38:38,BREF,2.28,40
761,2021-08-03,15:31:16,HVAR,40.2,10
409,2021-07-21,10:53:00,EUBG,2.58,9000
410,2021-07-21,10:53:00,EUBG,2.58,900
762,2021-08-03,15:19:15,CCB,1.06,600
763,2021-08-03,15:16:02,CCB,1.05,1000
764,2021-08-03,15:15:49,SFT,5.25,130
411,2021-07-21,10:47:33,NEOH,24.8,4
412,2021-07-21,10:47:33,NEOH,24.6,50
413,2021-07-21,10:47:33,NEOH,24.4,41
414,2021-07-21,10:47:33,NEOH,24.2,30
415,2021-07-21,10:46:10,SFA,3.46,764
416,2021-07-21,10:46:10,SFA,3.48,236
417,2021-07-21,10:43:54,HRZ,2.66,10000
418,2021-07-21,10:43:45,CCB,1,400
419,2021-07-21,10:43:39,SFT,5.05,86
420,2021-07-21,10:43:39,SFT,5.05,14
421,2021-07-21,10:43:37,HRZ,2.66,84000
422,2021-07-21,10:43:37,HRZ,2.66,6000
423,2021-07-21,10:43:04,A4L,18,50
765,2021-08-03,15:14:04,A4L,17.5,74
766,2021-08-03,15:14:04,A4L,17.5,148
767,2021-08-03,15:14:04,A4L,17.5,200
768,2021-08-03,15:14:04,A4L,17.5,200
424,2021-07-21,10:40:08,MONB,6,217
425,2021-07-21,10:40:08,MONB,6.05,283
769,2021-08-03,15:14:04,A4L,17.5,3
770,2021-08-03,15:14:04,A4L,17.5,100
771,2021-08-03,15:14:04,A4L,17.6,41
426,2021-07-21,10:31:33,CHIM,0.854,1970
772,2021-08-03,15:14:04,A4L,17.6,34
2290,2021-08-05,15:12:38,YGAG,6.05,13
2291,2021-08-05,15:10:55,FIB,1.79,300
2292,2021-08-05,15:10:16,ALB,34.2,7
773,2021-08-03,14:55:50,ALCM,9,500
774,2021-08-03,14:55:50,ALCM,9.05,100
427,2021-07-21,10:24:10,DUH,7.3,80
428,2021-07-21,10:23:17,HRZ,2.66,42000
429,2021-07-21,10:23:17,HRZ,2.66,8000
775,2021-08-03,14:55:50,ALCM,9.1,100
776,2021-08-03,14:55:50,ALCM,9.15,100
777,2021-08-03,14:54:35,IHB,1.56,208
778,2021-08-03,14:54:31,CCB,1.06,400
2293,2021-08-05,14:58:10,SFT,5.2,200
430,2021-07-21,10:20:20,ATER,2.44,1000
431,2021-07-21,10:20:20,ATER,2.47,1000
432,2021-07-21,10:19:53,IHB,1.27,482
779,2021-08-03,14:53:21,IHB,1.56,208
2294,2021-08-05,14:58:10,SFT,5.2,400
433,2021-07-21,10:14:12,BREF,2.15,980
434,2021-07-21,10:13:11,TBS,13.5,1367
435,2021-07-21,10:13:11,TBS,13.5,1076
436,2021-07-21,10:13:11,TBS,13.5,200
2295,2021-08-05,14:58:10,SFT,5.2,200
2296,2021-08-05,14:52:41,HVAR,40.2,10
437,2021-07-22,17:00:21,CCB,0.995,5
438,2021-07-22,17:00:21,CCB,0.995,415
439,2021-07-22,17:00:11,SFT,5.1,300
440,2021-07-22,16:54:54,A4L,17.5,5
441,2021-07-22,16:54:00,HVAR,40.2,10
442,2021-07-22,16:52:10,BREF,2.14,280
780,2021-08-03,14:40:36,DUH,6.8,507
443,2021-07-22,16:46:00,T57,3.74,21
781,2021-08-03,14:40:36,DUH,6.8,350
782,2021-08-03,14:37:50,ATER,2.68,500
444,2021-07-22,16:43:40,EAC,1.06,900
783,2021-08-03,14:37:32,HVAR,40.2,10
445,2021-07-22,16:25:36,BREF,2.16,100
446,2021-07-22,16:25:26,BREF,2.14,230
447,2021-07-22,16:25:26,BREF,2.14,320
448,2021-07-22,16:17:15,NEOH,24.2,20
449,2021-07-22,16:17:15,NEOH,24.2,40
784,2021-08-03,14:36:54,FIB,1.73,286
785,2021-08-03,14:34:32,BREF,2.33,386
786,2021-08-03,14:34:32,BREF,2.3,1100
787,2021-08-03,14:34:32,BREF,2.3,100
788,2021-08-03,14:34:32,BREF,2.28,414
450,2021-07-22,16:08:02,T57,3.58,850
451,2021-07-22,16:08:02,T57,3.58,800
452,2021-07-22,16:08:02,T57,3.58,50
453,2021-07-22,16:05:40,T57,3.58,350
454,2021-07-22,16:05:40,T57,3.58,530
455,2021-07-22,16:05:40,T57,3.6,270
456,2021-07-22,16:05:40,T57,3.6,200
2297,2021-08-05,14:52:23,DUH,6.94,500
2298,2021-08-05,14:51:49,A4L,17.2,100
789,2021-08-03,14:27:35,CCB,1.06,420
790,2021-08-03,14:19:30,SFA,3.48,100
457,2021-07-22,15:51:07,BREF,2.15,450
458,2021-07-22,15:48:54,NEOH,24.4,29
459,2021-07-22,15:48:54,NEOH,24.4,21
460,2021-07-22,15:41:12,MONB,5.7,397
461,2021-07-22,15:41:12,MONB,5.7,330
462,2021-07-22,15:41:12,MONB,5.75,300
463,2021-07-22,15:41:12,MONB,5.75,505
464,2021-07-22,15:41:12,MONB,5.75,420
465,2021-07-22,15:41:12,MONB,5.75,48
466,2021-07-22,15:39:00,CCB,0.995,400
2299,2021-08-05,14:51:32,DUH,6.94,200
791,2021-08-03,14:00:54,BREF,2.28,86
792,2021-08-03,14:00:26,SFA,3.5,200
2300,2021-08-05,14:50:41,CCB,1.09,350
793,2021-08-03,13:52:46,IHB,1.56,500
467,2021-07-22,15:15:50,SGH,0.496,5800
794,2021-08-03,13:49:14,IHB,1.56,150
795,2021-08-03,13:49:14,IHB,1.56,350
468,2021-07-22,14:50:45,CHIM,0.85,4000
796,2021-08-03,13:41:54,CCB,1.05,400
797,2021-08-03,13:34:32,HVAR,40.2,10
469,2021-07-22,14:38:54,CHIM,0.848,250
798,2021-08-03,13:32:52,CCB,1.06,450
2301,2021-08-05,14:49:14,DUH,7,12
2302,2021-08-05,14:49:14,DUH,6.98,18
2303,2021-08-05,14:44:18,GR6,1.47,266
799,2021-08-03,12:56:49,GR6,1.47,240
470,2021-07-22,14:26:48,FIB,1.7,1065
471,2021-07-22,14:26:48,FIB,1.71,560
472,2021-07-22,14:26:48,FIB,1.715,575
473,2021-07-22,14:26:48,FIB,1.725,800
474,2021-07-22,14:20:16,SGH,0.5,1000
800,2021-08-03,12:54:44,HVAR,40.2,10
2304,2021-08-05,14:34:07,BREF,2.38,351
2305,2021-08-05,14:22:05,TBS,13.5,500
475,2021-07-22,14:11:17,MONB,5.7,170
476,2021-07-22,14:11:17,MONB,5.7,175
477,2021-07-22,14:11:17,MONB,5.75,500
478,2021-07-22,14:11:17,MONB,5.8,800
479,2021-07-22,14:11:17,MONB,5.8,172
480,2021-07-22,14:11:17,MONB,5.85,50
481,2021-07-22,14:11:17,MONB,5.85,500
482,2021-07-22,14:11:17,MONB,5.9,169
483,2021-07-22,14:11:17,MONB,5.9,500
484,2021-07-22,14:11:17,MONB,5.95,67
485,2021-07-22,14:11:17,MONB,5.95,200
486,2021-07-22,14:11:17,MONB,5.95,100
487,2021-07-22,14:11:17,MONB,5.95,505
488,2021-07-22,14:11:17,MONB,6,50
489,2021-07-22,14:11:17,MONB,6,42
2306,2021-08-05,14:17:19,CHIM,0.958,390
801,2021-08-03,12:44:08,CCB,1.06,300
490,2021-07-22,14:10:13,CHIM,0.85,1000
2307,2021-08-05,14:17:19,CHIM,0.958,900
2308,2021-08-05,14:10:16,KBG,8.4,70
491,2021-07-22,14:03:15,T57,3.6,100
492,2021-07-22,14:03:15,T57,3.6,200
493,2021-07-22,14:02:48,A4L,18,10
494,2021-07-22,14:02:03,CHIM,0.848,1500
495,2021-07-22,14:01:09,GR6,1.43,1000
2309,2021-08-05,14:09:38,DUH,6.98,40
496,2021-07-22,13:57:28,HVAR,39.4,1
497,2021-07-22,13:57:28,HVAR,39.6,19
498,2021-07-22,13:57:28,HVAR,39.6,5
2310,2021-08-05,14:08:34,CHIM,0.948,600
2311,2021-08-05,14:08:31,BREF,2.39,600
802,2021-08-03,12:14:41,CCB,1.06,440
499,2021-07-22,13:49:16,HVAR,39.6,11
500,2021-07-22,13:49:16,HVAR,39.8,14
803,2021-08-03,12:13:38,DUH,6.8,50
501,2021-07-22,13:26:11,HVAR,40.2,5
502,2021-07-22,13:26:11,HVAR,40,5
804,2021-08-03,12:05:50,ATER,2.67,200
2312,2021-08-05,14:06:56,DUH,6.92,40
503,2021-07-22,13:18:18,DUH,7.24,3562
504,2021-07-22,13:18:18,DUH,7.24,900
505,2021-07-22,13:18:18,DUH,7.2,100
805,2021-08-03,12:01:26,ATER,2.69,23
806,2021-08-03,12:01:26,ATER,2.69,275
2313,2021-08-05,14:02:20,SPH,7,139
506,2021-07-22,13:11:08,CCB,0.965,3837
507,2021-07-22,13:11:08,CCB,0.965,1030
508,2021-07-22,13:11:08,CCB,0.965,1030
509,2021-07-22,13:11:08,CCB,0.965,1000
510,2021-07-22,13:11:08,CCB,0.97,500
511,2021-07-22,13:11:08,CCB,0.97,380
512,2021-07-22,13:11:08,CCB,0.975,400
513,2021-07-22,13:11:08,CCB,0.98,980
514,2021-07-22,13:11:08,CCB,0.98,390
515,2021-07-22,13:11:08,CCB,0.98,450
516,2021-07-22,13:11:08,CCB,0.985,343
517,2021-07-22,13:11:03,CHIM,0.848,6231
518,2021-07-22,13:11:03,CHIM,0.848,1089
519,2021-07-22,13:11:03,CHIM,0.848,3500
520,2021-07-22,13:11:03,CHIM,0.848,1180
2314,2021-08-05,14:02:20,SPH,7.05,101
2315,2021-08-05,14:00:47,FIB,1.8,294
807,2021-08-03,11:56:07,EUBG,2.5,50
521,2021-07-22,12:53:02,CCB,0.995,500
808,2021-08-03,11:56:07,EUBG,2.5,3000
2316,2021-08-05,14:00:15,FIB,1.795,206
809,2021-08-03,11:54:35,DUH,6.8,100
522,2021-07-22,12:50:16,HIKA,2.96,150
523,2021-07-22,12:50:16,HIKA,2.96,350
810,2021-08-03,11:54:35,DUH,6.82,300
524,2021-07-22,12:47:51,A4L,17.6,139
525,2021-07-22,12:47:51,A4L,17.6,57
811,2021-08-03,11:52:54,ATER,2.67,473
812,2021-08-03,11:52:54,ATER,2.67,5
813,2021-08-03,11:52:54,ATER,2.67,180
2317,2021-08-05,13:58:15,NEOH,28,26
526,2021-07-22,12:36:29,HVAR,40,10
814,2021-08-03,11:52:12,ATER,2.69,425
815,2021-08-03,11:47:53,DUH,6.78,35
816,2021-08-03,11:47:53,DUH,6.78,92
817,2021-08-03,11:47:53,DUH,6.8,373
527,2021-07-22,12:26:05,EUBG,2.54,6000
528,2021-07-22,12:25:37,EUBG,2.54,5000
2318,2021-08-05,13:58:15,NEOH,28,69
818,2021-08-03,11:45:12,CCB,1.06,1335
529,2021-07-22,12:16:22,CCB,0.995,360
819,2021-08-03,11:45:12,CCB,1.06,765
820,2021-08-03,11:44:49,CCB,1.06,135
821,2021-08-03,11:44:49,CCB,1.06,4865
530,2021-07-22,12:09:20,SGH,0.51,1960
531,2021-07-22,12:09:20,SGH,0.51,1225
532,2021-07-22,12:09:20,SGH,0.505,5800
533,2021-07-22,12:09:20,SGH,0.505,10000
534,2021-07-22,12:09:20,SGH,0.5,2000
535,2021-07-22,12:09:20,SGH,0.5,1252
536,2021-07-22,12:09:20,SGH,0.5,2000
537,2021-07-22,12:04:55,DUH,7.14,238
538,2021-07-22,12:04:55,DUH,7.14,82
2319,2021-08-05,13:57:16,BREF,2.39,449
822,2021-08-03,11:36:08,SFA,3.48,212
823,2021-08-03,11:36:08,SFA,3.48,788
2320,2021-08-05,13:56:14,BREF,2.39,4951
2321,2021-08-05,13:56:14,BREF,2.39,600
539,2021-07-22,11:53:33,DUH,7.16,280
2322,2021-08-05,13:56:14,BREF,2.39,300
540,2021-07-22,11:47:32,DUH,7.2,10
541,2021-07-22,11:44:18,HVAR,40,10
2323,2021-08-05,13:56:14,BREF,2.39,419
824,2021-08-03,11:24:24,DUH,6.84,195
542,2021-07-22,11:40:19,CCB,0.995,380
543,2021-07-22,11:39:11,TBS,13.7,100
2324,2021-08-05,13:55:49,CHIM,0.96,2157
2325,2021-08-05,13:55:49,CHIM,0.958,1000
2326,2021-08-05,13:55:49,CHIM,0.958,1000
825,2021-08-03,11:18:47,CCB,1.06,135
544,2021-07-22,11:19:25,DUH,7.2,300
545,2021-07-22,11:19:25,DUH,7.2,68
546,2021-07-22,11:19:25,DUH,7.2,90
826,2021-08-03,11:18:47,CCB,1.06,265
2327,2021-08-05,13:55:49,CHIM,0.958,1000
2328,2021-08-05,13:55:49,CHIM,0.956,1000
2329,2021-08-05,13:55:49,CHIM,0.954,750
827,2021-08-03,10:49:56,TBS,13.5,56
828,2021-08-03,10:44:48,A4L,17.6,41
829,2021-08-03,10:44:48,A4L,17.6,99
547,2021-07-22,10:46:23,CCB,0.995,50
548,2021-07-22,10:46:23,CCB,0.99,400
549,2021-07-22,10:46:16,CCB,0.99,500
830,2021-08-03,10:42:04,ATER,2.67,200
831,2021-08-03,10:41:12,ATER,2.69,282
832,2021-08-03,10:39:09,CCB,1.06,55
833,2021-08-03,10:39:09,CCB,1.05,445
834,2021-08-03,10:38:58,CCB,1.05,600
835,2021-08-03,10:36:40,SFT,5.25,50
550,2021-07-22,10:36:59,EUBG,2.6,500
836,2021-08-03,10:33:14,DUH,6.76,405
551,2021-07-22,10:35:23,GR6,1.48,14
2330,2021-08-05,13:55:49,CHIM,0.95,1250
552,2021-07-22,10:22:02,IHB,1.28,1250
837,2021-08-03,10:31:33,SFT,5.25,343
838,2021-08-03,10:31:33,SFT,5.2,657
839,2021-08-03,10:30:37,ALCM,9.15,40
553,2021-07-22,10:13:54,DUH,7.3,300
554,2021-07-22,10:11:24,BREF,2.18,100
840,2021-08-03,10:29:27,ZLP,1.43,102
555,2021-07-22,10:10:22,CCB,0.995,400
841,2021-08-03,10:29:27,ZLP,1.58,28
556,2021-07-22,10:10:05,EAC,1.07,160
842,2021-08-03,10:28:27,SFA,3.48,700
2331,2021-08-05,13:55:49,CHIM,0.95,430
2332,2021-08-05,13:55:49,CHIM,0.95,813
2333,2021-08-05,13:55:49,CHIM,0.948,600
843,2021-08-03,10:24:23,ZLP,1.58,80
844,2021-08-03,10:24:22,BREF,2.26,310
845,2021-08-03,10:23:47,TBS,13.5,55
846,2021-08-03,10:22:18,TBS,13.5,74
2334,2021-08-05,13:52:12,BREF,2.38,4150
2335,2021-08-05,13:51:29,A4L,16.9,557
2336,2021-08-05,13:51:29,A4L,16.9,200
2337,2021-08-05,13:51:29,A4L,16.9,43
847,2021-08-03,10:21:49,TBS,13.5,65
2338,2021-08-05,13:51:29,A4L,16.9,100
2339,2021-08-05,13:50:32,BREF,2.37,600
848,2021-08-03,10:20:30,MSH,7.15,810
849,2021-08-03,10:20:24,CHIM,0.85,367
850,2021-08-03,10:20:24,CHIM,0.852,2402
851,2021-08-03,10:20:13,ZLP,1.8,50
852,2021-08-03,10:20:10,HVAR,40.2,10
853,2021-08-03,10:20:01,MSH,7.15,100
854,2021-08-03,10:19:32,MSH,7.15,200
855,2021-08-03,10:19:17,MSH,7.15,100
856,2021-08-03,10:19:17,MSH,7.15,140
857,2021-08-03,10:19:17,MSH,7.15,100
858,2021-08-03,10:19:17,MSH,7.2,50
859,2021-08-03,10:18:22,CCB,1.05,955
860,2021-08-03,10:16:46,NEOH,27.4,40
2340,2021-08-05,13:50:32,BREF,2.37,100
861,2021-08-03,10:14:31,MSH,7.3,200
862,2021-08-03,10:14:31,MSH,7.35,100
863,2021-08-03,10:11:55,SFA,3.48,12
864,2021-08-03,10:11:55,SFA,3.48,600
865,2021-08-03,10:11:55,SFA,3.48,88
866,2021-08-03,10:11:04,CHIM,0.852,98
867,2021-08-03,10:11:04,CHIM,0.854,940
868,2021-08-03,10:10:56,CCB,1.06,380
2341,2021-08-05,13:50:32,BREF,2.37,1340
2342,2021-08-05,13:50:32,BREF,2.36,500
869,2021-08-03,10:10:14,A4L,17.6,50
870,2021-08-03,10:10:01,ATER,2.69,18
871,2021-08-03,10:10:01,ATER,2.69,402
891,2021-08-04,16:43:41,HES,5.8,31
892,2021-08-04,16:43:32,IHB,1.56,5116
893,2021-08-04,16:43:32,IHB,1.56,900
894,2021-08-04,16:43:32,IHB,1.56,1334
895,2021-08-04,16:43:32,IHB,1.57,500
2343,2021-08-05,13:49:18,IHB,1.56,653
2344,2021-08-05,13:49:04,FIB,1.795,191
2345,2021-08-05,13:49:04,FIB,1.79,74
896,2021-08-04,16:38:40,TBS,13.5,1530
2346,2021-08-05,13:48:10,IHB,1.56,900
897,2021-08-04,16:32:48,BREF,2.36,124
898,2021-08-04,16:32:48,BREF,2.36,576
2347,2021-08-05,13:46:42,IHB,1.56,4383
2348,2021-08-05,13:46:42,IHB,1.56,284
2349,2021-08-05,13:41:43,FIB,1.79,750
899,2021-08-04,16:18:31,CCB,1.07,350
900,2021-08-04,16:15:01,SFT,5.15,15
901,2021-08-04,16:15:01,SFT,5.15,220
2350,2021-08-05,13:38:58,BREF,2.35,500
902,2021-08-04,16:13:39,CHIM,0.896,700
903,2021-08-04,16:13:19,ATER,2.72,244
2351,2021-08-05,13:38:36,FIB,1.79,575
2352,2021-08-05,13:36:03,FIB,1.79,601
904,2021-08-04,16:00:09,NEOH,27.8,50
905,2021-08-04,16:00:04,ZHBG,0.144,450
2353,2021-08-05,13:36:03,FIB,1.79,399
906,2021-08-04,15:53:50,HES,5.8,139
907,2021-08-04,15:53:50,HES,5.8,100
908,2021-08-04,15:53:50,HES,5.8,61
909,2021-08-04,15:52:59,SFA,3.48,726
910,2021-08-04,15:52:59,SFA,3.48,108
2354,2021-08-05,13:36:03,FIB,1.79,2000
911,2021-08-04,15:47:23,ALB,34.2,8
912,2021-08-04,15:30:20,ATER,2.72,300
913,2021-08-04,15:25:12,CHIM,0.88,1000
914,2021-08-04,15:22:15,EAC,1.08,1000
915,2021-08-04,15:20:12,CHIM,0.898,900
2355,2021-08-05,13:36:00,CCB,1.09,380
916,2021-08-04,15:19:32,ATER,2.72,500
917,2021-08-04,15:19:32,ATER,2.72,400
918,2021-08-04,15:19:32,ATER,2.72,112
919,2021-08-04,15:19:32,ATER,2.73,300
2356,2021-08-05,13:35:17,ODES,106,10
2357,2021-08-05,13:34:34,CHIM,0.948,300
2358,2021-08-05,13:32:40,SFA,3.5,100
2359,2021-08-05,13:32:27,HVAR,40.2,10
2360,2021-08-05,13:29:50,ZHBG,0.155,3841
2361,2021-08-05,13:28:27,ZHBG,0.155,2659
2362,2021-08-05,13:28:27,ZHBG,0.155,3741
2363,2021-08-05,13:26:57,ZHBG,0.153,11000
920,2021-08-04,15:13:31,TBS,13.6,100
921,2021-08-04,15:12:21,TBS,13.6,200
2364,2021-08-05,13:26:20,FIB,1.785,400
922,2021-08-04,15:11:38,FIB,1.765,200
923,2021-08-04,15:11:25,CHIM,0.9,2000
924,2021-08-04,15:10:29,TBS,13.6,300
925,2021-08-04,15:07:31,NEOH,27.8,26
926,2021-08-04,15:07:31,NEOH,27.8,30
927,2021-08-04,15:07:01,CHIM,0.904,1000
928,2021-08-04,15:06:53,TBS,13.5,3300
2365,2021-08-05,13:25:58,ZHBG,0.152,3000
929,2021-08-04,15:06:22,DUH,6.8,140
930,2021-08-04,15:05:53,TBS,13.5,2316
931,2021-08-04,15:05:24,SGH,0.51,3500
932,2021-08-04,15:05:24,SGH,0.51,2500
2366,2021-08-05,13:25:26,ZHBG,0.15,1660
2367,2021-08-05,13:24:43,EAC,1.08,785
933,2021-08-04,15:04:41,FIB,1.765,398
934,2021-08-04,15:04:41,FIB,1.765,402
935,2021-08-04,15:04:08,CCB,1.07,400
936,2021-08-04,15:04:08,CCB,1.07,450
2368,2021-08-05,13:22:40,CHIM,0.948,1000
937,2021-08-04,15:01:53,TBS,13.5,450
938,2021-08-04,15:01:53,TBS,13.5,85
939,2021-08-04,15:01:37,FIB,1.76,550
2369,2021-08-05,13:20:59,FIB,1.78,500
2370,2021-08-05,13:20:59,FIB,1.78,100
2371,2021-08-05,13:20:59,FIB,1.78,401
2372,2021-08-05,13:20:51,CHIM,0.942,3770
2373,2021-08-05,13:20:51,CHIM,0.942,600
940,2021-08-04,14:56:23,CHIM,0.9,300
2374,2021-08-05,13:20:51,CHIM,0.94,3000
941,2021-08-04,14:53:25,BREF,2.35,300
942,2021-08-04,14:50:10,CHIM,0.9,200
943,2021-08-04,14:50:10,CHIM,0.9,300
944,2021-08-04,14:50:10,CHIM,0.9,500
2375,2021-08-05,13:20:51,CHIM,0.938,1000
945,2021-08-04,14:43:52,CHIM,0.898,300
946,2021-08-04,14:43:52,CHIM,0.898,900
2376,2021-08-05,13:20:51,CHIM,0.938,2613
2377,2021-08-05,13:20:51,CHIM,0.936,600
2378,2021-08-05,13:20:51,CHIM,0.934,500
947,2021-08-04,14:38:19,CCB,1.09,18
948,2021-08-04,14:38:19,CCB,1.08,482
949,2021-08-04,14:38:06,CCB,1.08,500
950,2021-08-04,14:36:59,FIB,1.76,450
951,2021-08-04,14:34:34,CHIM,0.898,200
952,2021-08-04,14:34:34,CHIM,0.898,300
2379,2021-08-05,13:20:51,CHIM,0.932,767
953,2021-08-04,14:29:17,SGH,0.5,250
954,2021-08-04,14:27:40,SPH,7.1,100
955,2021-08-04,14:27:40,SPH,7.1,200
956,2021-08-04,14:26:07,CHIM,0.898,500
957,2021-08-04,14:25:14,CHIM,0.9,500
958,2021-08-04,14:24:21,CHIM,0.89,203
959,2021-08-04,14:24:21,CHIM,0.89,1900
960,2021-08-04,14:23:51,CHIM,0.888,1000
961,2021-08-04,14:23:51,CHIM,0.886,1000
962,2021-08-04,14:23:51,CHIM,0.886,500
963,2021-08-04,14:23:27,CCB,1.08,2000
964,2021-08-04,14:22:51,CCB,1.08,18
965,2021-08-04,14:22:51,CCB,1.08,1982
966,2021-08-04,14:22:16,A4L,17.2,70
967,2021-08-04,14:22:11,CHIM,0.882,700
968,2021-08-04,14:20:50,ATER,2.73,200
969,2021-08-04,14:20:43,BREF,2.36,910
970,2021-08-04,14:20:42,CHIM,0.88,1305
971,2021-08-04,14:20:13,CHIM,0.88,3695
972,2021-08-04,14:20:13,CHIM,0.88,805
2380,2021-08-05,13:20:51,CHIM,0.93,1031
2381,2021-08-05,13:20:51,CHIM,0.93,3000
2382,2021-08-05,13:20:18,CHIM,0.928,500
973,2021-08-04,14:19:28,CCB,1.08,8000
974,2021-08-04,14:18:53,CHIM,0.88,8
975,2021-08-04,14:18:53,CHIM,0.878,1000
976,2021-08-04,14:18:53,CHIM,0.878,1140
977,2021-08-04,14:18:53,CHIM,0.878,1100
978,2021-08-04,14:18:53,CHIM,0.876,1500
979,2021-08-04,14:18:53,CHIM,0.876,599
