Date,Adj Close,rsi,Close,^GSPC,macd,bolu,GBPUSD=X,ma_7,JPY=X,^VIX,High,Low,LIN,PFE,^DJI,EURUSD=X,VZ,Volume,ewm,CVX,^IXIC,QCOM,CSCO,JNJ,BTC-USD,MCD,T,OPGIX,VWO,COST,XOM
2018-08-07,45.20530319213867,76.69094742027826,50.25,2858.449951,0.7988879005648712,49.98331567604673,1.31216383,44.12191445486887,111.8079987,10.93000031,50.59999847412109,50.09000015258789,148.5418091,34.27813721,25628.91016,1.168961763,45.08112717,3238900.0,43.28197365675564,106.1080933,7883.660156,59.23035049,39.30820847,119.8452225,6582.359863,143.5398865,25.64201927,53.20394135,39.26103973,211.5535583,66.29652405
2018-08-08,44.95341110229492,72.28605827912335,49.970001220703125,2857.699951,0.828391684034905,50.26310954844401,1.31261158,44.45862579345703,111.6200027,10.85000038,50.310001373291016,49.68999862670898,148.5607452,34.75655746,25583.75,1.166588902,45.28737259,2261800.0,43.43392251544103,105.006134,7888.330078,58.9769249,39.54272842,119.5808411,6349.899902,146.1891632,25.61035919,53.48555374,39.17053604,212.2339935,65.85601807
2018-08-09,45.19629669189453,73.8459746739149,50.2400016784668,2853.580078,0.8614423114619925,50.53098625605337,1.301812172,44.7130857195173,111.6900024,11.27000046,50.290000915527344,49.7400016784668,148.6553192,34.41244125,25509.23047,1.158600807,45.55376434,2974800.0,43.59413834966407,103.861824,7891.779785,58.90452194,39.4886055,119.6081848,6675.350098,146.5387115,25.71324921,53.63378143,39.11624146,206.2425232,65.52154541
2018-08-10,44.86344528198242,68.18218312213267,49.869998931884766,2833.280029,0.8509674220576144,50.7386183958023,1.300356269,44.93927274431501,111.2340012,13.15999985,50.18000030517578,49.7400016784668,146.4228821,34.35367584,25313.14063,1.156229734,45.08972549,1809500.0,43.70952988896574,104.5484161,7839.109863,58.66918182,39.4886055,119.197937,6456.580078,145.968399,25.53121758,53.23358536,38.33788681,208.1987457,65.45561218
2018-08-13,44.3686637878418,60.72620987945661,49.31999969482422,2821.929932,0.7935932166149584,50.84045639538266,1.294498444,44.93670163835798,111.3399963,14.77999973,50.0,49.119998931884766,145.978302,34.25295639,25187.69922,1.155802131,44.87489319,2140400.0,43.769451152499926,103.7855301,7819.709961,58.68728638,39.46154022,118.7147751,6550.160156,145.4716492,25.49164772,52.90008163,37.72245026,207.4900055,64.74681854
2018-08-14,44.92641830444336,65.32893418137351,49.93999862670898,2839.959961,0.784091356505705,50.97464217680707,1.294665933,44.93541717529297,111.3450012,13.31000042,49.97999954223633,49.34000015258789,146.943161,34.16902542,25299.91992,1.160294652,45.43346024,2713500.0,43.87462998449478,103.9042053,7870.890137,59.22129822,39.68704224,118.0583954,6499.27002,147.7345886,25.51539421,53.0038414,37.94871521,209.7958374,64.54078674
2018-08-15,44.7769775390625,63.19202963889724,49.43999862670898,2818.370117,0.7557901645207181,51.0325588210979,1.288161755,44.8986451285226,110.8919983,14.64000034,49.869998931884766,48.869998931884766,146.2715454,34.54672241,25162.41016,1.161076069,45.75141907,4513700.0,43.956661580364575,99.971138,7774.120117,59.44758224,39.5607605,118.9062195,6734.819824,147.0722809,25.69741821,52.12192535,36.83550644,209.483963,63.41168976
2018-08-16,45.420021057128906,68.03692176989772,50.150001525878906,2840.689941,0.7763007914492235,51.15455007034355,1.282840729,44.92931910923549,111.0910034,13.44999981,50.36000061035156,49.63999938964844,146.1769104,34.76494598,25558.73047,1.152392387,46.63654327,6099400.0,44.08969426007042,100.6899948,7806.52002,59.51998901,40.73333359,120.7750931,6769.939941,148.7740479,26.18810081,52.38130951,37.09796906,210.9204254,64.28529358
2018-08-17,45.78229141235352,70.40067010594127,50.54999923706055,2850.129883,0.8124226979615656,51.286367458077606,1.275884509,45.047730582101,110.6289978,12.64000034,50.77000045776367,50.0,147.6053162,35.32730484,25669.32031,1.139471292,47.0833931,6010700.0,44.24356672845979,100.8098068,7816.330078,59.79151917,41.37373352,122.5892563,6776.549805,148.2405396,26.14061165,52.69257736,37.41474152,213.2735291,64.49958801
2018-08-20,45.981536865234375,71.64277061546467,50.77000045776367,2857.050049,0.8473591828040483,51.44905772063435,1.276275277,45.15990774972098,110.6610031,12.48999977,51.060001373291016,50.66999816894531,149.7336884,35.52873993,25758.68945,1.140250921,46.9630928,3935400.0,44.40156401362111,100.7669983,7821.009766,59.88203049,41.68943405,124.7863235,6729.740234,148.7280731,26.20392799,53.12982559,37.57764816,214.8517303,64.9528656
2018-08-21,45.95437240600586,71.20406120122661,50.7400016784668,2862.959961,0.8629075923256124,51.55195903289135,1.27177918,45.31575448172433,111.2460022,12.85999966,50.91999816894531,50.400001525878906,149.762085,35.38604736,25822.28906,1.134571552,47.18651962,2884800.0,44.54272841292882,100.9296036,7859.169922,60.23503876,41.29255676,123.3915253,6083.689941,148.1393433,26.43344307,53.75235367,37.9849205,215.9763031,64.96935272
2018-08-22,45.73700714111328,67.63503243683039,50.5,2861.820068,0.8479160106507848,51.5454235909676,1.269389987,45.51123210362026,110.5759964,12.25,50.810001373291016,50.290000915527344,146.6404572,35.31051254,25733.59961,1.134429932,46.52482605,2582600.0,44.651299206400125,101.7682571,7889.100098,60.49750137,41.48197937,122.7168808,6162.47998,147.6886139,25.86361504,54.33782959,38.21118164,216.6094818,65.90067291
2018-08-23,45.74606323242188,67.70765643909627,50.5099983215332,2856.97998,0.8272300321706112,51.54366866681798,1.271455884,45.62832423618862,111.0039978,12.40999985,50.650001525878906,50.20000076293945,146.5269165,35.41962814,25656.98047,1.137138963,46.6451416,1633300.0,44.75082320876574,101.0665283,7878.459961,60.51560593,41.50902939,123.1727295,6173.22998,146.3087616,25.71324921,54.48604202,37.61384964,216.8929596,65.17539978
2018-08-24,45.91814804077149,69.12538465120939,50.70000076293945,2874.689941,0.8153235091593842,51.49573675429212,1.274713516,45.79134859357561,110.4749985,11.98999977,50.77999877929688,50.43999862670898,147.7661285,35.5874939,25790.34961,1.143772125,47.0748024,1984100.0,44.85694364803899,101.8452911,7945.97998,60.77809143,41.77963257,123.9384918,6249.180176,146.6123352,25.83195496,55.18268585,38.17498398,218.5656891,65.62046051
2018-08-27,45.9906005859375,69.72798658594279,50.77999877929688,2896.73999,0.8024832909255508,51.3514525354924,1.280426145,45.872859954833984,109.947998,12.15999985,51.11000061035156,50.630001068115234,149.5066681,34.89924622,26049.64063,1.149134636,47.13496017,2492700.0,44.960003369666126,102.9920197,8017.899902,60.9500618,42.02317047,123.8191986,6093.669922,147.6241913,25.98232651,56.06460571,38.79946136,217.3843994,66.26329803
2018-08-28,45.69172286987305,64.1644845800577,50.45000076293945,2897.52002,0.7594360851483088,51.31001616187519,1.290555716,45.85992159162249,110.1340027,12.5,51.02000045776367,50.31999969482422,149.790451,34.8320961,26064.01953,1.157675385,46.9630928,2692100.0,45.0265233242304,102.5726852,8030.040039,63.15852356,42.34788132,123.2685928,6157.129883,148.6912842,25.85570145,56.28693771,38.60940552,217.6017609,66.16439056
2018-08-29,45.64643478393555,63.3397905318319,50.400001525878906,2914.040039,0.7134423747905103,51.1555705147051,1.290472507,45.812049865722656,110.5879974,12.25,50.880001068115234,50.18999862670898,150.8782654,34.8320961,26124.57031,1.158480048,46.8943367,2700600.0,45.08287891147632,102.8807602,8109.689941,62.63355637,42.82592773,123.7641678,5903.439941,150.0435028,25.50747681,56.59819794,38.82661438,217.5355988,66.64242554
2018-08-30,45.62831878662109,62.99102002192569,50.380001068115234,2901.129883,0.6678318683165472,51.06940855837172,1.281065822,45.76547077723912,111.3669968,13.52999973,50.59999847412109,50.15999984741211,149.3552856,34.8320961,25986.91992,1.154334545,47.04901886,2207700.0,45.1324643546713,102.5298996,8088.359863,61.67414093,42.52827835,123.846756,6218.299805,149.7583618,25.29379463,56.36104965,37.79486084,218.6819305,66.3539505
2018-08-31,45.64643478393555,63.20918609397541,50.400001525878906,2901.52002,0.6259316722230963,51.07108810170988,1.28609097,45.75253186907087,111.2819977,12.85999966,50.52000045776367,50.16999816894531,149.6390991,34.8488884,25964.82031,1.16489017,46.72247696,4717900.0,45.17918893914987,101.3746033,8109.540039,62.19006348,43.08750153,123.6081314,6404.0,150.1656342,25.27796936,56.38328171,38.04828262,220.8608856,66.07374573
2018-09-04,45.35661697387695,57.38145919772965,50.08000183105469,2896.719971,0.5628513893278466,51.070957804648295,1.289673567,45.69689668927874,111.137001,13.15999985,50.400001525878906,49.790000915527344,147.7377319,34.72298431,25952.48047,1.168360829,45.7084465,3451500.0,45.19531876048869,101.7254868,8091.25,63.91629028,43.05141449,122.7179337,6385.819824,149.6935425,25.2146492,56.427742,37.19752502,222.3292999,66.17263794
2018-09-05,45.13019561767578,53.25077559222834,49.83000183105469,2888.600098,0.488953151928591,51.06431806015557,1.28676939,45.58433205740793,111.1620026,13.90999985,50.2400016784668,49.7599983215332,147.6999207,35.12586212,25974.99023,1.169125676,46.24982834,6904800.0,45.18939847477842,101.7682571,7995.169922,64.74743652,42.63650894,124.6818695,6614.180176,151.1005249,25.34128189,55.78298187,36.79930115,223.2103882,67.05450439
2018-09-06,44.74980545043945,47.11454186216505,49.40999984741211,2878.050049,0.3951390420279494,51.09498829958519,1.303593993,45.407075609479634,111.711998,14.64999962,49.84999847412109,49.290000915527344,148.2012787,35.06710052,25995.86914,1.170973897,46.6537323,3819000.0,45.14943547256578,98.610466,7922.72998,64.26335907,42.64552689,125.6087799,6529.589844,151.5633698,25.46790504,55.51618576,36.78120041,224.2240753,66.3127594
2018-09-07,44.65924072265625,45.76246962044455,49.310001373291016,2871.679932,0.3099104130572456,51.162086169112776,1.301100731,45.25957815987723,110.9990005,14.88000011,49.400001525878906,48.810001373291016,146.6499176,35.41962814,25916.53906,1.166466355,46.40451813,3440500.0,45.1048723134831,98.07132721,7902.540039,64.28162384,42.4380722,126.021759,6597.549805,151.711441,25.42041969,55.23456192,36.61829758,228.7525024,67.44187164
2018-09-10,45.0124626159668,51.596814289247504,49.70000076293945,2877.129883,0.2677813486513187,51.16527612108231,1.2923069,45.16901070731027,111.1439972,14.15999985,50.13999938964844,49.40999984741211,147.444519,35.30212402,25857.07031,1.160106301,46.50763702,3794900.0,45.09647143189071,97.96864319,7924.160156,66.05355072,42.45611572,125.920784,6639.140137,152.7944489,25.63410378,55.82745361,36.18387604,230.381958,67.3429718
2018-09-11,45.05774688720703,52.30516442860897,49.75,2887.889893,0.235335028105716,51.15158678744568,1.286901951,45.0875004359654,111.0879974,13.22000027,49.84999847412109,49.40999984741211,148.5891113,35.51194,25971.06055,1.161548138,47.02324295,2933300.0,45.09295101873765,98.43075562,7972.470215,66.2270813,42.42002869,127.1138382,6673.5,152.3778992,25.85570145,55.79039764,36.22912598,231.3577423,68.29076385
2018-09-12,45.18453598022461,54.320798703115976,49.88999938964844,2888.919922,0.2173464706756007,51.14797536941639,1.285842896,45.021514892578125,111.4609985,13.14000034,50.16999816894531,49.68000030517578,148.135025,35.59589005,25998.91992,1.158654571,47.2380867,2202200.0,45.10127692432737,99.08970642,7954.22998,65.53292084,42.29375076,127.893898,6856.930176,152.4889832,26.44926643,56.02013779,36.4553833,229.6809082,68.51328278
2018-09-13,45.28416442871094,55.89799191281308,50.0,2904.179932,0.2087235572329575,51.11232032954671,1.291489124,45.01116452898298,111.4489975,12.36999989,50.25,49.88999938964844,150.5850525,35.96519089,26145.99023,1.16352129,47.21229553,1641500.0,45.11790306108952,99.52613831,8013.709961,68.14511108,42.60944748,128.3802948,6773.879883,150.3229675,26.65503693,55.70886993,36.91696167,228.5724945,67.84571075
2018-09-14,45.32039642333984,56.48640847338365,50.040000915527344,2904.97998,0.2024793988966351,51.112018600901706,1.292540669,45.03833607264927,110.4950027,12.06999969,50.119998931884766,49.869998931884766,148.5039825,36.05752182,26154.66992,1.162006974,46.87715912,1999500.0,45.136311548566816,100.4503632,8010.040039,68.58351135,42.75376892,128.0132294,6741.75,148.8789978,26.59171867,55.97566986,36.87171173,222.9924316,68.34020996
2018-09-17,45.08491134643555,51.66190351594337,49.77999877929688,2888.800049,0.1764946601747112,51.09119821079318,1.293025494,45.08620834350586,110.9199982,13.68000031,50.13999938964844,49.52999877929688,149.478302,36.0994873,26062.11914,1.156109452,47.00606537,3700600.0,45.13163880291852,100.561615,7895.790039,66.89380646,42.49218369,128.4445343,6329.950195,146.3797913,26.60754585,55.48654556,36.58209229,219.7903595,68.7440567
2018-09-18,44.94000244140625,48.89442350636144,49.619998931884766,2904.310059,0.1425652267557637,51.011204522352855,1.302643061,45.126317160470144,111.1480026,12.78999996,49.88999938964844,49.369998931884766,149.6201782,36.51914215,26246.96094,1.159595013,46.73966217,2386000.0,45.11421731550831,101.0922012,7956.109863,68.24556732,42.80788803,128.9767914,6394.709961,146.0373383,26.68669319,55.7459259,36.87171173,222.0166626,68.92537689
2018-09-19,45.22982025146485,54.180998400709576,49.93999862670898,2907.949951,0.1374770318395519,50.938200674052496,1.301557899,45.15736825125558,111.6070023,11.75,50.16999816894531,49.619998931884766,155.4850464,36.30931854,26405.75977,1.159608483,45.9748497,2110900.0,45.12472667332254,102.2731628,7950.040039,67.64276123,42.64552689,128.9034119,6228.810059,147.3424377,26.40969849,55.51618576,37.36948776,221.542984,69.74954987
2018-09-20,45.58304214477539,59.65830960025372,50.33000183105469,2930.75,0.1601011095699789,50.90338006125527,1.304546356,45.2324104309082,111.2200012,11.80000019,50.41999816894531,50.0099983215332,157.2255859,36.72058105,26656.98047,1.162925959,46.36154938,1847500.0,45.16639171618189,102.1961365,8028.22998,68.13597107,43.05141449,130.2983551,6238.049805,148.8327179,26.46509361,56.07202148,37.67720413,221.609314,69.90614319
2018-09-21,45.5739860534668,59.46204611523317,50.31999969482422,2929.669922,0.1752795892877685,50.88359690576268,1.311131477,45.288046155657085,112.012001,11.68000031,50.47999954223633,50.08000183105469,157.4999084,36.98077393,26743.5,1.169180393,46.76544189,5386700.0,45.20344574684415,103.6595078,7986.959961,67.31396484,43.80006027,131.1242981,6276.120117,153.0073242,26.73417473,55.78298187,37.83106613,222.4050903,70.19459534
2018-09-24,44.94000244140625,47.64502428314612,49.619998931884766,2919.370117,0.1345998811041369,50.80554369818281,1.307326317,45.2388801574707,111.9530029,12.19999981,50.619998931884766,49.5,155.1350098,36.87166595,26562.05078,1.162898898,46.00922394,2612100.0,45.17949635544071,104.9346161,7993.25,67.20436096,43.69182205,128.9125671,6359.640137,151.1653137,26.83706284,56.07202148,37.36043549,221.0598297,71.37316132
2018-09-25,44.9581184387207,47.96325872402382,49.63999938964844,2915.560059,0.1026395638673562,50.664087909788414,1.314630508,45.18712615966797,111.6900024,12.42000008,49.9900016784668,49.59999847412109,154.2458649,36.75415802,26492.21094,1.166915655,45.5881424,2391800.0,45.15937109028434,105.5764465,8007.470215,66.43714142,43.71887589,127.2331238,6741.75,154.03479,26.71835327,56.33880615,37.59575272,220.671402,71.29074097
2018-09-26,44.69546127319336,43.80575999425656,49.34999847412109,2905.969971,0.0554770392794736,50.57692939555486,1.316846371,45.13149043491909,112.2770004,12.89000034,49.83000183105469,49.29999923706055,153.7918091,36.6618309,26385.2793,1.167992353,45.66548538,2358100.0,45.11719747054879,104.3612518,7990.370117,65.54205322,43.66476822,126.7926407,7321.040039,153.4331207,26.39386559,55.94602585,37.66441345,221.5050812,70.69734192
2018-09-27,44.78603744506836,45.558286598985525,49.45000076293945,2914.0,0.0251195760136937,50.50176616089116,1.314112306,45.10949543544224,112.3170013,12.40999985,49.72999954223633,49.119998931884766,153.5552979,36.84649277,26439.92969,1.167460561,46.05218506,1741700.0,45.08709201368693,104.8062363,8041.970215,65.49638367,43.59259796,126.8476868,7370.779785,154.1458435,26.44926643,55.84968185,37.77427292,221.6851196,70.68909454
2018-09-28,45.52869415283203,57.313323359158886,50.27000045776367,2913.97998,0.0602922458576813,50.442650714605705,1.327087164,45.15219170706613,112.4950027,12.11999989,50.29999923706055,49.459999084472656,152.0417938,36.98916245,26458.31055,1.177592754,45.88032532,2956100.0,45.12723766270012,104.6436386,8046.350098,65.78865051,43.88123703,126.8018417,7466.859863,154.84935,26.57589912,55.5902977,37.53623962,222.5187836,70.07096863
2018-10-01,45.3837890625,54.82585351016146,50.11000061035156,2924.590088,0.0756027093744009,50.42499967648941,1.308044434,45.12372698102679,112.5240021,12.0,50.709999084472656,50.02000045776367,159.7417755,37.15703964,26651.21094,1.175101995,46.26702881,2950000.0,45.15056051722738,106.4493256,8037.299805,66.30926514,44.07966995,128.1967316,7354.129883,154.2754517,26.50466728,55.3531456,37.62779617,222.3008881,70.72206116
2018-10-02,45.655494689941406,58.4658983188267,50.40999984741211,2923.429932,0.1084110404227089,50.46600646673604,1.311733365,45.13537107195173,112.7860031,12.05000019,50.560001373291016,50.02000045776367,159.8931274,37.11506271,26773.93945,1.175295353,46.76544189,1860100.0,45.196463623837744,106.748848,7999.549805,66.99428558,44.20595169,128.9217682,7419.290039,152.8962555,26.84497261,54.55274963,37.22496033,223.9114227,71.25776672
2018-10-03,45.69172286987305,58.94096879107201,50.45000076293945,2925.51001,0.1357701171027159,50.58115553066764,1.317991972,45.24275970458984,112.9690018,11.60999966,50.93999862670898,50.43000030517578,158.512085,37.61026382,26828.39063,1.176318407,46.6537323,2886900.0,45.24148719165913,107.2366333,8025.089844,66.34580994,44.32320786,127.5910721,7418.490234,152.4149475,26.84497261,54.33041763,36.91368866,220.9272003,71.00228119
2018-10-04,45.700782775878906,59.06706092787372,50.459999084472656,2901.610107,0.1563807808826425,50.635348469003326,1.317280054,45.34885460989816,112.7040024,14.22000027,50.59999847412109,50.11000061035156,156.8661194,37.51794434,26627.48047,1.174853444,47.28104782,2452300.0,45.28324133567911,106.9285583,7879.509766,66.10832977,43.93274307,127.8847504,7711.109863,153.4701385,27.00326347,53.14464951,36.07141113,219.4871979,70.53250122
2018-10-05,46.25324630737305,65.93665672673575,51.06999969482422,2885.570068,0.2148177845800418,50.7402118440349,1.307873487,45.57139532906668,113.3570023,14.81999969,51.11000061035156,50.40999984741211,155.3620758,37.69420242,26447.05078,1.163737893,47.21229553,2652900.0,45.3714236058331,107.2537613,7788.450195,65.039711,43.70571518,127.6552963,8424.269531,154.1828766,26.90037918,52.38872528,35.90662003,207.3040009,70.33470917
2018-10-08,46.90533828735352,71.92569622317872,51.790000915527344,2884.429932,0.3101724293604277,51.09020234109137,1.303900003,45.87415259225028,113.7959976,15.68999958,52.06999969482422,50.880001068115234,155.4282837,38.00475693,26486.7793,1.160537124,47.28104782,3941900.0,45.51087039506223,106.8344269,7735.950195,64.78395844,43.1517868,127.9214249,8181.390137,155.2936401,26.99534798,51.28447342,35.97070694,212.1450195,70.9858017
2018-10-09,46.59740447998047,66.02240207946329,51.45000076293945,2880.340088,0.356781235601801,51.35746846565359,1.304359198,46.02682549612863,113.9459991,15.94999981,51.959999084472656,51.369998931884766,152.4674835,38.16422653,26430.57031,1.157755733,47.77891159,3485200.0,45.60964622096389,108.5288391,7738.02002,64.05328369,43.12455368,127.7470627,7951.580078,157.2004547,26.90699387,50.99544525,35.87915039,212.372406,71.29898071
2018-10-10,45.41096496582031,49.25016614931301,50.13999938964844,2785.679932,0.2945874759934952,51.40875933240981,1.298195601,46.030707768031526,113.5770035,22.95999908,51.869998931884766,50.11000061035156,149.4688416,37.35847473,25598.74023,1.155174613,47.20545578,3333600.0,45.591584288678106,104.9175034,7422.049805,60.94790649,41.4355278,126.3980331,8165.009766,155.8490448,26.38491821,48.77212524,34.88123322,209.416626,69.65887451
2018-10-11,44.0796012878418,37.681901058186,48.66999816894531,2728.370117,0.1362973996981793,51.46001777447752,1.294062853,45.80558013916016,114.4860001,24.97999954,50.16999816894531,48.52000045776367,145.9215088,35.93162918,25052.83008,1.147631288,46.33658981,5776600.0,45.45413128860208,101.3489227,7329.060059,58.71933365,40.06432343,122.8280563,8192.150391,150.8506012,25.50140572,48.3867569,34.56995773,210.1461182,67.25230408
2018-10-12,44.22452163696289,39.35182098915995,48.83000183105469,2767.129883,0.0222883090867469,51.5535068364353,1.302422523,45.59597996303013,113.8939972,21.30999947,49.04999923706055,48.209999084472656,147.7945099,36.7457695,25339.99023,1.151808381,46.68413162,4604300.0,45.34234859299851,100.7841187,7496.890137,58.71933365,41.50816727,122.855629,8218.459961,151.6373901,25.90300179,49.35018539,35.44886398,215.0061035,67.07099152
2018-10-15,44.41470336914063,41.564813757448334,49.040000915527344,2750.790039,-0.0521178580172829,51.577360194006594,1.312714934,45.412254333496094,113.7149963,21.29999924,49.650001525878906,48.79999923706055,148.314743,36.19180679,25250.55078,1.152259588,46.57118225,2477900.0,45.25801720901143,100.0738297,7430.740234,58.60972214,40.56377792,122.9290085,8180.47998,151.4985199,25.99135399,49.10562515,35.10095978,212.694519,66.60945129
2018-10-16,44.650184631347656,44.276103588320254,49.29999923706055,2809.919922,-0.0910345223470443,51.59526327557568,1.309311867,45.183245522635325,113.0970001,17.62000084,49.400001525878906,48.869998931884766,151.9850464,36.87166595,25798.41992,1.149412036,46.65807724,2499300.0,45.20275970195108,100.561615,7645.490234,60.39075089,41.60806656,125.3242722,7780.439941,151.8687897,26.01544762,50.78793335,35.90662003,215.6976929,66.92262268
2018-10-17,44.40564727783203,42.09199341116244,49.02999877929688,2809.209961,-0.1399946092408583,51.62021261528,1.315702915,44.8261468069894,112.9980011,17.39999962,49.43000030517578,48.540000915527344,151.1526031,37.40883255,25706.67969,1.150694966,46.88397598,3879100.0,45.13029493612207,100.3733521,7642.700195,60.37248611,41.71702576,127.9856949,7624.910156,154.3680115,26.16002655,50.49149323,35.47632217,216.4650726,67.16988373
2018-10-18,44.56867218017578,44.07271003901924,49.209999084472656,2768.780029,-0.1637534360021533,51.601719368965234,1.320672512,44.5363279070173,112.0920029,20.05999947,49.70000076293945,48.869998931884766,152.6377716,36.93041992,25379.44922,1.153336048,47.48350143,3009000.0,45.079238321945134,100.5273819,7485.140137,59.50481033,41.28114319,128.0223694,7567.149902,154.405014,26.10380363,49.57993317,34.55165863,216.5503387,67.45834351
2018-10-19,44.8675422668457,47.61056963020756,49.540000915527344,2767.780029,-0.1566602769952823,51.56851002355449,1.323416471,44.45869609287807,112.0800018,19.88999939,49.77000045776367,49.34999847412109,151.2093658,37.35008621,25444.33984,1.159044027,47.7007103,2698000.0,45.05999322602701,101.1007462,7449.029785,59.6966095,41.17218399,127.609436,7434.390137,155.0344849,26.4009819,48.52015305,34.87207794,217.5830078,67.55725861
2018-10-22,44.29697036743164,42.13117029138683,48.90999984741211,2755.879883,-0.1948333634588834,51.56621874273244,1.310392737,44.48974881853376,112.1920013,19.63999939,49.75,48.86000061035156,157.859375,37.24096298,25317.41016,1.155134559,47.77021027,1994200.0,44.99062751160924,100.3048859,7468.629883,60.39075089,41.55356979,127.2698441,7032.850098,154.2384033,26.24034691,47.90503693,35.23828888,217.0050812,66.88143158
2018-10-23,44.43282318115234,43.78994174574648,49.060001373291016,2740.689941,-0.2116834675599506,51.59791439953614,1.315477967,44.5195061819894,111.8410034,20.70999908,49.16999816894531,47.77999877929688,155.2958679,37.01434708,25191.42969,1.158345819,49.70778275,4263400.0,44.93991802702224,97.04441071,7437.540039,60.62822723,41.24482727,127.4992981,7068.47998,163.9760742,26.52146149,47.37144089,34.8903923,216.7113647,65.80175781
2018-10-24,43.246376037597656,34.491361691552285,47.75,2656.100098,-0.3171181250445229,51.66568077744705,1.31872189,44.35260227748326,112.3420029,25.22999954,49.380001068115234,47.650001525878906,152.5147858,35.65463638,24583.41992,1.157527924,49.89024353,5496900.0,44.78595966434728,94.3144989,7108.399902,57.19403458,40.01892853,126.1594162,6951.799805,164.1612396,24.3849678,45.71136475,33.8741684,211.984024,63.97211456
2018-10-25,43.38222885131836,36.16291503400555,47.900001525878906,2705.570068,-0.3852724826624651,51.77014633324499,1.310444236,44.17146573747908,112.6279984,24.21999931,48.16999816894531,47.38999938964844,156.0810089,36.435215,24984.55078,1.150086284,49.03006744,3032500.0,44.65834777225374,95.48690033,7318.339844,57.72377777,41.29023743,127.0771179,6753.120117,162.2729187,24.07975197,45.49644089,34.51502609,214.4850311,64.54078674
2018-10-26,42.07804489135742,28.61440429227657,46.459999084472656,2658.689941,-0.5383166686829668,51.97469934078938,1.302422523,43.83895111083984,112.1849976,24.15999985,47.59000015258789,46.150001525878906,156.024231,35.75535583,24688.31055,1.146000385,48.23071289,4529300.0,44.42377478308135,95.44411469,7167.209961,57.06616211,40.18238068,125.7005615,6305.799805,160.4494171,23.36491013,44.85909271,34.24953461,206.7071533,63.89793015
2018-10-29,42.57616424560547,34.25876727517098,47.0099983215332,2641.25,-0.6123524024777112,52.02288816013151,1.306540489,43.55430712018694,112.4800034,24.70000076,47.52000045776367,46.52000045776367,156.5445099,36.2841301,24442.91992,1.150946617,49.07352066,3316600.0,44.25581018876536,93.21910858,7050.290039,56.7830162,39.81007004,126.2328186,6568.22998,160.3476105,23.80666924,44.71087646,33.58119965,210.7145081,63.50234222
2018-10-30,43.47280502319336,42.99609642460233,48.0,2682.629883,-0.5918523324241036,51.953652529820026,1.296596408,43.35505894252232,112.7570038,23.35000038,48.02999877929688,46.97999954223633,155.608017,35.99876022,24874.64063,1.146789074,50.55058289,3884200.0,44.18462790098609,94.86218262,7161.649902,57.70550919,40.48204803,129.1695251,6184.709961,165.2164459,24.47332191,45.55573273,34.26784134,215.9250793,64.92814636
2018-10-31,42.79352569580078,38.790034919017934,47.25,2711.73999,-0.6232337927447702,51.82412026979365,1.298128009,43.14028113228934,112.4440002,21.22999954,48.2400016784668,47.11000061035156,156.5255585,36.14144516,25115.75977,1.147315264,49.60352325,4614200.0,44.05816406415106,95.54680634,7305.899902,57.44063568,41.54450226,128.4720764,6295.72998,163.7447052,24.64199066,46.37094498,34.6615181,216.5977173,65.66990662
2018-11-01,44.12489318847656,49.265717849965554,48.720001220703125,2740.370117,-0.5345120737199309,51.67369140710769,1.28882587,43.09629113333566,112.012001,19.34000015,48.7400016784668,47.33000183105469,153.2431641,36.65343857,25380.74023,1.139925838,48.6999054,4586200.0,44.06423034818064,95.13604736,7434.060059,58.18957901,41.45368576,129.2337952,6322.689941,161.8749084,24.4893837,47.89762115,35.90662003,217.5166779,66.48583984
2018-11-02,43.47280502319336,45.186628616638345,48.0,2723.060059,-0.5109278788516107,51.41765341884427,1.282462358,43.1286381312779,112.3499985,19.51000023,49.20000076293945,47.68000030517578,151.1999054,36.03233337,25270.83008,1.137785912,49.20384979,3483200.0,44.01046440954544,98.18257141,7356.990234,57.84250641,41.29931259,129.1053162,6297.569824,163.605835,24.51347923,48.09030914,36.03478241,218.0471954,67.54077148
2018-11-05,43.56336975097656,45.85712609099064,48.09999847412109,2738.310059,-0.4794031566803198,50.93545271428731,1.283104062,43.15451540265765,111.9079971,19.95999908,48.380001068115234,47.83000183105469,153.2337036,36.52754211,25461.69922,1.139873862,49.70778275,3683600.0,43.96981944058462,101.7853775,7328.850098,57.97037506,41.89865112,130.5002441,6199.709961,166.9751282,24.60182762,47.91244888,36.19958878,222.1114044,67.28528595
2018-11-06,42.86598205566406,41.63378282456323,47.33000183105469,2755.449951,-0.5048730833040338,50.349613437600894,1.2802459,43.26707785470145,112.3239975,19.90999985,48.66999816894531,46.459999084472656,156.5823517,36.0994873,25635.00977,1.137617588,49.70778275,5319000.0,43.86947058741002,101.7511444,7375.959961,58.11651611,42.22556305,130.8398285,6308.52002,169.1226196,24.86688423,47.80128479,36.06225967,224.2524872,67.57373047
