Date;T10YIE;T5YIE
2003-01-02;1.64;1.3
2003-01-03;1.62;1.28
2003-01-06;1.63;1.31
2003-01-07;1.62;1.28
2003-01-08;1.71;1.33
2003-01-09;1.78;1.41
2003-01-10;1.75;1.4
2003-01-13;1.77;1.4
2003-01-14;1.76;1.38
2003-01-15;1.8;1.41
2003-01-16;1.79;1.4
2003-01-17;1.8;1.45
2003-01-20;1.8;1.45
2003-01-21;1.78;1.38
2003-01-22;1.72;1.34
2003-01-23;1.78;1.42
2003-01-24;1.8;1.46
2003-01-27;1.82;1.47
2003-01-28;1.81;1.47
2003-01-29;1.85;1.52
2003-01-30;1.8;1.46
2003-01-31;1.81;1.49
2003-02-03;1.81;1.52
2003-02-04;1.84;1.54
2003-02-05;1.9;1.61
2003-02-06;1.88;1.62
2003-02-07;1.89;1.6
2003-02-10;1.93;1.66
2003-02-11;1.93;1.62
2003-02-12;1.89;1.6
2003-02-13;1.88;1.56
2003-02-14;1.92;1.62
2003-02-17;1.92;1.62
2003-02-18;1.89;1.63
2003-02-19;1.89;1.62
2003-02-20;1.94;1.69
2003-02-21;1.97;1.73
2003-02-24;1.99;1.78
2003-02-25;1.97;1.77
2003-02-26;1.94;1.74
2003-02-27;1.94;1.77
2003-02-28;1.94;1.75
2003-03-03;1.91;1.73
2003-03-04;1.88;1.72
2003-03-05;1.88;1.68
2003-03-06;1.93;1.73
2003-03-07;1.91;1.74
2003-03-10;1.9;1.72
2003-03-11;1.92;1.76
2003-03-12;1.92;1.79
2003-03-13;2.01;1.87
2003-03-14;1.83;1.57
2003-03-17;1.85;1.67
2003-03-18;1.83;1.63
2003-03-19;1.83;1.59
2003-03-20;1.81;1.67
2003-03-21;1.82;1.7
2003-03-24;1.8;1.66
2003-03-25;1.8;1.64
2003-03-26;1.81;1.65
2003-03-27;1.85;1.71
2003-03-28;1.83;1.72
2003-03-31;1.8;1.65
2003-04-01;1.82;1.64
2003-04-02;1.83;1.66
2003-04-03;1.81;1.64
2003-04-04;1.8;1.63
2003-04-07;1.82;1.61
2003-04-08;1.77;1.57
2003-04-09;1.8;1.55
2003-04-10;1.79;1.64
2003-04-11;1.77;1.62
2003-04-14;1.82;1.66
2003-04-15;1.8;1.62
2003-04-16;1.76;1.58
2003-04-17;1.76;1.58
2003-04-18;1.76;1.58
2003-04-21;1.75;1.57
2003-04-22;1.74;1.51
2003-04-23;1.76;1.54
2003-04-24;1.71;1.46
2003-04-25;1.73;1.46
2003-04-28;1.76;1.48
2003-04-29;1.74;1.47
2003-04-30;1.73;1.45
2003-05-01;1.75;1.3
2003-05-02;1.75;1.34
2003-05-05;1.73;1.5
2003-05-06;1.67;1.42
2003-05-07;1.7;1.38
2003-05-08;1.7;1.34
2003-05-09;1.69;1.4
2003-05-12;1.68;1.37
2003-05-13;1.69;1.39
2003-05-14;1.66;1.32
2003-05-15;1.67;1.39
2003-05-16;1.62;1.31
2003-05-19;1.61;1.34
2003-05-20;1.65;1.35
2003-05-21;1.66;1.34
2003-05-22;1.63;1.3
2003-05-23;1.62;1.31
2003-05-26;1.62;1.31
2003-05-27;1.61;1.25
2003-05-28;1.61;1.23
2003-05-29;1.58;1.23
2003-05-30;1.6;1.26
2003-06-02;1.6;1.29
2003-06-03;1.58;1.25
2003-06-04;1.57;1.25
2003-06-05;1.59;1.31
2003-06-06;1.61;1.33
2003-06-09;1.61;1.32
2003-06-10;1.59;1.31
2003-06-11;1.59;1.36
2003-06-12;1.61;1.32
2003-06-13;1.62;1.37
2003-06-16;1.59;1.35
2003-06-17;1.57;1.35
2003-06-18;1.58;1.36
2003-06-19;1.61;1.39
2003-06-20;1.63;1.39
2003-06-23;1.61;1.36
2003-06-24;1.61;1.37
2003-06-25;1.67;1.45
2003-06-26;1.7;1.47
2003-06-27;1.68;1.48
2003-06-30;1.64;1.45
2003-07-01;1.64;1.45
2003-07-02;1.6;1.43
2003-07-03;1.58;1.44
2003-07-04;1.58;1.44
2003-07-07;1.6;1.44
2003-07-08;1.63;1.41
2003-07-09;1.73;1.46
2003-07-10;1.76;1.45
2003-07-11;1.78;1.42
2003-07-14;1.82;1.47
2003-07-15;1.88;1.53
2003-07-16;1.89;1.56
2003-07-17;1.93;1.57
2003-07-18;1.96;1.65
2003-07-21;1.98;1.63
2003-07-22;1.98;1.59
2003-07-23;2.01;1.67
2003-07-24;2.02;1.67
2003-07-25;2.08;1.76
2003-07-28;2.04;1.72
2003-07-29;2.04;1.7
2003-07-30;2.02;1.73
2003-07-31;2.08;1.75
2003-08-01;2.04;1.75
2003-08-04;2.01;1.72
2003-08-05;2.04;1.75
2003-08-06;1.98;1.72
2003-08-07;2.01;1.78
2003-08-08;2;1.74
2003-08-11;2.07;1.82
2003-08-12;2.08;1.81
2003-08-13;2.17;1.88
2003-08-14;2.17;1.89
2003-08-15;2.19;1.92
2003-08-18;2.16;1.88
2003-08-19;2.14;1.87
2003-08-20;2.19;1.94
2003-08-21;2.24;2.06
2003-08-22;2.22;2.05
2003-08-25;2.22;2.03
2003-08-26;2.22;2.03
2003-08-27;2.18;2.01
2003-08-28;2.13;1.98
2003-08-29;2.16;1.99
2003-09-01;2.16;1.99
2003-09-02;2.18;2
2003-09-03;2.2;2.03
2003-09-04;2.2;2.01
2003-09-05;2.18;1.97
2003-09-08;2.17;1.94
2003-09-09;2.16;1.94
2003-09-10;2.1;1.9
2003-09-11;2.13;1.92
2003-09-12;2.09;1.88
2003-09-15;2.1;1.87
2003-09-16;2.03;1.8
2003-09-17;2;1.77
2003-09-18;2.01;1.79
2003-09-19;2;1.81
2003-09-22;2.05;1.84
2003-09-23;2.05;1.84
2003-09-24;2.03;1.86
2003-09-25;2.05;1.91
2003-09-26;2.05;1.91
2003-09-29;2.06;1.91
2003-09-30;2.01;1.86
2003-10-01;2;1.84
2003-10-02;2.02;1.83
2003-10-03;2.05;1.89
2003-10-06;2.06;1.87
2003-10-07;2.1;1.91
2003-10-08;2.09;1.89
2003-10-09;2.12;1.92
2003-10-10;2.15;1.97
2003-10-13;2.15;1.97
2003-10-14;2.19;2
2003-10-15;2.23;2.02
2003-10-16;2.26;2.08
2003-10-17;2.27;2.07
2003-10-20;2.28;2.06
2003-10-21;2.26;2.04
2003-10-22;2.22;1.97
2003-10-23;2.31;2.01
2003-10-24;2.32;1.99
2003-10-27;2.34;2.02
2003-10-28;2.32;2
2003-10-29;2.33;2.03
2003-10-30;2.39;2.05
2003-10-31;2.4;2.06
2003-11-03;2.43;2.07
2003-11-04;2.4;2.06
2003-11-05;2.36;2.01
2003-11-06;2.37;2.02
2003-11-07;2.38;2.05
2003-11-10;2.4;2.09
2003-11-11;2.4;2.09
2003-11-12;2.4;2.09
2003-11-13;2.36;2.05
2003-11-14;2.35;2.02
2003-11-17;2.36;2.02
2003-11-18;2.34;2
2003-11-19;2.33;2
2003-11-20;2.24;1.91
2003-11-21;2.22;1.92
2003-11-24;2.24;1.98
2003-11-25;2.27;1.99
2003-11-26;2.29;2.01
2003-11-27;2.29;2.01
2003-11-28;2.31;2.02
2003-12-01;2.32;2.04
2003-12-02;2.33;2.05
2003-12-03;2.33;2.06
2003-12-04;2.34;2.07
2003-12-05;2.31;2.03
2003-12-08;2.33;2.06
2003-12-09;2.32;2.09
2003-12-10;2.33;2.09
2003-12-11;2.37;2.11
2003-12-12;2.35;2.1
2003-12-15;2.3;2.08
2003-12-16;2.25;2.02
2003-12-17;2.23;2
2003-12-18;2.22;1.97
2003-12-19;2.2;1.98
2003-12-22;2.2;1.98
2003-12-23;2.25;2.04
2003-12-24;2.24;2.01
2003-12-25;2.24;2.01
2003-12-26;2.23;2.01
2003-12-29;2.25;2.02
2003-12-30;2.28;2.03
2003-12-31;2.27;2.03
2004-01-01;2.27;2.03
2004-01-02;2.32;2.08
2004-01-05;2.35;2.09
2004-01-06;2.32;2.05
2004-01-07;2.33;2.05
2004-01-08;2.28;1.99
2004-01-09;2.22;1.93
2004-01-12;2.22;1.93
2004-01-13;2.22;1.95
2004-01-14;2.16;1.91
2004-01-15;2.17;1.96
2004-01-16;2.21;2.01
2004-01-19;2.21;2.01
2004-01-20;2.24;2.04
2004-01-21;2.26;2.06
2004-01-22;2.23;2.02
2004-01-23;2.27;2.05
2004-01-26;2.27;2.06
2004-01-27;2.27;2.09
2004-01-28;2.3;2.13
2004-01-29;2.31;2.15
2004-01-30;2.31;2.16
2004-02-02;2.34;2.22
2004-02-03;2.32;2.19
2004-02-04;2.33;2.2
2004-02-05;2.35;2.22
2004-02-06;2.33;2.17
2004-02-09;2.33;2.16
2004-02-10;2.34;2.17
2004-02-11;2.3;2.15
2004-02-12;2.33;2.17
2004-02-13;2.31;2.16
2004-02-16;2.31;2.16
2004-02-17;2.3;2.18
2004-02-18;2.3;2.19
2004-02-19;2.29;2.2
2004-02-20;2.31;2.24
2004-02-23;2.29;2.23
2004-02-24;2.3;2.23
2004-02-25;2.31;2.24
2004-02-26;2.36;2.29
2004-02-27;2.38;2.38
2004-03-01;2.45;2.4
2004-03-02;2.47;2.42
2004-03-03;2.48;2.42
2004-03-04;2.44;2.35
2004-03-05;2.39;2.28
2004-03-08;2.35;2.25
2004-03-09;2.33;2.2
2004-03-10;2.29;2.18
2004-03-11;2.24;2.15
2004-03-12;2.26;2.14
2004-03-15;2.31;2.2
2004-03-16;2.3;2.2
2004-03-17;2.35;2.27
2004-03-18;2.39;2.32
2004-03-19;2.36;2.27
2004-03-22;2.32;2.24
2004-03-23;2.32;2.24
2004-03-24;2.35;2.27
2004-03-25;2.35;2.26
2004-03-26;2.38;2.3
2004-03-29;2.41;2.31
2004-03-30;2.39;2.29
2004-03-31;2.38;2.29
2004-04-01;2.43;2.34
2004-04-02;2.46;2.38
2004-04-05;2.49;2.4
2004-04-06;2.46;2.37
2004-04-07;2.37;2.28
2004-04-08;2.41;2.34
2004-04-09;2.41;2.34
2004-04-12;2.44;2.35
2004-04-13;2.47;2.39
2004-04-14;2.49;2.43
2004-04-15;2.49;2.42
2004-04-16;2.5;2.44
2004-04-19;2.52;2.46
2004-04-20;2.46;2.38
2004-04-21;2.49;2.45
2004-04-22;2.42;2.36
2004-04-23;2.36;2.29
2004-04-26;2.43;2.37
2004-04-27;2.43;2.38
2004-04-28;2.4;2.34
2004-04-29;2.4;2.34
2004-04-30;2.42;2.34
2004-05-03;2.44;2.35
2004-05-04;2.46;2.4
2004-05-05;2.51;2.42
2004-05-06;2.48;2.38
2004-05-07;2.55;2.46
2004-05-10;2.56;2.42
2004-05-11;2.58;2.45
2004-05-12;2.66;2.54
2004-05-13;2.67;2.58
2004-05-14;2.63;2.51
2004-05-17;2.63;2.5
2004-05-18;2.69;2.54
2004-05-19;2.76;2.61
2004-05-20;2.76;2.61
2004-05-21;2.72;2.57
2004-05-24;2.74;2.63
2004-05-25;2.7;2.6
2004-05-26;2.68;2.58
2004-05-27;2.63;2.55
2004-05-28;2.66;2.55
2004-05-31;2.66;2.55
2004-06-01;2.74;2.64
2004-06-02;2.7;2.62
2004-06-03;2.66;2.58
2004-06-04;2.67;2.6
2004-06-07;2.67;2.58
2004-06-08;2.63;2.53
2004-06-09;2.62;2.54
2004-06-10;2.63;2.55
2004-06-11;2.63;2.55
2004-06-14;2.63;2.55
2004-06-15;2.53;2.52
2004-06-16;2.56;2.53
2004-06-17;2.55;2.51
2004-06-18;2.57;2.54
2004-06-21;2.54;2.51
2004-06-22;2.55;2.51
2004-06-23;2.53;2.48
2004-06-24;2.51;2.45
2004-06-25;2.5;2.42
2004-06-28;2.53;2.45
2004-06-29;2.5;2.42
2004-06-30;2.52;2.43
2004-07-01;2.53;2.44
2004-07-02;2.52;2.41
2004-07-05;2.52;2.41
2004-07-06;2.52;2.42
2004-07-07;2.5;2.44
2004-07-08;2.47;2.43
2004-07-09;2.47;2.41
2004-07-12;2.44;2.38
2004-07-13;2.47;2.4
2004-07-14;2.48;2.41
2004-07-15;2.49;2.42
2004-07-16;2.44;2.37
2004-07-19;2.42;2.36
2004-07-20;2.42;2.36
2004-07-21;2.45;2.37
2004-07-22;2.45;2.37
2004-07-23;2.45;2.38
2004-07-26;2.44;2.36
2004-07-27;2.47;2.38
2004-07-28;2.5;2.4
2004-07-29;2.53;2.43
2004-07-30;2.49;2.41
2004-08-02;2.48;2.42
2004-08-03;2.47;2.43
2004-08-04;2.45;2.39
2004-08-05;2.47;2.41
2004-08-06;2.42;2.34
2004-08-09;2.43;2.37
2004-08-10;2.42;2.35
2004-08-11;2.44;2.38
2004-08-12;2.46;2.4
2004-08-13;2.45;2.41
2004-08-16;2.44;2.39
2004-08-17;2.39;2.33
2004-08-18;2.4;2.32
2004-08-19;2.46;2.39
2004-08-20;2.45;2.36
2004-08-23;2.42;2.33
2004-08-24;2.41;2.3
2004-08-25;2.38;2.29
2004-08-26;2.36;2.28
2004-08-27;2.37;2.29
2004-08-30;2.36;2.28
2004-08-31;2.35;2.27
2004-09-01;2.36;2.28
2004-09-02;2.37;2.32
2004-09-03;2.42;2.36
2004-09-06;2.42;2.36
2004-09-07;2.4;2.34
2004-09-08;2.36;2.3
2004-09-09;2.39;2.3
2004-09-10;2.36;2.26
2004-09-13;2.35;2.27
2004-09-14;2.34;2.24
2004-09-15;2.32;2.23
2004-09-16;2.27;2.17
2004-09-17;2.29;2.18
2004-09-20;2.27;2.19
2004-09-21;2.25;2.14
2004-09-22;2.27;2.17
2004-09-23;2.26;2.19
2004-09-24;2.26;2.2
2004-09-27;2.29;2.25
2004-09-28;2.32;2.28
2004-09-29;2.34;2.3
2004-09-30;2.37;2.33
2004-10-01;2.38;2.35
2004-10-04;2.33;2.31
2004-10-05;2.34;2.33
2004-10-06;2.33;2.33
2004-10-07;2.37;2.35
2004-10-08;2.37;2.32
2004-10-11;2.37;2.32
2004-10-12;2.37;2.31
2004-10-13;2.37;2.32
2004-10-14;2.35;2.32
2004-10-15;2.37;2.34
2004-10-18;2.36;2.32
2004-10-19;2.37;2.33
2004-10-20;2.35;2.34
2004-10-21;2.39;2.44
2004-10-22;2.36;2.43
2004-10-25;2.36;2.42
2004-10-26;2.38;2.45
2004-10-27;2.38;2.47
2004-10-28;2.41;2.49
2004-10-29;2.42;2.49
2004-11-01;2.44;2.52
2004-11-02;2.49;2.56
2004-11-03;2.48;2.57
2004-11-04;2.45;2.53
2004-11-05;2.5;2.6
2004-11-08;2.5;2.59
2004-11-09;2.48;2.57
2004-11-10;2.5;2.59
2004-11-11;2.5;2.59
2004-11-12;2.49;2.59
2004-11-15;2.53;2.62
2004-11-16;2.53;2.64
2004-11-17;2.51;2.61
2004-11-18;2.48;2.6
2004-11-19;2.53;2.64
2004-11-22;2.56;2.67
2004-11-23;2.54;2.65
2004-11-24;2.56;2.68
2004-11-25;2.56;2.68
2004-11-26;2.58;2.7
2004-11-29;2.6;2.74
2004-11-30;2.61;2.76
2004-12-01;2.59;2.73
2004-12-02;2.57;2.72
2004-12-03;2.54;2.68
2004-12-06;2.54;2.66
2004-12-07;2.54;2.66
2004-12-08;2.52;2.66
2004-12-09;2.55;2.64
2004-12-10;2.5;2.59
2004-12-13;2.51;2.62
2004-12-14;2.52;2.64
2004-12-15;2.52;2.65
2004-12-16;2.55;2.68
2004-12-17;2.57;2.69
2004-12-20;2.59;2.7
2004-12-21;2.59;2.71
2004-12-22;2.58;2.68
2004-12-23;2.61;2.7
2004-12-24;2.61;2.7
2004-12-27;2.63;2.71
2004-12-28;2.62;2.71
2004-12-29;2.6;2.7
2004-12-30;2.57;2.67
2004-12-31;2.56;2.64
2005-01-03;2.53;2.62
2005-01-04;2.51;2.62
2005-01-05;2.5;2.6
2005-01-06;2.53;2.59
2005-01-07;2.49;2.57
2005-01-10;2.52;2.62
2005-01-11;2.5;2.6
2005-01-12;2.52;2.6
2005-01-13;2.5;2.6
2005-01-14;2.51;2.58
2005-01-17;2.51;2.58
2005-01-18;2.5;2.57
2005-01-19;2.5;2.56
2005-01-20;2.47;2.52
2005-01-21;2.47;2.51
2005-01-24;2.46;2.52
2005-01-25;2.46;2.55
2005-01-26;2.49;2.58
2005-01-27;2.5;2.59
2005-01-28;2.51;2.58
2005-01-31;2.49;2.58
2005-02-01;2.48;2.56
2005-02-02;2.45;2.55
2005-02-03;2.45;2.56
2005-02-04;2.44;2.57
2005-02-07;2.45;2.56
2005-02-08;2.48;2.61
2005-02-09;2.51;2.63
2005-02-10;2.5;2.66
2005-02-11;2.53;2.7
2005-02-14;2.54;2.72
2005-02-15;2.49;2.65
2005-02-16;2.51;2.68
2005-02-17;2.54;2.7
2005-02-18;2.6;2.78
2005-02-21;2.6;2.78
2005-02-22;2.62;2.81
2005-02-23;2.63;2.81
2005-02-24;2.64;2.81
2005-02-25;2.63;2.8
2005-02-28;2.66;2.82
2005-03-01;2.69;2.85
2005-03-02;2.69;2.86
2005-03-03;2.7;2.87
2005-03-04;2.67;2.85
2005-03-07;2.68;2.86
2005-03-08;2.71;2.89
2005-03-09;2.75;2.93
2005-03-10;2.72;2.88
2005-03-11;2.74;2.88
2005-03-14;2.7;2.86
2005-03-15;2.72;2.88
2005-03-16;2.73;2.89
2005-03-17;2.74;2.91
2005-03-18;2.74;2.92
2005-03-21;2.73;2.9
2005-03-22;2.76;2.94
2005-03-23;2.69;2.86
2005-03-24;2.7;2.85
2005-03-25;2.7;2.85
2005-03-28;2.7;2.85
2005-03-29;2.69;2.85
2005-03-30;2.67;2.84
2005-03-31;2.71;2.87
2005-04-01;2.69;2.85
2005-04-04;2.68;2.85
2005-04-05;2.67;2.83
2005-04-06;2.64;2.79
2005-04-07;2.64;2.77
2005-04-08;2.66;2.8
2005-04-11;2.63;2.78
2005-04-12;2.65;2.76
2005-04-13;2.64;2.72
2005-04-14;2.65;2.73
2005-04-15;2.6;2.7
2005-04-18;2.61;2.71
2005-04-19;2.59;2.72
2005-04-20;2.62;2.75
2005-04-21;2.66;2.8
2005-04-22;2.65;2.81
2005-04-25;2.63;2.79
2005-04-26;2.62;2.79
2005-04-27;2.6;2.75
2005-04-28;2.61;2.74
2005-04-29;2.6;2.73
2005-05-02;2.6;2.7
2005-05-03;2.57;2.66
2005-05-04;2.57;2.66
2005-05-05;2.57;2.64
2005-05-06;2.59;2.68
2005-05-09;2.6;2.71
2005-05-10;2.58;2.69
2005-05-11;2.57;2.67
2005-05-12;2.52;2.6
2005-05-13;2.46;2.53
2005-05-16;2.47;2.53
2005-05-17;2.48;2.54
2005-05-18;2.42;2.49
2005-05-19;2.42;2.5
2005-05-20;2.46;2.55
2005-05-23;2.42;2.5
2005-05-24;2.42;2.48
2005-05-25;2.42;2.5
2005-05-26;2.39;2.47
2005-05-27;2.41;2.5
2005-05-30;2.41;2.5
2005-05-31;2.37;2.47
2005-06-01;2.37;2.44
2005-06-02;2.34;2.42
2005-06-03;2.37;2.42
2005-06-06;2.36;2.43
2005-06-07;2.32;2.39
2005-06-08;2.32;2.39
2005-06-09;2.34;2.39
2005-06-10;2.31;2.37
2005-06-13;2.33;2.38
2005-06-14;2.34;2.39
2005-06-15;2.33;2.38
2005-06-16;2.34;2.39
2005-06-17;2.37;2.43
2005-06-20;2.37;2.42
2005-06-21;2.34;2.4
2005-06-22;2.27;2.32
2005-06-23;2.28;2.34
2005-06-24;2.27;2.32
2005-06-27;2.28;2.35
2005-06-28;2.3;2.36
2005-06-29;2.3;2.35
2005-06-30;2.27;2.31
2005-07-01;2.31;2.34
2005-07-04;2.31;2.34
2005-07-05;2.31;2.35
2005-07-06;2.3;2.34
2005-07-07;2.28;2.33
2005-07-08;2.28;2.33
2005-07-11;2.3;2.36
2005-07-12;2.32;2.37
2005-07-13;2.3;2.35
2005-07-14;2.25;2.27
2005-07-15;2.23;2.23
2005-07-18;2.24;2.22
2005-07-19;2.28;2.25
2005-07-20;2.27;2.27
2005-07-21;2.33;2.32
2005-07-22;2.34;2.32
2005-07-25;2.31;2.3
2005-07-26;2.32;2.3
2005-07-27;2.35;2.31
2005-07-28;2.34;2.31
2005-07-29;2.36;2.32
2005-08-01;2.37;2.37
2005-08-02;2.35;2.37
2005-08-03;2.37;2.38
2005-08-04;2.38;2.38
2005-08-05;2.4;2.41
2005-08-08;2.4;2.43
2005-08-09;2.39;2.39
2005-08-10;2.39;2.39
2005-08-11;2.35;2.38
2005-08-12;2.33;2.38
2005-08-15;2.35;2.41
2005-08-16;2.36;2.42
2005-08-17;2.37;2.42
2005-08-18;2.35;2.4
2005-08-19;2.36;2.42
2005-08-22;2.36;2.41
2005-08-23;2.35;2.42
2005-08-24;2.36;2.42
2005-08-25;2.38;2.44
2005-08-26;2.39;2.44
2005-08-29;2.41;2.45
2005-08-30;2.45;2.51
2005-08-31;2.37;2.44
2005-09-01;2.41;2.47
2005-09-02;2.44;2.53
2005-09-05;2.44;2.53
2005-09-06;2.44;2.49
2005-09-07;2.46;2.5
2005-09-08;2.47;2.56
2005-09-09;2.5;2.62
2005-09-12;2.49;2.61
2005-09-13;2.47;2.59
2005-09-14;2.49;2.6
2005-09-15;2.51;2.62
2005-09-16;2.53;2.65
2005-09-19;2.55;2.67
2005-09-20;2.52;2.63
2005-09-21;2.51;2.65
2005-09-22;2.52;2.63
2005-09-23;2.51;2.64
2005-09-26;2.52;2.63
2005-09-27;2.53;2.66
2005-09-28;2.53;2.67
2005-09-29;2.54;2.69
2005-09-30;2.56;2.72
2005-10-03;2.55;2.71
2005-10-04;2.51;2.68
2005-10-05;2.5;2.66
2005-10-06;2.46;2.59
2005-10-07;2.45;2.59
2005-10-10;2.45;2.59
2005-10-11;2.47;2.6
2005-10-12;2.49;2.61
2005-10-13;2.52;2.59
2005-10-14;2.5;2.63
2005-10-17;2.56;2.68
2005-10-18;2.57;2.68
2005-10-19;2.55;2.66
2005-10-20;2.54;2.65
2005-10-21;2.5;2.6
2005-10-24;2.52;2.61
2005-10-25;2.49;2.6
2005-10-26;2.54;2.62
2005-10-27;2.56;2.62
2005-10-28;2.57;2.64
2005-10-31;2.57;2.64
2005-11-01;2.58;2.63
2005-11-02;2.59;2.63
2005-11-03;2.62;2.64
2005-11-04;2.6;2.66
2005-11-07;2.62;2.64
2005-11-08;2.56;2.59
2005-11-09;2.56;2.56
2005-11-10;2.48;2.47
2005-11-11;2.48;2.47
2005-11-14;2.47;2.44
2005-11-15;2.44;2.43
2005-11-16;2.42;2.4
2005-11-17;2.42;2.39
2005-11-18;2.41;2.38
2005-11-21;2.38;2.4
2005-11-22;2.4;2.41
2005-11-23;2.39;2.41
2005-11-24;2.39;2.41
2005-11-25;2.38;2.4
2005-11-28;2.37;2.38
2005-11-29;2.37;2.37
2005-11-30;2.37;2.35
2005-12-01;2.37;2.37
2005-12-02;2.36;2.36
2005-12-05;2.4;2.41
2005-12-06;2.37;2.36
2005-12-07;2.34;2.31
2005-12-08;2.33;2.28
2005-12-09;2.36;2.31
2005-12-12;2.39;2.34
2005-12-13;2.38;2.34
2005-12-14;2.35;2.32
2005-12-15;2.35;2.32
2005-12-16;2.34;2.28
2005-12-19;2.34;2.28
2005-12-20;2.35;2.3
2005-12-21;2.35;2.29
2005-12-22;2.33;2.28
2005-12-23;2.31;2.26
2005-12-26;2.31;2.26
2005-12-27;2.29;2.25
2005-12-28;2.28;2.23
2005-12-29;2.3;2.26
2005-12-30;2.33;2.3
2006-01-02;2.33;2.3
2006-01-03;2.34;2.3
2006-01-04;2.35;2.31
2006-01-05;2.32;2.28
2006-01-06;2.33;2.33
2006-01-09;2.33;2.35
2006-01-10;2.37;2.38
2006-01-11;2.39;2.39
2006-01-12;2.41;2.41
2006-01-13;2.39;2.38
2006-01-16;2.39;2.38
2006-01-17;2.39;2.4
2006-01-18;2.37;2.4
2006-01-19;2.41;2.41
2006-01-20;2.43;2.47
2006-01-23;2.42;2.46
2006-01-24;2.43;2.45
2006-01-25;2.46;2.43
2006-01-26;2.52;2.47
2006-01-27;2.5;2.52
2006-01-30;2.51;2.54
2006-01-31;2.53;2.58
2006-02-01;2.55;2.57
2006-02-02;2.53;2.55
2006-02-03;2.54;2.57
2006-02-06;2.55;2.58
2006-02-07;2.55;2.57
2006-02-08;2.49;2.54
2006-02-09;2.49;2.55
2006-02-10;2.5;2.57
2006-02-13;2.5;2.55
2006-02-14;2.48;2.52
2006-02-15;2.48;2.52
2006-02-16;2.49;2.56
2006-02-17;2.51;2.6
2006-02-20;2.51;2.6
2006-02-21;2.53;2.62
2006-02-22;2.52;2.64
2006-02-23;2.53;2.66
2006-02-24;2.56;2.7
2006-02-27;2.55;2.7
2006-02-28;2.53;2.68
2006-03-01;2.57;2.71
2006-03-02;2.59;2.74
2006-03-03;2.61;2.76
2006-03-06;2.6;2.73
2006-03-07;2.58;2.71
2006-03-08;2.53;2.66
2006-03-09;2.54;2.66
2006-03-10;2.53;2.62
2006-03-13;2.53;2.61
2006-03-14;2.54;2.61
2006-03-15;2.55;2.62
2006-03-16;2.53;2.62
2006-03-17;2.52;2.62
2006-03-20;2.51;2.6
2006-03-21;2.48;2.57
2006-03-22;2.47;2.56
2006-03-23;2.49;2.58
2006-03-24;2.47;2.55
2006-03-27;2.47;2.55
2006-03-28;2.49;2.57
2006-03-29;2.49;2.55
2006-03-30;2.51;2.58
2006-03-31;2.51;2.58
2006-04-03;2.52;2.59
2006-04-04;2.49;2.55
2006-04-05;2.5;2.56
2006-04-06;2.52;2.59
2006-04-07;2.54;2.58
2006-04-10;2.56;2.6
2006-04-11;2.56;2.63
2006-04-12;2.57;2.66
2006-04-13;2.57;2.66
2006-04-14;2.57;2.66
2006-04-17;2.58;2.68
2006-04-18;2.61;2.69
2006-04-19;2.66;2.75
2006-04-20;2.62;2.72
2006-04-21;2.62;2.73
2006-04-24;2.6;2.69
2006-04-25;2.6;2.6
2006-04-26;2.61;2.63
2006-04-27;2.64;2.62
2006-04-28;2.68;2.67
2006-05-01;2.72;2.72
2006-05-02;2.69;2.71
2006-05-03;2.68;2.71
2006-05-04;2.67;2.69
2006-05-05;2.67;2.7
2006-05-08;2.67;2.69
2006-05-09;2.7;2.72
2006-05-10;2.7;2.73
2006-05-11;2.71;2.78
2006-05-12;2.72;2.78
2006-05-15;2.68;2.71
2006-05-16;2.66;2.69
2006-05-17;2.69;2.71
2006-05-18;2.67;2.69
2006-05-19;2.62;2.65
2006-05-22;2.61;2.63
2006-05-23;2.63;2.68
2006-05-24;2.61;2.64
2006-05-25;2.61;2.64
2006-05-26;2.62;2.65
2006-05-29;2.62;2.65
2006-05-30;2.64;2.67
2006-05-31;2.64;2.68
2006-06-01;2.65;2.69
2006-06-02;2.63;2.66
2006-06-05;2.62;2.66
2006-06-06;2.57;2.62
2006-06-07;2.54;2.59
2006-06-08;2.53;2.58
2006-06-09;2.53;2.6
2006-06-12;2.54;2.58
2006-06-13;2.53;2.56
2006-06-14;2.55;2.61
2006-06-15;2.58;2.64
2006-06-16;2.59;2.63
2006-06-19;2.56;2.61
2006-06-20;2.57;2.61
2006-06-21;2.57;2.61
2006-06-22;2.59;2.62
2006-06-23;2.59;2.63
2006-06-26;2.58;2.61
2006-06-27;2.58;2.61
2006-06-28;2.57;2.59
2006-06-29;2.61;2.6
2006-06-30;2.61;2.63
2006-07-03;2.59;2.62
2006-07-04;2.59;2.62
2006-07-05;2.6;2.62
2006-07-06;2.6;2.63
2006-07-07;2.59;2.63
2006-07-10;2.57;2.61
2006-07-11;2.57;2.59
2006-07-12;2.56;2.59
2006-07-13;2.57;2.58
2006-07-14;2.57;2.58
2006-07-17;2.58;2.59
2006-07-18;2.58;2.58
2006-07-19;2.57;2.57
2006-07-20;2.58;2.58
2006-07-21;2.56;2.57
2006-07-24;2.56;2.55
2006-07-25;2.59;2.57
2006-07-26;2.6;2.58
2006-07-27;2.6;2.57
2006-07-28;2.59;2.54
2006-07-31;2.58;2.54
