Date,Adj Close,rsi,Close,^GSPC,macd,ma_7,EURUSD=X,^VIX,ETH-USD,LIN,^DJI,GBPUSD=X,Volume,MRK,QCOM,NELIX,KO,bolu,WFC,NKE,ABBV,CSCO,PFE,High,INTC,JPY=X,ewm,MCD,^TNX,BTC-USD,BIPIX
2018-11-05,43.56336975097656,45.85712609099064,48.09999847412109,2738.310059,-0.4794031566803198,43.15451540265765,1.139873862,19.95999908,278.9320068,153.2337036,25461.69922,1.283104062,3683600.0,63.08149719,57.97037506,43.97813797,43.8912468,50.93545271428731,48.53541565,75.20292664,69.94717407,41.89865112,36.52754211,48.380001068115234,44.23429108,111.9079971,43.96981944058462,166.9751282,3.200999975,6199.709961,40.70163727
2018-11-06,42.86598205566406,41.63378282456323,47.33000183105469,2755.449951,-0.5048730833040338,43.26707785470145,1.137617588,19.90999985,282.3640137,156.5823517,25635.00977,1.2802459,5319000.0,63.24541855,58.11651611,44.05709076,44.2698555,50.349613437600894,48.43592072,74.27172852,70.86194611,42.22556305,36.0994873,48.66999816894531,43.8445549,112.3239975,43.86947058741002,169.1226196,3.213999987,6308.52002,40.98995972
2018-11-07,43.74449920654297,48.11626628141096,48.29999923706055,2813.889893,-0.4489934743686916,43.43398284912109,1.134635806,16.36000061,288.04599,157.8309937,26180.30078,1.270890355,5147600.0,64.77240753,57.73291397,44.89599228,44.50422668,49.91938170800648,48.46306229,75.62970734,73.65711212,43.4968605,37.26614761,48.31999969482422,45.20861053,113.052002,43.85810955278575,170.5481262,3.213000059,6334.72998,42.86406326
2018-11-08,43.98903274536133,49.78797451973893,48.56999969482422,2806.830078,-0.3805894702615475,43.50772966657366,1.13166976,16.71999931,315.7290039,156.3648071,26191.2207,1.276943564,3620300.0,65.11750031,53.02001953,44.97494507,44.46817017,49.85262206690503,48.47218704,75.44542694,74.30932617,43.98722076,37.08853149,48.959999084472656,45.45915222,112.8509979,43.87001166120171,171.6865997,3.233999968,6580.629883,42.41785049
2018-11-09,43.70827102661133,47.88044367216355,48.2599983215332,2781.01001,-0.3450563338355934,43.63840757097517,1.140328884,17.36000061,295.8120117,152.789093,25989.30078,1.300373197,7033300.0,64.58262634,51.8052597,44.93546677,44.78368378,49.83393210711193,48.36275864,74.06804657,75.20717621,42.77947617,37.45222092,48.97999954223633,44.64256668,112.7149963,43.85530796714804,172.112442,3.188999891,6423.759766,41.65585327
2018-11-12,43.41844940185547,45.92444478428325,47.93999862670898,2726.219971,-0.3364043897919586,43.5374870300293,1.139757037,20.45000076,300.8340149,150.6134186,25387.17969,1.300559282,2620900.0,64.43595886,49.76848221,44.69860458,44.95495224,49.732447788611005,47.73360825,72.84586334,75.96950531,41.42643738,37.30843353,48.65999984741211,43.28779602,113.1389999,43.81559355212144,170.6591797,3.186000109,6506.069824,40.26915359
2018-11-13,43.49091339111328,46.5127957506824,48.02000045776367,2722.179932,-0.3200115297623682,43.54007393973215,1.141291857,20.02000046,274.3150024,148.4472351,25286.49023,1.305806875,4057000.0,64.3669281,49.46707916,44.48147583,44.94593811,49.61597437179169,48.08922577,72.94286346,74.72437286,40.97240448,36.80941772,48.5099983215332,43.97446442,113.2460022,43.78607717384797,170.325943,3.144999981,6308.529785,39.92591095
2018-11-14,42.204833984375,38.50546016042993,46.59999847412109,2701.580078,-0.4061144948948083,43.34599740164621,1.143850684,21.25,281.9440002,145.0701599,25080.5,1.311251879,4275400.0,63.91832733,49.26613998,44.18539429,44.855793,49.55222401712203,47.55124283,72.94286346,74.80062103,40.25502396,36.29346848,48.310001373291016,43.69607925,113.362999,43.64232779298679,170.1778412,3.119999886,6488.759766,39.15705109
2018-11-15,41.77916717529297,36.27927698489586,46.130001068115234,2730.199951,-0.5029023242000505,43.19073813302176,1.143405914,19.97999954,271.3410034,146.7917938,25289.26953,1.312852859,4251200.0,64.56536865,50.59049988,44.05709076,44.83777237,49.5582856002764,48.1621666,72.09896088,76.35066986,42.47073364,36.54720688,46.38999938964844,44.64256668,113.5469971,43.47294955501462,169.9093933,3.118000031,6376.709961,40.26915359
2018-11-16,42.00558853149414,38.32196203891236,46.380001068115234,2736.27002,-0.5549400614892335,42.942322322300505,1.136841536,18.13999939,277.1040039,149.5350647,25413.2207,1.306677103,3789100.0,65.61788177,51.03804398,43.76100922,45.22538757,49.36338811051095,48.27157593,72.49665833,77.52801514,42.08934021,36.80095673,46.790000915527344,45.31067657,113.9530029,43.33955309833095,173.6397095,3.073999882,6534.879883,40.66044617
2018-11-19,41.94219207763672,37.95508297994248,46.310001373291016,2690.72998,-0.5944435321917396,42.64991651262556,1.132502794,20.10000038,282.9670105,150.8782654,25017.43945,1.293845177,2983500.0,65.86805725,50.14296341,43.28727722,45.53187943,49.207300283923445,48.61807251,70.34329224,75.79162598,41.54450226,37.36764526,46.720001220703125,44.54049683,113.8460007,43.21252027826783,172.8344116,3.056999922,6719.959961,39.39731598
2018-11-20,41.35350036621094,34.63884124151333,45.65999984741211,2641.889893,-0.665580421748281,42.31352070399693,1.123342991,22.47999954,279.6459961,149.33638,24465.64063,1.285793304,3430300.0,64.51360321,50.16123199,42.41876602,44.51324081,49.1599753414034,47.90685654,68.98531342,74.61425018,40.40032196,36.81787109,46.560001373291016,43.97446442,113.6959991,43.04351846808084,170.0482483,3.048000097,6763.189941,39.17764282
2018-11-21,41.60439682006836,37.15890352929449,45.59999847412109,2649.929932,-0.6937149580247635,42.0543703351702,1.13111937,20.79999924,275.196991,150.4620667,24464.68945,1.301405549,3195000.0,64.52223206,50.480896,42.6852417,43.92731094,49.17848634145796,47.80655289,70.19779968,72.97103882,40.76354599,36.45417786,45.97999954223633,43.64041138,113.7890015,42.91268922735243,169.1318665,3.061000109,6707.259766,38.9922905
2018-11-23,41.239444732666016,35.04243497306595,45.20000076293945,2632.560059,-0.7369650893387245,41.73273195539202,1.131183386,21.52000046,285.6029968,147.7472076,24285.94922,1.298617005,1280300.0,64.41869354,50.46263504,42.32007217,44.18872833,49.262594624531474,47.25946426,69.34421539,72.53056335,40.44571686,36.48799896,45.540000915527344,43.18572998,113.564003,42.76057609147185,168.4006195,3.053999901,6884.640137,39.07466888
2018-11-26,41.53141021728516,38.08089778677411,45.52000045776367,2673.449951,-0.7391613633690568,41.636528560093474,1.13248992,18.89999962,296.4989929,148.8161163,24640.24023,1.276650071,2450200.0,65.08298492,50.90103912,42.6457634,44.05350494,49.33289955080603,48.21687698,70.52759552,73.0472641,41.3810463,36.65716171,45.650001525878906,44.03014374,113.5550003,42.64883373927305,170.2148438,3.072000027,7096.279785,39.9876976
2018-11-27,42.0332260131836,43.01472917097496,46.06999969482422,2682.169922,-0.6924277098639564,41.67282267979213,1.141396165,19.02000046,289.3120117,144.3039703,24748.73047,1.283318162,2912900.0,65.85942078,50.7549057,42.96158218,44.50422668,49.34839117504068,48.49953079,69.9262085,74.26698303,41.88047409,37.27460098,46.08000183105469,44.60545731,112.7300034,42.59286940053765,170.8998413,3.055000067,7047.160156,40.46136475
2018-11-28,41.96935272216797,42.5499799596941,46.0,2743.790039,-0.6530174152630437,41.66764613560268,1.145501614,18.48999977,284.105011,147.8418121,25366.42969,1.285975099,3028800.0,66.62723541,51.74132538,43.81035614,44.81072617,49.30444918704156,49.55723572,72.41905975,75.33423615,42.94293213,37.97662354,46.2400016784668,45.33852386,112.4430008,42.5361860661404,173.8804016,3.04399991,6978.22998,42.02655411
2018-11-29,42.00585174560547,42.929434956088265,46.040000915527344,2737.800049,-0.6117870069081945,41.67674037388393,1.137242436,18.79000092,283.0039978,150.6985474,25338.83984,1.278919578,2482000.0,67.21389771,53.07481384,43.56361771,44.50180435,49.25468815550786,49.27458191,72.10866547,76.15584564,42.98833466,38.49256516,46.4900016784668,44.26212692,112.7030029,42.48797385518267,175.1855316,3.035000086,7037.580078,42.12952042
2018-11-30,41.98759841918945,42.77726512259972,46.02000045776367,2760.169922,-0.5739681545276625,41.76732581002371,1.13883543,18.06999969,295.3410034,150.4526062,25538.46094,1.27772665,6182000.0,68.44755554,53.21182251,43.68205261,45.79197311,49.09426004415541,49.49341965,73.08153534,79.84886932,43.46961594,39.10154343,46.290000915527344,45.75609207,113.0210037,42.442485179183294,175.5673676,3.013000011,7193.25,43.52309036
2018-12-03,42.735748291015625,50.51907454091858,46.84000015258789,2790.370117,-0.4781155806419264,41.92894744873047,1.14031589,16.44000053,294.3710022,155.4661407,25826.42969,1.287597895,5314300.0,68.34403992,54.01556778,43.74126816,45.14689255,48.91506398232022,49.45694351,75.82501984,79.33218384,44.25964355,38.89855194,47.15999984741211,46.51698303,112.9779968,42.46914546207714,172.6429291,2.992000103,7272.720215,43.79081726
2018-12-04,41.61352157592773,41.45835629517142,45.61000061035156,2700.060059,-0.4870911586513671,41.982386997767854,1.133735418,20.73999977,289.2590027,152.1363983,25027.07031,1.281229973,4421700.0,67.4726944,52.72774124,42.90237045,45.04695129,48.74256821809562,47.213871,73.73336029,76.69793701,42.99741745,38.17961884,47.15999984741211,44.30852127,112.9189987,42.39136147242719,172.3356323,2.924000025,7260.060059,41.67644501
2018-12-06,41.54053497314453,40.94402259902455,45.52999877929688,2695.949951,-0.4943947033690961,41.9836905343192,1.133337021,21.19000053,285.7229919,147.5485382,24947.66992,1.281229973,5070400.0,67.61073303,52.72774124,42.7641983,44.865242,48.69634752090092,46.58472824,73.49014282,76.51158905,43.94181824,38.04428482,45.54999923706055,44.88383102,113.5039978,42.31401360885605,172.7174835,2.875999928,7361.660156,41.83433533
2018-12-07,40.56429672241211,34.736524251064026,44.459999084472656,2633.080078,-0.5723592817292342,41.773843492780415,1.129879713,23.22999954,232.3309937,144.4647675,24388.94922,1.274372458,3669300.0,66.18724823,51.69367981,42.04372787,44.60174942,48.57628307448644,45.82791901,71.34984589,73.65711212,42.17106628,37.1477356,45.709999084472656,42.90735245,113.7669983,42.15494843736114,170.3984375,2.849999905,6792.830078,39.65818024
2018-12-10,40.682899475097656,36.00589849573095,44.59000015258789,2637.719971,-0.617458839697683,41.59006445748465,1.136854529,22.63999939,230.2149963,148.428299,24423.25977,1.282413006,5023400.0,66.79116058,52.84776306,41.8956871,44.73804092,48.3030508993347,44.49666595,70.54236603,74.20768738,42.55245972,37.55372238,44.79999923706055,43.80744553,113.5550003,42.0211258044281,171.9723816,2.855999947,6529.169922,39.95337296
2018-12-11,40.64641189575195,35.775362633184,44.54999923706055,2636.780029,-0.6486673733279247,41.39585876464844,1.139276624,21.76000023,217.2030029,148.9485779,24370.24023,1.278445482,4563300.0,66.52371216,52.94932175,41.90555573,45.01061249,47.93160211734783,43.54837036,71.57360077,74.68202209,42.76131439,37.22386551,45.18000030517578,43.96518707,113.4110031,41.89615181273027,170.9851685,2.878999949,6467.069824,40.28288269
2018-12-12,41.23033142089844,42.15800795273849,45.18999862670898,2651.070068,-0.6191458079458698,41.28767776489258,1.134224057,21.45999908,197.951004,151.871521,24527.26953,1.27534759,6002200.0,67.30014038,53.29093933,42.09307861,44.71986389,47.53811332867316,43.53013611,72.30324554,75.04623413,43.06098557,37.3507309,45.68999862670898,44.38275909,113.7630005,41.8356226862001,170.8827362,2.905999899,6225.97998,40.88698959
2018-12-13,40.99311447143555,40.401407661478586,44.93000030517578,2650.540039,-0.6078838731114402,41.038730076381135,1.135486126,20.64999962,196.923996,149.5445251,24597.38086,1.272588491,2685100.0,68.16286469,53.63254166,41.97463989,44.94701004,47.06012982615493,42.88274765,70.95095825,74.29238892,43.10638809,37.69750595,45.290000915527344,44.80960846,113.586998,41.75903103031242,173.6301727,2.911000013,6300.859863,40.24169159
2018-12-14,40.701148986816406,38.286880206239736,44.61000061035156,2599.949951,-0.6154236622778768,40.90839113507952,1.13428843,21.62999916,197.0789948,148.4472351,24100.50977,1.272054195,3490500.0,66.44271851,53.19861221,41.3429985,44.82889938,46.8497048238117,42.43595505,70.56180573,72.51364136,41.60806656,37.04623795,45.16999816894531,44.41059875,112.6989975,41.66285993544915,170.7057495,2.891000032,6329.700195,38.96482849
2018-12-17,39.57892608642578,31.46922316485849,43.380001068115234,2545.939941,-0.7038395841656211,40.6281612941197,1.134906292,24.52000046,185.0659943,149.6121216,23592.98047,1.27276659,3286600.0,65.35677338,52.62618256,40.88000107,43.91123581,46.96372170442948,42.49978256,68.00319672,71.93766785,40.13697815,36.46263504,44.4900016784668,43.68681335,113.0510025,41.47341140371975,168.3774261,2.857000113,6321.200195,38.12731934
2018-12-18,39.08624267578125,29.02557073316855,42.84000015258789,2546.159912,-0.8043927342525592,40.41701071602957,1.137475252,25.57999992,183.3309937,149.8783569,23675.64063,1.277857304,3522100.0,64.5749054,53.34632874,41.02999878,43.90216064,47.056046232139856,42.41772079,69.21926117,70.79418945,40.00984955,35.86211014,43.9900016784668,44.29923248,112.689003,41.25639606481624,167.3715515,2.825000048,6351.799805,37.20056915
2018-12-19,38.68479537963867,27.173952271609323,42.400001525878906,2506.959961,-0.9060311092636368,40.13156727382115,1.140094876,25.57999992,211.3540039,148.18573,23323.66016,1.272102833,3124800.0,64.08838654,52.33997345,40.70000076,43.5205574,47.14797560883806,41.64266968,67.09842682,70.74337006,39.17441177,35.4984169,43.560001373291016,42.28563309,112.5019989,41.02261418434555,166.8593445,2.778000116,6517.310059,36.31500244
2018-12-20,37.617305755615234,22.976592754561068,41.22999954223633,2467.419922,-1.0604930413538014,39.69883782523019,1.135653853,28.37999916,211.7489929,146.4930267,22859.59961,1.256123543,5450000.0,63.84514236,52.04452133,40.34000015,43.19346619,47.45608802929867,41.9800415,65.69750214,72.31035614,38.5841713,35.4814949,42.25,42.25780106,113.1809998,40.71304069082461,161.7555389,2.789000034,6512.709961,35.90998077
2018-12-21,37.2249870300293,21.65286467444413,40.79999923706055,2416.620117,-1.2007209145041955,39.12664576939174,1.13231051,30.11000061,223.0740051,145.5991516,22445.36914,1.249297261,8213700.0,63.33256531,50.64116287,39.72999954,43.2207222,47.70282146873495,41.14117813,70.40617371,71.92919159,38.00298691,35.46458435,41.77000045776367,41.60824585,113.3840027,40.39594490347958,162.1932983,2.792000055,6543.200195,34.28987885
2018-12-24,36.14838790893555,18.502609060245675,39.619998931884766,2351.100098,-1.3827851790311598,38.43454197474888,1.13734591,36.06999969,220.5890045,140.8634338,21792.19922,1.262865543,2541100.0,61.81222916,49.53323746,39.18000031,41.75791931,48.06132437857973,39.75520706,66.25203705,71.28546143,36.57731628,34.29737091,40.70000076293945,40.44834518,113.2850037,40.00980335852103,158.5890198,2.749000072,6517.180176,33.47982788
2018-12-26,37.10638427734375,28.474668067704187,40.66999816894531,2467.699951,-1.4332485229438705,37.921004159109934,1.136363626,30.40999985,197.875,145.2472839,22878.44922,1.265502453,3380400.0,64.28820801,51.66598511,40.54999924,42.64832306,48.19339255209273,41.56972885,71.02880859,75.41893005,38.56599808,35.68448639,40.68999862670898,42.86095047,113.5599976,39.7458561693231,162.081543,2.796999931,6281.200195,36.36306
2018-12-27,37.370975494384766,30.98639315978801,40.959999084472656,2488.830078,-1.4353450226791225,37.60558264596121,1.130594969,29.95999908,209.9750061,148.7372437,23138.82031,1.258558154,3809900.0,65.48709869,51.78601456,40.63000107,43.18437576,48.12652575552979,41.51501465,71.67088318,76.15584564,38.96556091,36.24272537,40.970001220703125,43.01870728,113.3899994,39.52995792614688,163.646225,2.743000031,6371.299805,36.6874733
2018-12-28,37.20674514770508,30.27572086685973,40.77999877929688,2485.73999,-1.433731367532424,37.33708299909319,1.13498354,28.34000015,209.9689941,148.6421509,23062.40039,1.261574984,3046500.0,65.47840881,52.45075989,40.40999985,42.884552,47.95243665936705,41.7429657,71.34984589,77.18074036,38.8384285,36.33576584,41.4900016784668,43.38059616,112.8290024,39.31875676447035,163.506485,2.736000061,6398.540039,36.6874733
2018-12-31,37.38009643554688,32.047311387163845,40.970001220703125,2506.850098,-1.4022996960365788,37.15069743565151,1.137539983,25.42000008,224.5910034,148.3853912,23327.46094,1.265502453,2718200.0,66.38191223,52.54308319,40.59999847,43.02083206,47.6912386852097,42.01651764,72.12812042,78.08706665,39.34695053,36.91937256,41.040000915527344,43.54762268,112.5240021,39.1425149163864,165.3785095,2.686000109,6519.669922,36.65118408
2019-01-02,37.36184310913086,31.95524077300057,40.95000076293945,2510.030029,-1.3631492250797308,37.11420277186802,1.138952136,23.21999931,246.5839996,149.4884796,23346.24023,1.262785792,2497000.0,65.66952515,52.99548721,40.90999985,42.63924408,47.37072035158231,42.80067825,72.05028534,75.57985687,39.00188065,36.58104706,41.150001525878906,43.68681335,112.4100037,38.98063566118135,163.972168,2.661000013,6734.950195,37.2826004
2019-01-03,37.19762802124024,31.089866426978816,40.77000045776367,2447.889893,-1.330041094160876,37.110294342041016,1.145685315,25.45000076,240.4799957,144.8193665,22686.2207,1.266977549,3273000.0,64.3229599,51.42593765,40.47000122,42.3757515,46.8458975559579,42.46330643,70.77584839,73.08961487,37.58346176,35.55762482,41.34000015258789,41.28347778,111.1709976,38.81854405755033,162.8917847,2.553999901,6721.97998,37.29711914
2019-01-04,38.05525207519531,40.19830612208485,41.709999084472656,2531.939941,-1.2205300574370312,37.38270350864956,1.137281179,21.37999916,244.3300018,148.9464722,23433.16016,1.264894128,3117100.0,66.26028442,52.25687408,41.20999908,43.2207222,46.35808456037034,43.72161865,72.62428284,75.44432831,39.27641678,36.36959076,41.810001373291016,43.81671906,111.0540009,38.74915387733624,166.0397644,2.65899992,6710.629883,39.85907364
2019-01-07,38.246849060058594,42.04143177775171,41.91999816894531,2549.689941,-1.1055375477362404,37.545627049037385,1.140393853,21.39999962,228.7299957,148.8133698,23531.34961,1.27108407,3970100.0,65.53052521,52.10914993,41.08000183,42.65740967,46.02840760472774,43.43895721,73.66525269,76.54546356,39.54179001,36.56412506,42.43999862670898,44.02086639,110.310997,38.70348980303827,167.8465424,2.681999922,6595.410156,41.36140823
2019-01-08,38.95851516723633,48.402661186967656,42.70000076293945,2574.409912,-0.9460738971389802,37.77241843087332,1.141552567,20.46999931,218.5050049,150.3918915,23787.44922,1.268874526,5096800.0,66.01702881,51.65675354,41.36999893,43.13895035,45.743323417213,43.34777069,74.64784241,76.90122986,39.86208344,36.73328781,42.7400016784668,44.29923248,110.4020004,38.72667392705628,168.20047,2.71600008,6446.470215,41.79686737
2019-01-09,39.29608917236328,51.14194469669192,43.06999969482422,2584.959961,-0.7834275391721448,38.07089614868164,1.136131287,19.97999954,215.8470001,150.6866913,23879.11914,1.264878154,3530100.0,65.51316071,52.26610565,41.56999969,42.31214905,45.56312169029989,43.58483505,74.51164246,74.37709045,39.64245605,36.65716171,43.45000076293945,44.5497818,111.2060013,38.77843894935691,167.9117126,2.727999926,6495.0,41.84041595
2019-01-10,39.56979370117188,53.3064766254188,43.369998931884766,2596.639893,-0.6252361277641469,38.383710043770925,1.143105388,19.5,228.4940033,153.9103699,24001.91992,1.264622092,2934100.0,64.7052002,52.44152832,41.34000015,42.76643753,45.33165348661947,43.53925323,74.3462677,74.70742035,39.56924438,35.78598404,43.38999938964844,45.06014633,110.8550034,38.850380290431,169.0852203,2.730999947,6676.75,42.50811768
2019-01-11,39.37820053100586,51.58372279201748,43.15999984741211,2596.26001,-0.5094555753891967,38.67176110403879,1.14399457,18.19000053,222.4019928,152.3508301,23995.94922,1.269357681,2513600.0,65.07008362,53.08781433,41.38000107,43.01174927,44.9384266442959,43.6486702,73.9765625,74.80062103,39.79803085,36.26810455,43.47999954223633,45.4034729,110.3300018,38.89836394866508,169.8489227,2.700999975,6644.129883,42.50811768
2019-01-14,39.09536361694336,49.06292818395848,42.84999847412109,2582.610107,-0.4355010437341562,38.94286618913923,1.149306417,19.06999969,231.6349945,150.2682953,23909.83984,1.273804307,3107600.0,63.74089432,52.90316391,41.27000046,42.83912277,44.54452999188034,44.15016556,74.02521515,72.67423248,39.54179001,35.8367424,43.13999938964844,44.86527634,109.6299973,38.91627300941765,168.7778931,2.710000038,6601.959961,41.3686676
2019-01-15,39.67016220092773,53.98439128730465,43.47999954223633,2610.300049,-0.3267436057522914,39.173567635672434,1.146171212,18.60000038,232.8480072,149.5170135,24065.58984,1.275428891,2773300.0,64.72259521,51.45363235,41.49000168,43.2207222,44.221348317133504,43.46630096,75.76663208,73.30871582,40.28303146,36.14123154,43.52000045776367,45.09725571,109.6679993,38.984808390464025,168.591629,2.710999966,6625.560059,42.47908783
2019-01-16,39.50593566894531,52.42585089664085,43.29999923706055,2616.100098,-0.2509119049758936,39.35343715122768,1.131810665,19.04000092,230.7680054,149.5265503,24207.16016,1.252191305,3497200.0,64.81814575,51.02893066,41.65000153,42.63015366,44.17709130674056,44.62430954,75.57206726,73.35157776,40.2281189,35.61682892,43.84000015258789,44.66113663,107.4410019,39.03218359759868,167.0362701,2.730999947,6589.620117,42.16700745
2019-01-17,39.60629653930664,53.31290976278992,43.40999984741211,2635.959961,-0.180634213512846,39.44597734723772,1.139107823,18.05999947,227.1809998,149.5455322,24370.09961,1.262881398,2867500.0,65.6782074,50.5673027,41.77999878,42.75735092,44.200331985000695,44.88874054,76.98271942,74.76630402,40.45689774,35.92131805,43.470001220703125,44.97663116,107.8079987,39.0843756832085,168.6754303,2.749000072,6556.100098,43.05970383
2019-01-18,40.381813049316406,59.58403753564673,44.2599983215332,2670.709961,-0.0616502696761998,39.60108075823103,1.141044497,17.79999924,220.4889984,152.9023895,24706.34961,1.273496032,2646400.0,65.91278839,51.02893066,42.11000061,43.25706482,44.45435865654422,45.59995651,78.26689911,76.73834991,41.20728302,35.97206497,44.52000045776367,45.64472961,108.5220032,39.20232453467285,170.0352173,2.78399992,6502.589844,43.81449509
2019-01-22,39.7431526184082,53.24150360663779,43.560001373291016,2632.899902,-0.0186739347236297,39.62584631783621,1.147973776,20.79999924,222.2180023,152.9499359,24404.48047,1.278608799,3115500.0,65.8780365,50.12413406,41.68999863,43.3570137,44.653153494932255,45.46318054,78.55876923,76.01813507,40.978508,35.7521553,44.08000183105469,44.79104233,108.6159973,39.25149072410333,171.8978729,2.730000019,6576.689941,42.95809174
2019-01-23,39.88001251220703,54.36260423747306,43.709999084472656,2638.699951,0.0261273897128972,39.6975337437221,1.145606637,19.52000046,227.6009979,151.1336212,24575.61914,1.273787975,2554700.0,65.53921509,47.79750061,41.75,43.8567276,44.811088210729416,45.70025635,78.31554413,75.83807373,41.60077667,35.65911865,43.84999847412109,44.48482513,108.776001,39.3086290684764,173.3135071,2.755000114,6622.47998,42.74762344
2019-01-24,39.84352111816406,53.99089485394364,43.66999816894531,2642.330078,0.0580194000490408,39.80441338675363,1.155494928,18.88999939,225.1199951,149.6501312,24553.24023,1.279967189,2181000.0,63.5671196,46.91116333,41.61999893,43.32975388,44.86432786867247,45.57260132,78.257164,73.63452148,41.73805237,34.6356926,44.04999923706055,46.17365265,108.189003,39.35725561844801,174.5056458,2.711999893,6588.310059,42.39199829
2019-01-25,39.889137268066406,54.4105384404804,43.720001220703125,2664.76001,0.0859837232385345,39.83569553920201,1.151012897,17.42000008,226.1190033,151.0480194,24737.19922,1.275396347,1996200.0,63.37601089,47.36356735,41.81999969,43.03900528,44.904519174024216,45.70937729,78.42256165,69.05593872,42.21390533,34.37349701,44.09999847412109,43.64969254,108.2979965,39.40560849568604,171.3670197,2.753000021,6602.950195,42.35570526
2019-01-28,40.29969787597656,58.11353922044537,44.16999816894531,2643.850098,0.1396644953343724,39.94909014020647,1.146013618,18.87000084,229.2550049,150.4489594,24528.2207,1.284983635,2281200.0,63.34994507,46.75420761,41.68000031,42.85729599,44.95497103103016,45.42671204,78.14042664,66.1407547,41.86617279,33.43465424,44.18000030517578,43.34347534,108.4580002,39.486889348439725,170.9945068,2.743999958,6652.22998,41.02755356
2019-01-29,40.33619689941406,58.43675122119956,44.209999084472656,2640.0,0.1830420651385509,40.05336162022182,1.147288918,19.12999916,227.9819946,153.3112793,24579.96094,1.287498355,3404200.0,63.61925507,45.60936356,41.77000046,43.06626892,45.0502902706896,45.45406723,78.04315186,66.4236908,42.05833817,34.48344803,44.5099983215332,43.18572998,108.25,39.56409912580102,169.6626587,2.711999893,6642.640137,41.2743187
2019-01-30,40.77412796020508,62.205140304033215,44.68999862670898,2681.050049,0.2498760626819844,40.10940660749163,1.141682863,17.65999985,225.7689972,154.927887,25014.85938,1.287216663,2857600.0,63.74089432,46.32027054,42.06999969,43.48420334,45.13832032635495,45.67290115,79.07437134,67.78697968,42.74466705,35.16854477,44.880001068115234,44.11365891,108.6439972,39.67410174711048,169.2901459,2.694999933,6585.529785,41.41221237
2019-01-31,40.96573638916016,63.75361630194449,44.900001525878906,2704.100098,0.3146762936918321,40.284061431884766,1.139808893,16.56999969,189.4989929,155.0134583,24999.66992,1.288576841,5076200.0,64.66175842,45.72015381,41.79999924,43.72952652,45.19587871636973,45.00125122,79.65809631,68.84159851,43.27542877,36.21797562,45.040000915527344,43.72392273,109.0370026,39.79152307820591,166.5054169,2.63499999,6256.240234,42.27587509
2019-02-01,40.95661163330078,63.61993941646023,44.88999938964844,2706.530029,0.3611317500704061,40.43786130632673,1.13926363,16.13999939,196.727005,157.6285858,25063.89063,1.298397779,2337700.0,66.41667175,45.80324936,41.70999908,44.24741364,45.174415154119,45.00125122,79.29812622,69.02164459,43.32118607,36.58484268,45.130001068115234,45.21789169,109.1529999,39.897440219578165,164.5868378,2.690999985,6274.580078,42.50086212
2019-02-04,40.5916633605957,58.3502061735415,44.4900016784668,2724.870117,0.3643003308911616,40.54473876953125,1.13655746,15.72999954,199.8410034,155.4794617,25239.36914,1.285347104,3226400.0,66.78153229,45.87710571,41.81999969,44.74712372,45.12949526901227,45.13925552,79.76512909,67.33253479,43.3303299,36.20944595,44.90999984741211,45.67257309,109.6610031,39.96055141421612,165.3598633,2.723999977,6285.990234,42.05088425
2019-02-05,38.182987213134766,36.7272341338084,41.84999847412109,2737.699951,0.1704861607294319,40.30100304739816,1.136932135,15.56999969,195.7149963,156.896347,25411.51953,1.289174795,10306500.0,67.02480316,46.83730316,41.93999863,44.75621033,45.069342568241446,45.33247757,80.6115036,68.32713318,43.24797058,35.92789078,43.709999084472656,46.40563965,109.6699982,39.79895466866327,165.3785095,2.701999903,6290.930176,42.07265854
2019-02-06,38.20123672485352,36.91797166692095,41.869998931884766,2731.610107,0.0181503911873619,40.00122288295201,1.136402369,15.38000011,209.7039948,155.4033661,25390.30078,1.295773149,6194600.0,67.233284,47.17891312,41.75,44.75621033,45.18747861010946,45.28646088,80.46556091,67.80413055,43.44930649,36.11559296,41.900001525878906,46.5970726,109.3550034,39.65370758286239,164.0839233,2.701999903,6596.540039,41.95653915
2019-02-07,37.77242660522461,34.30141671594981,41.400001525878906,2706.050049,-0.1356149123409267,39.634969983782085,1.138822436,16.37000084,210.1199951,152.8072815,25169.5293,1.308215618,4076600.0,66.7381134,46.67111969,41.65999985,44.90158081,45.35749337602105,44.23757553,80.15425873,67.88128662,42.73551559,35.57807922,41.81999969482422,45.97141647,109.4919968,39.48268203944077,163.2457275,2.65199995,6596.109863,40.60661316
2019-02-08,38.10086441040039,37.93007480360267,41.7599983215332,2707.879883,-0.2283406681129776,39.25307519095285,1.131349683,15.72000027,207.0829926,153.3112793,25106.33008,1.31216383,6580400.0,67.34623718,46.43107224,41.34000015,44.97426224,45.44519219481918,43.84194565,80.12506104,68.30998993,43.18391418,36.03027344,42.04999923706055,45.60722351,109.5970001,39.35706225498255,162.7520752,2.631999969,6544.430176,41.00578308
2019-02-11,38.3289680480957,40.3924545802353,42.0099983215332,2709.800049,-0.2801905778263602,38.87639399937221,1.14130497,15.97000027,203.352005,153.434906,25053.10938,1.320847034,3569200.0,66.64253998,46.92963409,41.36000061,45.07420349,45.50062548048572,43.84194565,81.40925598,68.39573669,43.54081726,35.56102371,42.06999969482422,45.5418663,109.4000015,39.263599145265566,162.2957458,2.661000013,6476.709961,41.21625519
