Date;^GSPC;^DJI;^IXIC;^NYA;^VIX;EURUSD=X;JPY=X;GBPUSD=X;^IRX;^FVX;^TNX;VWO;QQQ;KWIAX;FRQIX;DODBX;IUASX;IPFPX;BIPIX;OGLYX;IWIRX;CNPIX;VWILX;OAKMX;PAGSX;OPGIX;PARNX;RYOCX;POGSX;FDYNX;BPTRX;UOPIX;RYVLX;AAPL;MSFT;AMZN;GOOGL;GOOG;NVDA;BRK-B;JPM;JNJ;UNH;HD;PG;V;BAC;MA;PFE;XOM;DIS;CSCO;AVGO;ADBE;CVX;PEP;TMO;KO;CMCSA;NFLX;ABT;ACN;COST;CRM;INTC;WFC;VZ;WMT;QCOM;MRK;LLY;MCD;T;NKE;DHR;LOW;LIN;TXN;NEE
31.10.2014;2018.050049;17390.51953;4630.740234;10845;14.02999973;1.315097332;104.8710022;1.646198869;0.003;1.633999944;2.34800005;35.2040062;95.39486694;87.36963654;41.02084351;57.49255371;29.64864731;30.13887215;42.00457001;52.26810837;22.91091347;35.75553513;54.38237;50.33275604;19.77758217;26.05656815;27.97834396;19.53574371;41.01767349;34.94219971;31.55745316;9.944583893;46.59273529;24.3394146;41.10198975;305.4599915;567.8699951;557.5492554;4.67783308;140.1600037;49.60564804;88.64131165;84.88787079;82.95643616;70.57474518;57.47995758;15.03022766;80.05179596;21.75368309;69.04956055;84.09849548;19.52319145;70.07832336;70.12000275;87.10240936;77.85331726;114.853653;33.1238327;24.14256668;56.11000061;37.97506714;71.76618195;112.4572754;63.99000168;27.95087814;42.86304092;36.26684189;64.79928589;62.43716049;44.08850098;56.07831573;77.15306854;22.64525414;43.02600861;58.64260864;50.51307678;108.3118286;41.36700439;20.82464218
03.11.2014;2017.810059;17366.24023;4638.910156;10808.66992;14.72999954;1.293276191;105.5820007;1.629407525;0.022;1.633999944;2.342000008;34.96458054;95.67710876;87.35007477;41.00043106;57.44235611;29.62944221;30.10676765;41.78303146;52.16479111;22.83080673;35.90777969;53.98475647;50.29649734;19.73920822;26.02333832;28.04579544;19.5911293;40.90227509;34.86740875;31.53993034;9.997661591;46.84064102;24.65493202;41.53096008;305.7200012;563.7700195;553.6998291;4.75683403;140.8099976;49.93373108;88.37814331;84.7538681;81.7399826;70.66371155;57.50611877;15.12657738;80.41500092;21.92800713;68.01425934;84.40220642;19.61095047;70.15144348;69.91000366;84.80050659;77.57806396;115.664505;33.06846619;24.25161743;55.48714447;37.7137146;71.63347626;113.2161865;63.59000015;28.19742775;43.08910751;36.3678894;64.8077774;62.22240448;44.83421326;56.25585556;77.05431366;22.64525414;43.2481575;58.32896042;50.73384857;106.9621429;41.71686554;20.94722939
04.11.2014;2012.099976;17383.83984;4623.640137;10758.07031;14.89000034;1.295336723;105.1800003;1.621244788;0.02;1.633999944;2.349999905;34.997612;95.3572464;87.12499237;40.91198349;57.20249557;29.5142498;29.86277962;41.25833511;51.99045563;22.7907486;35.92569733;53.62466431;50.12245941;19.65478706;25.93030357;28.02892685;19.52783585;40.72917175;34.74277115;31.24205399;9.933968544;46.54289627;24.47463989;41.6447525;302.8099976;564.1900024;552.5928345;4.819076538;142.1799927;49.41700363;89.33218384;84.86109924;81.62939453;71.68267059;57.84659576;15.07402515;80.28118896;21.99337387;67.48592377;83.15057373;19.85029984;69.35518646;71.06999969;83.77662659;78.30664825;115.5863571;33.07638931;23.82851982;54.68285751;37.99248886;71.79273224;115.1386566;63.56999969;28.38644791;43.00837708;36.32458496;65.64038086;61.32375717;45.17663956;56.78848267;77.76218414;22.61275864;43.47954178;58.34355927;50.56605911;106.833168;41.98343277;20.97839737
05.11.2014;2023.569946;17484.5293;4620.720215;10824.07031;14.17000008;1.289108276;106.1600037;1.609502554;0.017999999;1.659000039;2.375;34.79120636;95.36665344;87.20327759;41.00043106;57.52045441;29.69983864;30.12603188;40.33137894;51.97109222;22.84415817;36.23466492;53.75970078;50.50679398;19.64711189;25.75752258;28.0345459;19.51992035;40.96821976;34.52671814;31.3384285;9.926891327;46.50354385;24.53323174;41.89863586;296.519989;555.9500122;544.425293;4.819076538;142.9199982;50.15517807;89.49663544;85.59374237;81.47631073;71.97379303;59.40840912;15.18789387;82.19286346;22.00803185;67.8786087;83.74877167;20.06572151;70.45207214;71.37000275;84.9965744;78.43617249;115.8110352;33.46393204;24.02916336;54.34000015;38.03605652;72.96936798;115.0965347;61.90999985;27.92733765;43.50411606;36.33180237;66.01419067;61.39532089;45.32881546;56.63630295;77.90211487;22.69725227;43.81739044;58.9124794;50.28347015;108.122673;42.5915184;21.79293442
06.11.2014;2031.209961;17554.4707;4638.470215;10843.54004;13.67000008;1.294196844;106.1230011;1.61246109;0.017999999;1.593000054;2.312000036;34.29582977;95.66770172;87.29135895;41.06167221;57.63199615;29.80862999;30.28012466;41.14173508;51.91298676;22.81077766;36.48542023;53.62466431;50.64456558;19.769907;25.73094177;28.16382217;19.57530594;41.24024582;34.80093002;31.75020409;9.990585327;46.80129623;24.60340118;42.6340065;296.6400146;551.6900024;540.5559082;4.840620995;143.2899933;50.22079849;89.65289307;85.96005249;82.76078033;71.89292145;59.5417366;15.20540524;81.96349335;22.00803185;68.72825623;84.6690979;20.15348244;71.19957733;72.09999847;86.0712738;78.37140656;116.1627197;33.44811249;24.15565491;54.75714111;38.06218719;73.64173126;115.5940018;63.09000015;27.97696495;43.93486023;36.28849411;66.10765076;56.13060379;45.09293365;56.61093903;77.91859436;22.56726456;43.78036499;59.2698822;50.83981705;108.8104477;42.40826035;21.59969139
07.11.2014;2031.920044;17573.92969;4632.529785;10864.58008;13.11999989;1.291705966;106.8259964;1.620089054;0.015;1.641000032;2.358999968;34.51875687;95.58300781;87.42835236;41.10251236;57.6375885;29.77022743;30.3892765;40.74530411;51.81612778;22.7239933;36.50781631;53.55714798;50.63731766;19.78525734;25.75087929;28.27623367;19.55948067;41.19078445;34.85910034;31.82904816;9.972891808;46.71603394;24.67356491;42.61649323;299.8599854;551.8200073;539.5287476;4.737680435;143.6100006;50.41763687;88.98674774;83.6370697;83.06703186;72.07891846;60.09884644;15.20540524;81.05542755;21.92011452;69.46179199;82.82846069;20.20933342;69.09519958;71.59999847;86.26734161;78.36333466;113.9060822;33.47183228;24.05533409;54.88000107;37.78339767;73.85406494;116.1167908;63.97000122;27.77842712;43.75605392;36.7070961;66.92329407;55.08084106;45.15380096;56.3065834;78.28076935;22.69075584;43.40088272;59.21881104;50.94579315;108.8964005;42.39993668;21.76176643
10.11.2014;2038.26001;17613.74023;4651.620117;10892.55957;12.67000008;1.292356968;107.1050034;1.625197053;0.015;1.639999986;2.359999895;34.54352951;95.92169952;87.46749115;41.15694046;57.69894409;29.79583549;30.44706154;41.79469299;52.0937767;22.81077766;36.64662552;54.05977249;50.75334167;19.8927002;25.9967556;28.37739182;19.63860703;41.33092117;35.12501144;31.95170403;10.04720211;47.07017899;24.63282585;42.80034637;305.1099854;558.2299805;545.9909668;4.792742252;145.0500031;50.79493332;89.49663544;84.65559387;83.50086212;72.33771515;59.57030106;15.21416283;81.10320282;22.12524796;69.23886108;82.62598419;20.06572151;69.80207825;71.69999695;85.62831879;78.50094604;114.1503067;33.52719879;23.09573555;55.32428741;38.41065598;74.45563507;116.0999146;64.44999695;27.51371002;43.74792862;36.6060524;67.49252319;55.16036224;44.75050735;57.78609848;78.28900146;22.82725525;43.94697571;59.29175186;51.06943512;108.6385193;42.94971848;21.94462204
11.11.2014;2039.680054;17614.90039;4660.560059;10907.53027;12.92000008;1.296008229;107.3300018;1.625804782;0.013;1.639999986;2.358999968;34.60131454;96.22277069;87.5066452;41.18413544;57.71567535;29.81502914;30.3379097;41.89379883;52.35850143;22.85083008;36.65559006;54.28484344;50.84761047;19.96944618;26.02333832;28.39987373;19.68607712;41.30618668;35.16656494;32.13568497;10.10261631;47.32464981;24.82974052;42.78282928;312.0100098;561.289978;548.7833252;4.735287189;144.9499969;50.33561707;89.57065582;85.49546814;83.4838562;72.515625;59.45603561;15.17037106;80.85469055;22.21316147;69.33233643;82.81005096;20.06572151;70.00521088;71.69999695;86.00589752;78.28232574;115.5668106;33.62210464;23.10009384;54.65000153;38.55004501;74.26100159;115.5602722;64.05999756;27.55507469;43.54476547;36.52666473;67.12717438;55.38302994;45.17663956;57.36338043;78.31369019;22.81424904;43.90994263;59.37928009;51.2195549;108.9221573;42.74979782;21.77630997
12.11.2014;2038.25;17612.19922;4675.140137;10884.03027;13.02000046;1.293979168;107.1380005;1.622902393;0.005;1.623000026;2.346999884;34.50223923;96.39208221;87.53600311;41.17734528;57.65430832;29.78303337;30.35717392;41.6722641;52.13898087;22.76404572;36.79439545;54.05977249;50.81861115;19.93107414;26.06321335;28.34366608;19.72564125;41.27321243;35.16656494;32.2057724;10.14154053;47.51089859;25.18057442;42.70404816;311.5100098;558.25;545.8114624;4.704165459;145.5200043;49.67124939;89.43908691;85.48653412;83.78157806;72.36196136;60.10009003;15.14409351;80.62528229;22.28642464;68.59162903;82.73643494;20.03380966;70.72834015;71.41000366;85.43224335;78.65474701;115.771965;33.78028488;23.37924957;54.83714294;38.53261948;74.42024994;115.7335587;63.77000046;27.61298561;43.51225281;36.67823029;67.28858185;55.89996719;45.13096619;57.39746094;78.47007751;23.00925064;44.34034729;60.07219315;51.41384125;108.518158;42.716465;21.42098808
13.11.2014;2039.329956;17652.78906;4680.140137;10868.91992;13.78999996;1.295907617;107.1500015;1.62659812;0.003;1.603999972;2.319999933;34.41966629;96.8060379;87.53600311;41.16373444;57.80493164;29.80223083;30.45990372;41.07761383;52.15833664;22.79743004;36.85708618;54.28484344;50.84761047;19.91572762;26.05656815;28.27060318;19.8126812;41.19902802;35.05023193;32.07435989;10.22880173;47.92144775;25.53593254;43.43065643;316.480011;556.4400024;543.8867798;4.680225849;146.2899933;49.4005928;89.70223999;85.68308258;84.21540833;71.6503067;59.85438538;15.08278179;80.48191071;22.28642464;68.07385254;83.27941132;20.48857307;71.05332184;71.72000122;84.56085968;79.77192688;115.5081863;33.84356689;23.68457794;54.20142746;38.8462677;74.70335388;117.2637329;63.15999985;27.86115456;43.39034653;36.95248795;70.46613312;56.18626404;45.30599213;57.63590622;78.59356689;23.14573669;44.48381042;60.10137558;51.75825119;108.9479828;42.63317108;21.25060654
14.11.2014;2039.819946;17634.74023;4688.540039;10880.62988;13.31000042;1.285000205;108.5159988;1.626809716;0.01;1.626999974;2.339999914;34.78294754;97.10707092;87.54579163;41.19776154;57.89416885;29.83422661;30.47917175;39.7483902;52.13250732;22.85750961;36.64662552;54.59992981;50.94188309;19.96177292;25.99011421;28.4167366;19.86015511;41.28145981;35.04190826;32.12692642;10.28541851;48.17459488;25.84375572;43.40439606;327.8200073;555.1900024;542.9094238;4.737680435;145.5200043;49.44161224;88.95385742;84.97724915;83.56892395;71.25404358;59.35822678;15.01271248;80.33852386;22.22781372;68.3830719;83.56472015;20.99919891;72.32894897;71.41999817;85.24978638;79.10810089;116.0064011;33.79611588;23.59733963;55.14857101;38.16672134;74.8802948;117.0692902;63.90999985;28.08450699;43.35783386;37.16901016;70.48312378;56.34532928;44.948349;57.33783722;79.19444275;23.33423615;44.19688416;59.97738266;51.73175812;108.2000809;43.00801849;21.16332817
17.11.2014;2041.319946;17647.75;4671;10883.25;13.98999977;1.292006373;108.8000031;1.643709421;0.015;1.608999968;2.322000027;34.3453598;96.81543732;87.53600311;41.15011215;57.97225571;29.89822006;30.46632385;39.77754211;52.12606049;22.79743004;36.95111465;54.26983643;50.86211014;19.85433006;25.87049294;28.35491753;19.8126812;41.08362198;34.85910034;31.84656906;10.22766972;47.91619873;25.80075264;43.29933929;323.0499878;546.6400146;535.0410156;4.716134071;145.3699951;49.52362442;89.06899261;86.19232941;83.39027405;71.03570557;59.58722305;14.9689188;79.52607727;22.21316147;68.39743042;83.20579529;21.11887169;71.92271423;69.97000122;84.83203888;79.67476654;115.6938248;33.9463768;23.61915779;54.44857025;38.0796051;74.88913727;117.0608139;62.50999832;28.32439613;43.4309845;37.09683228;71.00138855;55.98746872;45.24510193;57.30377579;78.99690247;23.30173302;44.45603943;60.07949448;52.00549698;108.5439301;42.94137955;21.44592667
18.11.2014;2051.800049;17687.82031;4702.439941;10941.7002;13.85999966;1.284142137;108.9400024;1.631986976;0.015;1.639000058;2.351000071;34.51875687;97.5398407;87.61429596;41.27261353;58.10613251;29.9942131;30.56905937;41.07761383;52.74591827;22.917593;37.17948914;54.68995285;51.04339981;20.00014496;26.14960098;28.61907005;19.95510292;41.17430115;35.17486954;32.04807663;10.37742138;48.61662292;26.13573456;42.93814468;324.9299927;544.5100098;533.5651245;4.828651905;145.8099976;49.64664459;89.50485992;87.72911835;81.64642334;71.12464142;59.57052994;15.01271248;80.19517517;22.41097641;68.22485352;83.08615112;21.22259712;74.27081299;70.83000183;84.62684631;79.28619385;117.7159882;34.4288559;23.73692322;54.43285751;38.07089615;74.57950592;117.686409;62.47000122;28.71319771;43.29282761;36.96691513;71.18828583;57.26785278;45.57230759;57.72106171;79.35908508;23.21724319;44.64579773;60.23265839;51.68759918;109.8936462;43.18295288;21.47293854
19.11.2014;2048.719971;17685.73047;4675.709961;10927.48047;13.96000004;1.285148859;108.75;1.637197018;0.015;1.623999953;2.335000038;34.58480072;97.09768677;87.54579163;41.19776154;58.05593491;29.94301224;30.49201202;40.89688492;52.64260101;22.84415817;37.37203598;54.47989655;50.95638275;19.99247169;25.91036606;28.50666618;19.86806679;41.02592087;34.92557907;31.95170403;10.28188038;48.17065811;25.95466614;42.48004913;326.5400085;547.2000122;535.5197144;4.810621738;145.6499939;49.70407104;89.44729614;86.540802;82.25888824;71.75546265;59.6015358;14.94264126;80.55838013;22.30107689;68.75701904;82.66279602;21.21461487;72.51585388;70.81999969;85.35972595;79.66667175;121.7896576;34.97458649;23.71947479;51.87142944;37.83566666;73.99559784;118.362709;61.02000046;28.41540146;43.36595917;36.44005966;72.20780182;56.04311752;45.38207245;57.23565292;79.48254395;22.98974991;44.86792755;60.22536087;54.98154449;110.2633057;43.2662468;21.54981995
20.11.2014;2052.75;17719;4701.870117;10937.96973;13.57999992;1.285396576;108.5419998;1.639371157;0.003;1.610999942;2.315000057;34.52700424;97.5304184;87.64365387;41.25898743;58.09498215;29.98781013;30.607584;40.53542709;52.48117828;22.89088821;37.30039597;54.29984283;51.16667557;20.00014496;26.10308266;28.65279579;19.95724869;41.21551132;35.02529526;31.99551201;10.37629032;48.61662292;26.32587051;42.90290833;330.5400085;543.7600098;533.3656616;4.889956951;145.7200012;49.31036758;88.97029114;86.53186798;82.99897766;71.54519653;60.03329086;14.89008617;80.86425781;22.30107689;68.90804291;81.81610107;21.39014053;73.06832123;70.44000244;85.97533417;79.3833313;121.7017441;34.9983139;23.71947479;52.59143066;38.14059448;73.81866455;117.7202454;58.29999924;29.73897552;43.46347809;36.22353745;71.85947418;56.23398972;45.18424225;56.88649368;79.54839325;22.93124771;45.0298996;60.18161011;55.13166809;110.7447281;43.50782776;21.41475677
21.11.2014;2063.5;17810.06055;4712.970215;11025.74023;12.89999962;1.277808309;109.3160019;1.632413149;0.005;1.603000045;2.309999943;35.59204102;97.71858978;87.86872864;41.40188217;58.295784;30.12220383;30.94146347;40.94935226;52.95252991;23.03775024;37.51532745;54.88500214;51.46399307;20.17666626;26.26256943;28.81578636;19.99741745;41.39686203;35.17486954;32.18825912;10.41988468;48.8186264;26.36208153;42.26861572;332.6300049;545.8900146;536.0283203;4.916402817;146.6999969;49.5810318;89.28485107;86.40678406;83.60295105;71.6503067;60.64157104;14.99519634;80.9789505;22.30840111;69.62000275;81.87133026;21.44598579;73.29582977;71.31999969;86.90612793;80.05525208;123.6164551;35.19604492;23.58861923;51.46857071;38.16672134;74.38486481;118.1175461;58.18999863;29.44116974;43.73168182;36.23796844;71.91894531;56.83838654;45.39729691;57.36338806;79.58132172;22.93124771;45.08544922;60.96934509;55.86464691;112.2320023;43.78271484;21.55605316
24.11.2014;2069.409912;17817.90039;4754.890137;11041.41992;12.61999989;1.275705457;108.6100006;1.633132935;0.017999999;1.567999959;2.25999999;35.31959534;98.48062134;87.93722534;41.49713135;58.49659729;30.18619347;30.97356224;41.6722641;53.27537155;23.17794037;37.52428055;55.20759201;51.71054077;20.23038673;26.60813332;28.92256737;20.15006828;41.5617218;35.49894333;32.38099289;10.57911968;49.5715065;26.85098076;41.92503738;335.6400146;547.4799805;537.7935181;4.947654724;147.2700043;49.99933624;88.47360992;86.57654572;83.70500946;71.25404358;60.73698044;15.0477457;81.23704529;22.1398983;68.83612823;83.36225128;21.5656662;74.0514679;71.22000122;86.18055725;79.88523865;124.4663391;35.01413345;23.99863052;50.92428589;38.61103821;75.13684845;118.1851578;58.09000015;29.98713684;43.96735764;35.72554779;72.55614471;57.01334381;45.08531189;56.99720001;79.98466492;22.55426025;45.33072281;60.91098785;56.20022202;111.3121185;44.02428818;21.44800186
25.11.2014;2067.030029;17814.93945;4758.25;11029.37012;12.25;1.267314672;109.4110031;1.623824716;0.01;1.552000046;2.233999968;35.08842087;98.63114929;87.94702148;41.51072311;58.55237579;30.18619347;30.81946945;41.56149673;53.39159775;23.21132088;37.6227951;55.3276329;51.59452057;20.20736122;26.89388466;29.03321075;20.17417526;41.49578094;35.46570969;32.31967163;10.60155392;49.6659584;26.61784363;41.81932068;335.0400085;549.2299805;539.5985107;4.945250988;147.8099976;49.45800781;88.32460785;87.47000122;82.5226059;71.81204987;61.36674881;14.97767448;82.52741241;22.32305527;68.16014099;84.34697723;21.76512527;74.05960083;72;85.12519836;80.08763885;124.9254761;35.14067841;24.69651604;49.85571289;38.47164154;75.48188019;117.3989792;59.34000015;30.04504204;43.78858185;35.61006927;72.1738205;57.47462082;45.15380096;56.92907333;79.84475708;22.63225746;45.02529526;60.81617355;55.5908699;110.5985565;43.68274307;21.52228737
26.11.2014;2072.830078;17827.75;4787.319824;11047.91016;12.06999969;1.269083858;109.3899994;1.624220371;0.005;1.511000037;2.194000006;35.45168686;99.27083588;87.91766357;41.57606506;58.66394043;30.22459412;30.81304932;41.98707581;53.52073288;23.32480431;37.74817657;55.53768158;51.68878555;20.24573517;27.14640617;29.16407013;20.31075859;41.47929382;35.65682983;32.21453857;10.74783897;50.35719299;26.93472672;42.06599808;333.5700073;547.7299805;538.8905029;5.029394627;148.1900024;49.49081421;88.74678802;87.65762329;83.10955811;71.8767395;61.36674881;14.98643684;82.73768616;22.78460693;67.94439697;84.59545898;21.88479805;76.19644928;72.98000336;84.36299133;80.42765045;125.6874924;35.27208328;24.80119705;50.16571426;38.55004501;75.33148956;118.1429062;59.22999954;30.52483559;44.11365128;36.11527634;72.19929504;57.80258942;45.46577454;57.32932663;79.90287018;22.83374786;45.26131058;60.86722565;55.51140213;111.6560211;45.25714111;21.59552574
28.11.2014;2067.560059;17828.24023;4791.629883;10955.41016;13.32999992;1.262833595;109.6600037;1.621376157;0.007;1.521000028;2.217999935;34.81595993;99.73186493;87.53600311;41.48076248;58.55796051;30.12220383;30.3379097;42.24359512;53.54656601;23.31813049;38.33925247;55.17758942;51.56550598;20.10759163;26.9669857;29.25329399;20.40716934;41.20726776;35.50725555;31.93418121;10.84571648;50.8097229;26.91888428;42.11884689;338.6400146;549.0800171;540.3464966;5.041414738;148.6900024;49.34318161;89.60769653;88.12224579;84.55568695;73.13021088;61.58856964;14.92512417;83.43547058;22.82123566;65.11100006;85.13845062;22.05234718;75.88771057;73.68000031;79.78974915;81.03478241;126.3029022;35.70214081;24.87971115;49.51285553;38.77656937;76.37542725;120.1464844;59.86999893;30.8143692;44.27619553;36.51224136;74.3742981;58.31453323;45.96038818;58.01060867;80.39281464;22.99624443;45.95087814;60.94745636;56.36800766;110.3664627;45.33210373;21.84454727
01.12.2014;2053.439941;17776.80078;4727.350098;10888.55957;14.15999985;1.262419105;109.0199966;1.619223475;0.015;1.590000033;2.285000086;34.18025589;98.60290527;87.24242401;41.26292038;58.30134583;29.95581627;29.96550751;42.07453156;53.25601196;23.10450935;37.83773422;54.83999252;51.21019363;19.87735367;26.7609787;28.90235138;20.1661377;40.90227509;34.96665192;31.18948746;10.59568119;49.64365768;26.04520035;42.83243942;326;539.6500244;532.3384399;4.947654724;148.5200043;49.21194839;89.42556763;88.50642395;84.11334229;72.84719086;61.5790329;14.70615292;83.59797668;22.90182686;66.41262054;85.31330109;22.01245308;73.89709473;73.75;81.88581848;80.68667603;125.003624;35.47914886;24.68779945;48.83000183;38.61103821;76.08348846;120.0281219;59.08000183;30.74819183;43.73981476;36.10805511;73.25281525;57.42662048;46.05170059;58.34273529;79.53747559;22.78825378;45.21040726;60.59006882;55.77632904;109.6615372;45.19048691;21.9324398
02.12.2014;2066.550049;17879.55078;4755.810059;10940.12012;12.85000038;1.267057776;108.5230026;1.616004944;0.005;1.60800004;2.286999941;34.16373444;98.99803925;87.26199341;41.3378067;58.46870422;30.12859726;30.20950127;43.33378983;53.39805603;23.26472473;38.11088181;54.81748962;51.48574448;19.95409966;26.7609787;28.97372627;20.2545166;41.09186554;35.14800644;31.36470604;10.68294144;50.0555191;25.94561386;42.69147873;326.3099976;538.5900269;532.2885742;4.95486784;149.8699951;50.09775925;89.82291412;89.19438171;83.89966583;73.64779663;62.02272415;15.02147102;83.8177948;23.12894249;67.7358551;86.02197266;22.19595528;74.9127121;73.47000122;83.56411743;81.2695694;125.8242264;35.47119141;24.87099075;50.33000183;39.39510727;76.06578827;120.9411392;59.25;31.10390472;44.064888;35.44406891;73.40575409;58.6505127;46.24954605;59.93520355;78.98109436;22.28776741;45.37239075;60.96205139;56.49163818;110.426651;45.44873047;21.99521446
03.12.2014;2074.330078;17912.61914;4774.470215;10987.2998;12.5;1.251360774;109.802002;1.596398473;0.013;1.587000012;2.256999969;34.33711624;99.17681122;87.30113983;41.42632294;58.62488556;30.28219032;30.48559189;43.30464554;53.49490356;23.43161774;38.04371262;54.75746918;51.73229218;20.03852081;26.65465164;29.21760178;20.28665352;41.33092117;35.3120842;31.68886566;10.71832752;50.21947098;26.239851;42.35671234;316.5;536.9699707;529.8652344;5.082284451;149.7299957;50.47505951;89.16896057;90.40062714;84.2671814;72.78248596;62.40200043;15.18837547;84.41996765;23.26081848;68.28240204;85.69063568;22.29968452;77.29333496;73.18000031;83.33692932;80.11652374;125.9414444;34.8818512;24.92333221;50.73143005;39.79584503;76.54349518;120.6283646;58.88000107;30.96326447;44.20304871;35.21312714;72.5684967;59.4904213;46.0973587;60.57389832;79.30495453;22.09927368;45.58526611;61.88837433;56.78305817;112.0683594;46.33171463;21.84454727
04.12.2014;2071.919922;17900.09961;4769.439941;10952.2998;12.38000011;1.264606237;108.8679962;1.607510209;0.01;1.682000041;2.306999922;34.29582977;99.12973785;87.31092072;41.41269302;58.59701538;30.21819115;30.3892765;43.1530571;53.33348083;23.33815384;37.8466835;54.53990173;51.58000946;19.95409966;26.74104309;29.15217018;20.27861977;41.33092117;35.26890564;31.72391701;10.71125031;50.17618561;26.14026642;43.0262413;316.9299927;542.5800171;535.8388672;5.036606789;150.0500031;50.34382248;89.03648376;89.38718414;84.57489014;73.25152588;62.29226303;15.11809826;84.85010529;23.20220184;67.86528778;85.80108643;22.15607071;83.74462128;73.02999878;82.28890228;79.65205383;125.4237137;34.64293289;24.59183884;50.08571243;39.63031387;76.38426971;120.907341;58.95000076;30.98808289;44.29245377;35.20590973;72.41470337;58.66650009;46.3560791;61.63839722;79.43783569;22.04077721;45.8398056;61.69144058;57.0038414;111.9041824;46.15677643;21.65620995
05.12.2014;2075.370117;17958.78906;4780.759766;10970.25977;11.89000034;1.26680088;108.0719986;1.608906865;0.005;1.664000034;2.256999969;34.27106476;99.13916016;87.22286224;41.42632294;58.75318146;30.35898209;30.54979897;43.73604965;53.60467148;23.4182663;37.94520187;54.82499313;51.76129913;20.01549721;26.87394905;29.33062744;20.27861977;41.40510178;35.32935715;31.85533333;10.71004677;50.1709404;26.02934837;42.65624237;312.6300049;528.0800171;523.8218384;5.065455914;150.6799927;51.42648315;89.82291412;89.97912598;85.16464996;73.08977509;62.81944275;15.53097153;85.1464386;23.4366436;67.46977234;86.28884125;21.94065094;84.49211121;72.40000153;81.25554657;79.66020966;125.5702362;34.66683197;24.57438469;50.13142776;39.46479416;76.25157166;121.1017838;58.84999847;31.16180611;44.72317505;35.08320999;71.86793518;58.69051361;46.78981018;61.18704605;79.97760773;22.06027412;45.96938324;61.9102478;57.27759933;111.9214783;46.29838562;21.53903008
08.12.2014;2060.310059;17852.48047;4740.689941;10863.54004;14.21000004;1.274307489;108.1269989;1.616292119;0.028000001;1.626000047;2.220000029;33.71791458;98.43357849;86.80205536;41.24932098;58.4240799;30.23098946;30.24802208;44.65717697;53.22502136;23.2246685;37.57353973;54.22483063;51.35521317;19.83897972;26.5121479;29.10458946;20.12596703;41.11659622;35.08755493;31.31214714;10.54727268;49.40755081;25.44087219;42.02194977;306.6400146;530.7299805;525.5371094;5.000547409;151.9400024;51.40188217;89.83116913;89.61141968;85.83986664;73.3970871;62.75979996;15.51340008;84.15235138;23.42199135;65.94517517;86.32566071;21.72522926;81.82709503;72.05000305;78.2726593;79.67651367;125.5213928;34.35623169;24.5831089;48.49714279;39.82198334;75.17223358;120.3239899;56.40999985;30.77300453;44.51187897;35.29250717;71.96189117;58.08256149;47.08656693;62.02159882;76.90505981;22.02127838;45.22428894;61.8081398;58.36379242;110.6599503;45.88188934;21.69388199
09.12.2014;2059.820068;17801.19922;4766.470215;10821.2002;15.35000038;1.268906713;107.8300018;1.612279177;0.025;1.569000006;2.16899991;33.33812714;98.74404144;86.74333954;41.2561264;58.39059448;30.1989975;30.31865311;44.65717697;53.04034042;23.21799278;37.42577362;53.96225739;51.38422012;19.82362938;26.58544159;29.21165276;20.19827652;41.20726776;35.22572327;31.27709961;10.62278652;49.78084564;25.83017921;41.92503738;312.5;536.1099854;531.909668;4.983716965;150.4600067;51.22144318;89.44213867;90.59791565;85.16464996;73.35668182;63.00788498;15.42556477;83.96115875;23.40733719;65.71504974;85.53421021;21.87682343;83.39524078;71.56999969;78.42658997;79.14685822;125.326004;33.48020554;24.50895882;49.11142731;39.58676147;75.3580246;120.9242554;56.13999939;30.51656532;44.56063843;33.86349487;71.38948059;58.40254211;45.66362762;61.49360657;75.86705017;21.3778038;44.90495682;61.53096008;58.14302063;110.3402481;45.82356644;21.88640213
10.12.2014;2026.140015;17533.15039;4684.02002;10662.24023;18.53000069;1.263982892;107.3379974;1.609295368;0.022;1.603000045;2.177999973;32.85927582;97.19173431;86.32254028;40.94294739;57.83281708;29.8214283;29.75362778;43.3104744;52.34945297;22.82413101;36.73618317;53.0920105;50.61556625;19.46292114;26.10570335;28.66441917;19.86886978;40.473629;34.54349518;30.68134308;10.27954388;48.17558289;25.33901024;41.31716537;305.8399963;528.039978;524.6196289;4.873127937;149.0800018;49.76968765;87.94384766;88.8670578;84.56635284;72.78248596;62.43060684;15.26743126;82.51789093;23.34140778;63.76618958;84.32857513;21.43801117;80.6408844;69.84999847;76.8508606;78.37277222;124.3881989;33.12979507;24.23852539;47.75999832;38.65459061;74.07522583;118.5655899;55.31999969;30.12776184;44.09739304;33.32941055;70.89395142;57.19464874;45.64079285;60.50579071;74.73766327;21.1178112;45.19651794;60.64111328;57.51603317;108.5257111;45.06554031;21.22723961
