Date,Adj Close,rsi,Close,macd,ma_7,^GSPC,^VIX,Volume,000001.SS,^IRX,EURUSD=X,bolu,GBPUSD=X,JPY=X,CVX,^FVX,VWO,High,XOM,T,TSLA,bold,PG,LIN,PFE,QCOM,WMT,BAC,NFLX,ewm,^DJI
2015-08-20,38.19384765625,40.95881108807934,46.20000076293945,-0.3035476649070645,38.83985791887556,2035.72998,19.13999939,3348800.0,3664.291016,0.015,1.123696566,48.6479051073533,1.569095016,123.4199982,59.97544098,1.488000035,29.32678604,46.75,54.98654556,22.56229019,48.43600082,46.02942808865093,61.17728806,97.57894135,25.9198246,49.14353943,59.27899933,14.77777767,112.4899979,39.00056279675584,16990.68945
2015-08-21,37.30100631713867,35.02957608230254,45.119998931884766,-0.4021611540880414,38.66367067609514,1970.890015,28.03000069,4987400.0,3507.743896,0.02,1.123696566,48.78000017838562,1.569095016,123.4199982,57.34148407,1.43900001,28.38778877,46.2400016784668,53.18733215,22.18347931,46.15399933,45.70466639164204,59.46389771,94.92206573,25.162117,47.06831741,57.64175034,14.22980118,103.9599991,38.84605766224519,16459.75
2015-08-24,36.003082275390625,28.557651086765876,43.54999923706055,-0.5783775018867843,38.22927747453962,1893.209961,40.74000168,7160200.0,3209.905029,0.015,1.158305645,49.292854590937104,1.576292515,118.8840027,54.58641434,1.363999963,26.98767662,44.54999923706055,50.67287064,21.51225471,43.77399826,44.83414520052612,57.22903442,92.08165741,24.1043148,45.16467285,55.39810562,13.51389122,96.87999725,38.58760535434932,15871.34961
2015-08-25,35.55664825439453,26.72843578074243,43.0099983215332,-0.7454605167728232,37.76750292096819,1867.609985,36.02000046,5854900.0,2964.967041,0.052999999,1.155094504,49.50844496143076,1.569587708,118.5400009,52.9969902,1.480000019,27.3565731,44.560001373291016,50.66550064,21.13345146,44.00600052,44.17222151704417,56.63308334,90.01907349,23.51164436,44.02084732,54.66176605,13.48737526,101.5199966,38.31206379980797,15666.44043
2015-08-26,36.36682891845703,34.88041797147078,43.9900016784668,-0.8032409396583517,37.35178920200893,1940.51001,30.31999969,4454000.0,2927.288086,0.055,1.134005427,49.54710405600862,1.54820323,120.0579987,55.32061386,1.47300005,28.30395126,44.11000061035156,53.46017075,21.72492599,44.9679985,43.699895684591965,58.68585205,90.93675995,24.32938385,46.2921524,56.16042709,14.19444752,110.1299973,38.135224265139705,16285.50977
2015-08-27,37.061256408691406,40.94516808294395,44.83000183105469,-0.7839608336991617,37.01520047869001,1987.660034,26.10000038,4738300.0,3083.591064,0.050000001,1.124796152,49.47062376555929,1.541401982,121.0029984,58.76440811,1.483999968,29.44415092,45.16999816894531,55.19302368,22.22335052,48.59799957,43.478042616276646,59.16593933,91.93307495,24.95205688,46.86407089,57.24326324,14.53030396,117.6600037,38.0375908236444,16654.76953
2015-08-28,36.91244888305664,40.083675547613474,44.650001525878906,-0.7717919967880462,36.77073124476841,1988.869995,26.04999924,4256600.0,3232.350098,0.050000001,1.124796152,49.36607693954672,1.541401982,121.0029984,60.87611771,1.524999976,29.01657867,45.0099983215332,55.35525131,22.12366676,49.69599915,43.283922806140126,58.94242096,92.80706024,24.50193024,46.937603,56.25570679,14.45959759,117.6299973,37.935305192681874,16643.00977
2015-08-31,37.19352340698242,42.54276786671387,44.9900016784668,-0.7310407580198728,36.62782778058733,1972.180054,28.43000031,4074300.0,3205.986084,0.003,1.122586489,49.21535634316931,1.536310673,121.0889969,61.29998398,1.541000009,28.95789528,45.060001373291016,55.48059464,22.06385612,49.81200027,43.13631004375289,58.49547195,92.42250061,24.17183876,46.6162796,56.07380295,14.44192123,115.0299988,37.86787048489101,16528.0293
2015-09-01,35.8294677734375,35.029072390533415,43.34000015258789,-0.7995957553017234,36.41760798863002,1913.849976,31.39999962,4912000.0,3166.624023,0.037999999,1.129343748,48.99955589101658,1.53052628,119.7149963,59.18071365,1.503999949,27.82606697,44.18000030517578,53.15045929,21.47903061,47.72600174,42.86677724395248,57.03039169,89.477211,23.52665329,45.33099365,55.28548431,13.7702055,105.7900009,37.68256114748615,16058.34961
2015-09-02,36.060943603515625,37.06053641013252,43.619998931884766,-0.8257294247863811,36.42587389264788,1948.859985,26.09000015,3242900.0,3160.166992,0.025,1.121604323,48.7422104578259,1.530807495,120.5800018,59.08230972,1.519999981,28.24525642,43.970001220703125,53.99845505,21.81131935,49.5379982,42.66145597487266,57.7836113,89.97537994,23.98428345,46.02306366,55.8225708,14.05394268,105.4400024,37.53514137076155,16351.37988
2015-09-03,36.168418884277344,38.02940165741197,43.75,-0.8282209733556343,36.51326969691685,1951.130005,25.61000061,3680600.0,3160.166992,0.015,1.112594604,48.44847577989895,1.526205063,120.0559998,59.2336998,1.488000035,28.37101173,44.41999816894531,54.41139603,21.95752335,49.11399841,42.55319047986668,57.88294983,90.65744781,23.92426491,45.7676506,56.18641663,14.1337471,101.0599976,37.41089387199026,16374.75977
2015-09-04,35.46571350097656,34.31048401077025,42.900001525878906,-0.8767908955651578,36.38453892299107,1921.219971,27.79999924,3059000.0,3160.166992,0.025,1.112594604,48.37736185931668,1.526205063,120.0559998,58.03024292,1.465000033,27.48232651,43.459999084472656,53.43067551,21.63853264,48.38600159,42.2389712756524,56.91450882,89.27573395,23.53415298,44.72954559,55.34613419,13.87660599,98.79000092,37.2340592928072,16102.37988
2015-09-08,36.1270866394043,40.23436794062491,43.70000076293945,-0.8520932236260776,36.2510860988072,1969.410034,24.89999962,3062100.0,3170.451904,0.025,1.120736957,48.26134520465122,1.540191293,120.0889969,58.15891647,1.521999955,28.40455627,43.7400016784668,54.19756699,22.023983,49.63399887,42.05198805238817,57.92433167,91.76635742,24.40439987,45.47930145,57.50313568,14.32881737,94.94999695,37.13342541522512,16492.67969
2015-09-09,35.54011917114258,37.04170135033024,42.9900016784668,-0.8698563473684544,36.05503899710519,1942.040039,26.22999954,3130600.0,3243.089111,0.035,1.122069955,48.19851624566397,1.535791516,120.2779999,56.70570755,1.516000032,28.24525642,44.33000183105469,53.09148026,21.78473473,49.7820015,41.85881712835947,56.68273926,91.7927475,23.97677994,44.7542572,56.41163635,14.09827709,99.18000031,36.9885793930358,16253.57031
2015-09-10,35.59799575805664,37.56776564482266,43.060001373291016,-0.8692434961037421,35.82710647583008,1952.290039,24.37000084,2901000.0,3197.893066,0.015,1.129088759,48.074133432554056,1.544210672,120.6190033,57.26580048,1.544999957,28.45485878,43.47999954223633,53.47491455,21.7647953,49.69599915,41.65086669460252,56.55029678,92.57603455,24.47191811,45.58640671,55.54536819,14.22241688,99.48000336,36.86216269894678,16330.40039
2015-09-11,35.39957427978516,36.44348132983935,42.81999969482422,-0.8746859271846361,35.765693119594026,1961.050049,23.20000076,3410900.0,3200.233887,0.023,1.129088759,47.74636650919094,1.544210672,120.6190033,57.36420059,1.506000042,28.56385422,43.04999923706055,53.60026932,21.74486351,50.04800034,41.52163364848321,56.63308334,92.20640564,24.73449516,45.0343895,56.0044899,14.22241688,97.51000214,36.72920011538663,16433.08984
2015-09-14,35.49052429199219,37.36871383138445,42.93000030517578,-0.861726737716566,35.684204646519255,1953.030029,24.25,3205800.0,3114.798096,0.025,1.130761266,47.37612495982032,1.542709947,120.3600006,57.34905624,1.50999999,28.56385422,43.060001373291016,53.45278931,21.6318779,50.63800049,41.46054191029686,56.33510208,91.8895874,24.53944016,44.74602509,55.68397141,14.15147781,95.69000244,36.61659322235077,16370.95996
2015-09-15,35.93693542480469,41.84382236387808,43.470001220703125,-0.8061421343737365,35.6511355808803,1978.089966,22.54000092,3811300.0,3005.172119,0.057999998,1.127179623,46.94767321498384,1.534495473,120.4339981,58.40869141,1.600999951,28.85727882,43.63999938964844,53.72563553,21.83789825,50.7140007,41.50999369073718,57.48563766,93.02489471,24.88453674,45.20740891,55.71862793,14.4618187,99.16000366,36.55480614984658,16599.84961
2015-09-16,36.532169342041016,47.25544168533502,44.18999862670898,-0.7059230912415728,35.80348641531808,1995.310059,21.35000038,2990300.0,3152.262939,0.052999999,1.129203439,46.24100222077215,1.551807046,120.5230026,59.808918,1.611999989,29.52799034,44.220001220703125,54.78747177,21.89106941,52.45000076,41.83966476632909,58.02364731,94.56503296,24.89204025,45.47930145,56.03915024,14.47955227,104.0800018,36.55274825822789,16739.94922
2015-09-17,36.58177185058594,47.69225716293967,44.25,-0.6154022950433742,35.86844144548689,1990.199951,21.13999939,3718300.0,3086.061035,0.003,1.140094876,45.680708141627534,1.556904793,120.0459976,60.10411072,1.501999974,29.52799034,44.900001525878906,54.90544891,21.78473473,52.41400146,42.14529219915208,58.13954163,94.21298981,25.11710167,45.29803848,55.84856033,14.06280899,104.2099991,36.55538676662408,16674.74023
2015-09-18,35.738529205322266,41.41322114067968,43.22999954223633,-0.6047355313188731,35.896785736083984,1958.030029,22.28000069,6194900.0,3097.916992,0.01,1.140094876,45.14348026802968,1.556904793,120.0459976,58.84012222,1.437000036,28.80697823,43.9900016784668,53.59291077,21.6318779,52.12400055,42.39285345185965,57.89120865,92.52324677,24.64446831,44.86137009,54.86967087,13.79680252,102.6200027,36.48112698832391,16384.58008
2015-09-21,35.8625373840332,42.60986467031082,43.380001068115234,-0.5795944169216725,35.934577396937776,1966.969971,20.13999939,3159900.0,3156.540039,0.013,1.119094014,44.79884953203264,1.55082047,120.4980011,59.10501099,1.501999974,28.87405014,43.7599983215332,54.11644745,21.63853264,52.84000015,42.53481746015487,58.47891998,92.62883759,24.32187653,44.81193161,55.1988678,13.9209404,100.3000031,36.42489156975202,16510.18945
2015-09-22,35.09370040893555,37.49631601778386,42.45000076293945,-0.6146236225507806,35.89088112967355,1942.73999,22.44000053,2775200.0,3185.618896,0.003,1.112074971,44.85774200532266,1.535390735,120.0800018,58.4692421,1.424000025,28.31233025,42.84000015258789,53.637146,21.44580269,52.18799973,42.369925103848885,58.09814453,91.02708435,24.20183945,44.44118118,55.08624649,13.80567265,98.47000122,36.30387419149597,16330.46973
2015-09-23,34.77128601074219,35.5685966190794,42.060001373291016,-0.6607835661610792,35.78813280378069,1938.76001,22.12999916,2725400.0,3115.887939,0.003,1.118993759,44.939382645593135,1.525203943,120.1999969,57.61396408,1.43900001,27.88475227,42.54999923706055,53.31269073,21.39928436,52.2120018,42.15461785286063,58.15608978,88.57164764,24.47191811,44.12810516,55.1988678,13.93867302,98.06999969,36.16454799324563,16279.88965
2015-09-24,34.738216400146484,35.3677511680939,42.02000045776367,-0.6920564987105635,35.61688722882952,1932.23999,23.46999931,4725200.0,3142.687012,0.005,1.117892981,45.02256390231894,1.52269578,120.2399979,58.19678497,1.445000052,27.83445549,42.2599983215332,53.62977219,21.33947182,52.62400055,41.88376989386433,59.06659317,88.88848114,24.53193855,43.88916016,55.29415131,13.78793716,103.7600021,36.03488148478206,16201.32031
2015-09-25,35.135032653808594,39.763190456906784,42.5,-0.677016542453373,35.41729627336775,1931.339966,23.62000084,3433800.0,3092.346924,0.02,1.117892981,44.84995668844383,1.52269578,120.2399979,58.80984116,1.478999972,27.78345871,43.040000915527344,53.99845505,21.48567581,51.38199997,41.84704381509621,60.15090942,88.81806183,23.92426491,43.84797287,55.25083923,14.08941078,102.2399979,35.953077045602654,16314.66992
2015-09-28,33.96937942504883,32.72318243524526,41.09000015258789,-0.7505043950594441,35.04409735543387,1881.77002,27.62999916,4273400.0,3100.756104,0.013,1.12310338,44.77048864306544,1.516507149,119.8399963,57.34905624,1.41900003,27.16302681,42.310001373291016,53.53390503,21.1999073,49.68600082,41.60517854748631,59.40594101,87.27793884,23.12154198,43.28772354,55.14688873,13.71700478,99.47000122,35.77274089827958,16001.88965
2015-09-29,33.9115104675293,32.41633897825922,41.02000045776367,-0.8041439184126631,34.783094678606304,1884.089966,26.82999992,4655500.0,3038.136963,0.003,1.125593781,44.68306875889492,1.515794516,119.8600006,57.71234894,1.375,27.38400269,41.2599983215332,53.80674744,21.31288719,49.33000183,41.313931617488535,59.82809067,88.49245453,23.27157974,43.19709396,55.25083923,13.61059952,98.34999847,35.603538131847735,16049.12988
2015-09-30,34.26699447631836,36.36385832396213,41.45000076293945,-0.8086474540320125,34.55515997750418,1920.030029,24.5,4722500.0,3052.781006,0.005,1.117206097,44.68334842272092,1.5124017,119.8590012,59.70295334,1.375,28.12341499,41.77000045776367,54.82432938,21.65182114,49.68000031,41.10731866610558,59.54668045,89.64537048,23.56416512,44.26816177,56.16909027,13.814538,103.2600021,35.48203416316325,16284.7002
2015-10-01,34.27526092529297,36.45680528666124,41.459999084472656,-0.8023010777012516,34.43824005126953,1923.819946,22.54999924,3802300.0,3052.781006,0.017999999,1.119344473,44.64812179099898,1.513912916,119.8099976,59.29424286,1.370000005,28.21691132,41.95000076293945,54.61049271,21.6185894,47.97600174,40.93254532325883,59.55494308,89.24932861,23.8867588,43.81502151,55.67531204,13.78793716,105.9800034,35.37232750517504,16272.00977
2015-10-02,35.06889343261719,44.79371382734739,42.41999816894531,-0.7248760976247723,34.48075539725168,1951.359985,20.94000053,3009300.0,3052.781006,0.008,1.119344473,44.50569287521425,1.513912916,119.8099976,61.72384262,1.286000013,28.95632935,42.43999862670898,55.95252609,21.69169426,49.51399994,40.87397415257709,59.94398499,90.7806778,24.8170166,45.37218094,56.29036713,13.63720322,106.1100006,35.344742589487964,16472.36914
2015-10-05,36.07747268676758,53.19758720115494,43.63999938964844,-0.5754983397109825,34.67207772391183,1987.050049,19.54000092,3634300.0,3052.781006,0.008,1.119519949,44.54119265016634,1.515495896,120.4609985,63.60091782,1.345999956,29.53427124,43.709999084472656,56.63829041,22.21670723,49.22999954,40.873140947652665,60.60616302,93.58813477,25.11710167,46.32791901,57.06134415,13.91207123,111.25,35.41135441651338,16776.42969
2015-10-06,36.07747268676758,53.19758720115494,43.63999938964844,-0.4519060981578846,34.80671201433454,1979.920044,19.39999962,3224900.0,3052.781006,0.005,1.12679863,44.54640928000743,1.522603035,120.2399979,65.84129333,1.33099997,29.45777512,43.790000915527344,57.43465424,22.13696098,48.29199982,40.871591004823294,60.75515366,93.26250458,24.59945679,46.40206909,56.89675903,13.91207123,108.3300018,35.47191062290013,16790.18945
2015-10-07,36.63136672973633,57.33430437109768,44.310001373291016,-0.3057393630500371,35.18699591500418,1995.829956,18.39999962,3837300.0,3052.781006,0.005,1.123999596,44.69216647732969,1.531557679,119.9150009,66.69657135,1.36500001,30.18868828,44.81999969482422,58.40061951,22.32570076,46.39199829,40.81250042330507,61.02003098,94.38021851,24.97456169,46.64100266,57.48580933,13.96527672,108.0999985,35.57731572352161,16912.28906
2015-10-08,37.309268951416016,61.786088765878695,45.130001068115234,-0.1336593863722868,35.67238998413086,2013.430054,17.42000008,3152600.0,3143.356934,0.003,1.128693581,44.96971887103476,1.535131574,119.9290009,68.05138397,1.398000002,30.5796566,45.209999084472656,59.01265717,22.51444435,45.34400177,40.70594806520384,61.58286667,95.56832123,24.82452202,47.50608826,57.9362793,13.96527672,114.9300003,35.73476601696655,17050.75
2015-10-09,37.549015045166016,63.24665523591908,45.41999816894531,0.0218093365817608,36.14125006539481,2014.890015,17.07999992,3062900.0,3183.1521,0.003,1.128693581,45.35550519648832,1.535131574,119.9290009,67.79405212,1.406000018,30.61364937,45.52999877929688,58.44488525,22.33918381,44.13800049,40.572161658370085,61.64910889,95.62113953,24.93705177,47.60495758,57.77169037,13.814538,113.3300018,35.899697746802865,17084.49023
2015-10-12,37.565555572509766,63.35073053158016,45.43999862670898,0.1446862489226745,36.61129215785435,2017.459961,16.17000008,2013000.0,3287.662109,0.01,1.135550618,45.69763580204641,1.533789396,120.0110016,67.16581726,1.399999976,30.44366455,45.52000045776367,58.47438812,22.44704247,43.11600113,40.47569768387482,61.52493668,95.51551056,24.92204666,47.61319733,57.97960281,13.76133728,113.4499969,36.05113936732168,17131.85938
2015-10-13,37.13567352294922,58.69848805394392,44.91999816894531,0.2050159027983653,36.906546456473215,2003.689941,17.67000008,2630400.0,3293.22998,0.005,1.138498306,45.92771030947046,1.52580905,119.7200012,66.89335632,1.361999989,29.89972496,45.5,58.37113953,22.39311409,43.84999847,40.42228969052953,61.34281158,95.37471008,24.74199486,47.38251114,57.80635452,13.76133728,109.7300034,36.14973338146963,17081.89063
2015-10-14,37.168731689453125,58.94815298969192,44.959999084472656,0.2525834807662548,37.06244059971401,1994.23999,18.03000069,2024100.0,3262.440918,0.01,1.147552252,46.078476263038695,1.548011541,118.8300018,67.93784332,1.279999971,30.1292038,45.40999984741211,59.10852051,22.42681694,43.37599945,40.37852370644373,61.42562103,95.90276337,24.78700447,48.3052597,52.00232697,13.86773872,110.2300034,36.24236959128631,16924.75
2015-10-15,37.66476440429688,62.60127853855893,45.560001373291016,0.3265426432555145,37.28919655936105,2023.859985,16.04999924,2557500.0,3338.072998,0.005,1.136815786,46.23407287919188,1.547197223,119.0500031,68.66445923,1.332999945,30.81761932,45.560001373291016,60.08185577,22.57511711,44.26200104,40.319260403278825,61.47526932,96.36038971,25.56722832,48.82432175,51.39593124,14.35541534,101.0899963,36.37167821065091,17141.75
2015-10-16,37.99543762207031,64.8470572839008,45.959999084472656,0.407145062654898,37.48406382969448,2033.109985,15.05000019,3236300.0,3391.352051,0.005,1.136815786,46.53546593455834,1.547197223,119.0500031,69.0958786,1.345999956,30.91110992,45.97999954223633,60.81924438,22.80430412,45.40200043,40.24520054391659,61.99674988,96.30760193,25.81480026,49.35987091,51.01477051,14.29334927,98.98999786,36.51929270259813,17215.9707
2015-10-19,38.003700256347656,64.90376927309356,45.970001220703125,0.466314404090717,37.583268301827566,2033.660034,14.97999954,2767100.0,3386.699951,0.005,1.132900596,46.83767140767405,1.547197223,119.5029984,68.14219666,1.345999956,30.59664726,46.04999923706055,59.72055054,22.66948891,45.61999893,40.18466173746755,62.21195602,96.04357147,25.8823204,48.69250488,50.98010635,14.31108093,101.6900024,36.65423884384808,17230.53906
2015-10-20,37.78049087524414,61.99410945726771,45.70000076293945,0.4895521494114874,37.61633627755301,2030.77002,15.75,2724700.0,3425.330078,0.01,1.135396004,47.09893149861135,1.544902563,119.7799988,68.11193085,1.388000011,30.5286541,45.97999954223633,59.60254669,22.75037575,42.60599899,40.24806824198923,61.60771561,96.24599457,25.50721169,48.61011124,50.89350128,14.36428165,98.98999786,36.75662539215681,17217.10938
2015-10-21,37.44154739379883,57.75966456174373,45.290000915527344,0.4751411918191763,37.59862082345145,2018.939941,16.70000076,2686100.0,3320.676025,0.005,1.134803295,47.27478077314489,1.542448163,119.8420029,67.61239624,1.358999968,30.08671188,45.83000183105469,59.14538956,22.64926147,42.01800156,40.39988569515753,61.45988846,94.94345856,25.10209656,48.58539581,50.7981987,14.09827709,97.95999908,36.81889102866972,17168.60938
2015-10-22,38.60721206665039,66.28795825585432,46.70000076293945,0.5514233363624257,37.80884061540876,2052.51001,14.44999981,3118900.0,3368.739014,0.005,1.108094573,47.53989991861369,1.538366914,120.8600006,69.34565735,1.345000029,30.74113655,46.88999938964844,61.12155914,22.89192963,42.34400177,40.5834331858378,62.51221848,97.03806305,25.00456619,49.78829956,51.02343369,14.32881737,97.31999969,36.98146566848615,17489.16016
2015-10-23,38.76427459716797,67.24749787658504,46.88999938964844,0.6174337274120916,38.03677531651088,2075.149902,14.46000004,2490000.0,3412.434082,0.003,1.108094573,47.87464231393762,1.538366914,120.8600006,69.05804443,1.414999962,30.94511223,46.97999954223633,61.18793869,22.74363518,41.81800079,40.66735737580034,64.33286285,98.34938812,25.54472542,50.03546524,50.50366592,14.64802074,100.0400009,37.143539207457216,17646.69922
2015-10-26,38.35092544555664,62.22765167166367,46.38999938964844,0.6291412669673448,38.13479832240513,2071.179932,15.28999996,1792900.0,3429.581055,0.008,1.102037668,48.01381198476776,1.531745434,121.2959976,67.1885376,1.398000002,30.59664726,46.88999938964844,59.89014435,22.6897049,43.05199814,41.03452099252716,64.71704102,96.93244171,25.62724304,48.78313065,50.2611084,14.63915157,103.0400009,37.25330159273898,17623.05078
2015-10-27,38.22692108154297,60.76226301916946,46.2400016784668,0.6212520536267263,38.16786738804409,2065.889893,15.43000031,2506500.0,3434.335938,0.01,1.106598616,47.93016966920383,1.535791516,120.9489975,66.37867737,1.356999993,30.31619072,46.40999984741211,59.79428864,22.3863678,42.06999969,41.63283005613797,64.55001068,96.16679382,26.2499218,48.84080887,49.79332352,14.54161835,103.0699997,37.34181245535752,17581.42969
2015-10-28,38.68987274169922,64.15593618116534,46.79999923706055,0.6449218673053494,38.265892028808594,2090.350098,14.32999992,2086100.0,3375.196045,0.035,1.103703976,47.89800841697448,1.531299829,120.4769974,67.96056366,1.458999991,29.98471451,47.02999877929688,60.67176056,22.5279274,42.59199905,42.18232452980287,63.89857101,96.73003387,26.59501839,49.65646744,49.93193054,15.32190418,105.8000031,37.46436339047949,17779.51953
2015-10-29,37.63995361328125,52.96726530496044,45.52999877929688,0.5723628237062002,38.24581527709961,2089.409912,14.60999966,4298100.0,3387.314941,0.052999999,1.092896104,47.62777384300309,1.52718389,120.8600006,68.03623199,1.531999946,29.65325165,46.72999954223633,60.63490677,22.61555672,42.32600021,42.89422564328436,64.32450867,99.22947693,26.08487701,49.434021,50.20913315,15.15343094,105.1200027,37.48032613800692,17755.80078
2015-10-30,37.74743270874024,53.85447059559758,45.65999984741211,0.5175657478892788,38.2895131792341,2079.360107,15.06999969,3566000.0,3382.561035,0.068000004,1.099384308,47.261795705739246,1.53237915,121.0,68.78555298,1.527999997,29.61075974,46.09000015258789,61.01096725,22.58859634,41.38600159,43.64087064049285,63.7899971,97.7685318,25.37217522,48.95615768,49.58541107,14.87855911,108.3799973,37.50460855352813,17663.53906
2015-11-02,38.25998306274414,57.93008205783453,46.27999877929688,0.50962258854711,38.23990903581892,2104.050049,14.14999962,2975300.0,3325.084961,0.052999999,1.102596641,47.115875214229774,1.544163108,120.4950027,71.87365723,1.56400001,30.17169762,46.290000915527344,62.88392639,22.65600586,42.75799942,44.03912445516313,63.97374344,98.90383148,26.30244064,49.96131897,49.90593338,15.12683105,107.6399994,37.57327896345686,17828.75977
2015-11-03,35.672393798828125,39.13711253796279,43.150001525878906,0.291174273553004,37.79821177891323,2109.790039,14.53999996,11417800.0,3316.695068,0.057999998,1.101600647,47.288302296769054,1.542400599,120.788002,74.28052521,1.593999982,30.54565048,43.63999938964844,64.0415802,22.66948891,41.66999817,43.79369741840022,64.34957886,99.94233704,26.23491859,50.15079498,50.33908463,15.23322868,109.7399979,37.40047122121788,17918.15039
2015-11-04,35.56492233276367,38.57734702314919,43.02000045776367,0.1081338611102751,37.40021133422852,2102.310059,15.51000023,7006800.0,3459.639893,0.055,1.096395016,47.51119562982617,1.541924834,121.0950012,73.24360657,1.636999965,30.37568092,43.16999816894531,63.40007782,22.56837082,46.32600021,43.42713737290007,64.35792542,99.46709442,25.81897163,49.64822388,50.56429672,15.08249569,114.0500031,37.23360314044931,17867.58008
2015-11-05,35.60626220703125,38.93912410370122,43.06999969482422,-0.0332083964016902,37.02583149501256,2099.929932,15.05000019,5405600.0,3522.819092,0.039999999,1.086802959,47.68972850224214,1.539006114,121.4899979,71.56331635,1.646000028,30.41816521,43.209999084472656,62.537323,22.47400284,46.35400009,43.05960443436268,63.79834747,99.78392029,25.82652664,42.07658386,50.77221298,15.34850311,113.5,37.08566305559312,17863.42969
2015-11-06,34.82915496826172,34.790794018439186,42.130001068115234,-0.2055596497228577,36.47430038452149,2099.199951,14.32999992,5716800.0,3590.031982,0.072999999,1.088399768,47.88494859512728,1.521005154,121.6699982,71.1697464,1.738999963,30.07820702,43.04999923706055,62.28661728,22.35266495,46.47200012,42.57005120142219,63.11352921,99.95996094,25.66015625,44.0127449,50.91946793,15.91598129,114.0599976,36.88052595674482,17910.33008
2015-11-09,34.32486343383789,32.38005541582453,41.52000045776367,-0.3784785073533356,36.000716073172434,2078.580078,16.52000046,5039400.0,3646.881104,0.075000003,1.07334137,48.12891811797773,1.505502582,123.1999969,69.87546539,1.735999942,29.37278366,42.02999877929688,60.95521164,22.13696098,45.06600189,41.94908163279537,62.9715271,99.00946045,25.44839668,43.61728668,50.66825867,15.67657852,109.8600006,36.64819300011691,17730.48047
2015-11-10,33.58909606933594,29.20080899335062,40.630001068115234,-0.5683367923249136,35.40666798182896,2081.719971,15.28999996,4419400.0,3640.485107,0.125,1.075951457,48.39958228755332,1.512104392,123.0770035,70.56423187,1.702999949,29.29629898,41.63999938964844,61.25273514,22.10325241,43.29999924,41.26375096948608,63.28053284,98.21736145,25.5542717,43.06526566,50.8328476,15.82731438,112.6999969,36.37009327913682,17758.21094
2015-11-11,33.4898796081543,28.790301851283942,40.5099983215332,-0.7185240917863638,34.72522463117327,2075.0,16.05999947,3649500.0,3650.249023,0.123000003,1.073756337,48.63453208685885,1.513889909,123.0839996,69.77708435,1.718000054,29.33028221,40.84000015258789,60.70975113,22.19088364,43.81600189,40.58146777072578,63.43921661,97.72452545,25.51645851,43.54312134,49.87995529,15.73864651,112.8600006,36.10825567268386,17702.2207
2015-11-12,31.83647727966309,22.990067128562885,38.5099983215332,-0.9598992376054768,34.17723655700684,2045.969971,18.37000084,8312200.0,3632.9021,0.123000003,1.076298833,48.96206956397084,1.52251029,122.7570038,68.01353455,1.718000054,29.02432251,40.29999923706055,59.06592941,22.03584862,42.58800125,39.62859688907278,62.35351944,96.95005798,25.25176811,43.32068253,49.33419418,15.40170479,108.9199982,35.719912182409246,17448.07031
2015-11-13,31.216447830200195,21.26030163764851,37.7599983215332,-1.1875328351405017,33.55602591378348,2023.040039,20.07999992,6556000.0,3580.839111,0.112999998,1.081501961,49.24816228462195,1.523461223,122.5599976,67.12042999,1.669999957,28.64187241,38.86000061035156,58.09154892,21.7796936,41.43799973,38.57983746615117,61.76890182,99.89833832,25.16101646,42.79338074,48.87506866,15.25096989,103.6500015,35.31050633220842,17245.24023
2015-11-16,31.849437713623047,27.27610017801345,38.2400016784668,-1.3018501891169407,33.01933670043945,2053.189941,18.15999985,4626400.0,3606.957031,0.097999997,1.069999337,49.34680830018125,1.521792054,122.3639984,70.06235504,1.65199995,29.26229477,38.41999816894531,60.17422104,22.2717762,42.86199951,37.7008581223448,62.88801956,102.0721512,25.07782936,43.47721863,50.13116837,15.45490265,111.3499985,34.99586373051884,17483.00977
2015-11-17,30.98324584960937,24.515849653924832,37.20000076293945,-1.4456770944714563,32.46992111206055,2050.439941,18.84000015,4767500.0,3604.794922,0.135000005,1.068798542,49.388112068369466,1.520496368,123.2659988,69.74058533,1.654000044,29.22829819,38.400001525878906,59.47500992,22.42007256,42.79999924,36.84455445588184,62.69594193,99.81034851,24.85851097,43.65023041,51.90703201,15.44603539,117.0999985,34.6310802867998,17489.5
2015-11-18,31.15814018249512,26.14108210439545,37.40999984741211,-1.527935354510788,32.01753207615444,2083.580078,16.85000038,7977500.0,3568.468018,0.123000003,1.064384699,49.359917845887615,1.522000551,123.4449997,70.64459229,1.675999999,29.45777512,37.68000030517578,60.05519104,22.60881615,44.2140007,36.06374853594833,63.38912582,101.7201157,25.19127083,39.54721069,52.78195572,15.81844139,120.6299973,34.31535845913574,17737.16016
2015-11-19,30.3419189453125,23.58851508634426,36.43000030517578,-1.640082006174282,31.55364962986537,2081.23999,16.98999977,5944700.0,3617.062012,0.088,1.066996694,49.14138301045631,1.523925662,123.5250015,69.58735657,1.671000004,29.6787529,37.52999877929688,59.72793579,22.66274261,44.36000061,35.321949992269936,63.65637589,101.7025146,24.41987038,39.86852646,52.58272171,15.6854372,120.2200012,33.9541366851518,17732.75
