,date,Adj Close,volume,twtr
520,2015-12-02,2079.510009765625,3950640000,25.4
521,2015-12-03,2049.6201171875,4306490000,25.9
522,2015-12-04,2091.68994140625,4214910000,25.02
523,2015-12-07,2077.070068359375,4043820000,24.459999
524,2015-12-08,2063.590087890625,4173570000,24.99
525,2015-12-09,2047.6199951171875,4385250000,24.309999
526,2015-12-10,2052.22998046875,3715150000,25.91
527,2015-12-11,2012.3699951171875,4301060000,24.84
528,2015-12-14,2021.93994140625,4612440000,24.92
529,2015-12-15,2043.4100341796875,4353540000,23.950001
530,2015-12-16,2073.070068359375,4635450000,24.299999
531,2015-12-17,2041.8900146484373,4327390000,23.309999
532,2015-12-18,2005.550048828125,6683070000,22.99
533,2015-12-21,2021.1500244140625,3760280000,22.139999
534,2015-12-22,2038.969970703125,3520860000,22.559999
535,2015-12-23,2064.2900390625,3484090000,22.67
536,2015-12-24,2060.989990234375,1411860000,22.969999
537,2015-12-28,2056.5,2492510000,22.530001
538,2015-12-29,2078.360107421875,2542000000,22.469999
539,2015-12-30,2063.360107421875,2367430000,22.23
540,2015-12-31,2043.93994140625,2655330000,23.139999
541,2016-01-04,2012.6600341796875,4304880000,22.559999
542,2016-01-05,2016.7099609375,3706620000,21.92
543,2016-01-06,1990.260009765625,4336660000,21.389999
544,2016-01-07,1943.0899658203125,5076590000,20.26
545,2016-01-08,1922.030029296875,4664940000,19.98
546,2016-01-11,1923.6700439453125,4607290000,19.65
547,2016-01-12,1938.6800537109373,4887260000,19.620001
548,2016-01-13,1890.280029296875,5087030000,18.68
549,2016-01-14,1921.8399658203125,5241110000,19.0
550,2016-01-15,1880.3299560546875,5468460000,17.940001
551,2016-01-19,1881.3299560546875,4928350000,16.690001
552,2016-01-20,1859.3299560546875,6416070000,17.379999
553,2016-01-21,1868.989990234375,5078810000,17.83
554,2016-01-22,1906.9000244140625,4901760000,17.84
555,2016-01-25,1877.0799560546875,4401380000,17.02
556,2016-01-26,1903.6300048828125,4357940000,17.01
557,2016-01-27,1882.949951171875,4754040000,16.780001
558,2016-01-28,1893.3599853515625,4693010000,16.49
559,2016-01-29,1940.239990234375,5497570000,16.799999
560,2016-02-01,1939.3800048828125,4322530000,17.91
561,2016-02-02,1903.030029296875,4463190000,16.08
562,2016-02-03,1912.530029296875,5172950000,16.559999
563,2016-02-04,1915.449951171875,5193320000,16.91
564,2016-02-05,1880.050048828125,4929940000,15.72
565,2016-02-08,1853.43994140625,5636460000,14.9
566,2016-02-09,1852.2099609375,5183220000,14.4
567,2016-02-10,1851.8599853515625,4471170000,14.98
568,2016-02-11,1829.0799560546875,5500800000,14.31
569,2016-02-12,1864.780029296875,4696920000,15.88
570,2016-02-16,1895.5799560546875,4570670000,16.360001
571,2016-02-17,1926.8199462890625,5011540000,17.459999
572,2016-02-18,1917.8299560546875,4436490000,18.43
573,2016-02-19,1917.780029296875,4142850000,18.309999
574,2016-02-22,1945.5,4054710000,18.299999
575,2016-02-23,1921.27001953125,3890650000,18.299999
576,2016-02-24,1929.800048828125,4317250000,18.0
577,2016-02-25,1951.699951171875,4118210000,17.59
578,2016-02-26,1948.050048828125,4348510000,17.940001
579,2016-02-29,1932.22998046875,4588180000,18.120001
580,2016-03-01,1978.3499755859373,4819750000,17.85
581,2016-03-02,1986.449951171875,4666610000,18.540001
582,2016-03-03,1993.4000244140625,5081700000,19.309999
583,2016-03-04,1999.989990234375,6049930000,19.360001
584,2016-03-07,2001.760009765625,4968180000,19.17
585,2016-03-08,1979.260009765625,4641650000,18.33
586,2016-03-09,1989.260009765625,4038120000,17.66
587,2016-03-10,1989.5699462890625,4376790000,16.610001
588,2016-03-11,2022.18994140625,4078620000,16.809999
589,2016-03-14,2019.6400146484373,3487850000,17.120001
590,2016-03-15,2015.9300537109373,3560280000,16.190001
591,2016-03-16,2027.219970703125,4057020000,16.700001
592,2016-03-17,2040.5899658203125,4530480000,16.85
593,2016-03-18,2049.580078125,6503140000,16.85
594,2016-03-21,2051.60009765625,3376600000,16.889999
595,2016-03-22,2049.800048828125,3418460000,16.860001
596,2016-03-23,2036.7099609375,3639510000,16.01
597,2016-03-24,2035.93994140625,3407720000,15.91
598,2016-03-28,2037.050048828125,2809090000,15.6
599,2016-03-29,2055.010009765625,3822330000,15.97
600,2016-03-30,2063.949951171875,3590310000,16.360001
601,2016-03-31,2059.739990234375,3715280000,16.549999
602,2016-04-01,2072.780029296875,3749990000,15.98
603,2016-04-04,2066.1298828125,3485710000,17.09
604,2016-04-05,2045.1700439453125,4154920000,17.049999
605,2016-04-06,2066.659912109375,3750800000,17.26
606,2016-04-07,2041.9100341796875,3801250000,16.98
607,2016-04-08,2047.5999755859373,3359530000,16.65
608,2016-04-11,2041.989990234375,3567840000,16.51
609,2016-04-12,2061.719970703125,4239740000,16.57
610,2016-04-13,2082.419921875,4191830000,17.370001
611,2016-04-14,2082.780029296875,3765870000,17.530001
612,2016-04-15,2080.72998046875,3701450000,17.58
613,2016-04-18,2094.340087890625,3316880000,17.309999
614,2016-04-19,2100.800048828125,3896830000,16.92
615,2016-04-20,2102.39990234375,4184880000,17.4
616,2016-04-21,2091.47998046875,4175290000,17.51
617,2016-04-22,2091.580078125,3790580000,17.23
618,2016-04-25,2087.7900390625,3319740000,17.09
619,2016-04-26,2091.699951171875,3557190000,17.75
620,2016-04-27,2095.14990234375,4100110000,14.86
621,2016-04-28,2075.81005859375,4309840000,14.64
622,2016-04-29,2065.300048828125,4704720000,14.62
623,2016-05-02,2081.429931640625,3841110000,14.4
624,2016-05-03,2063.3701171875,4173390000,14.01
625,2016-05-04,2051.1201171875,4058560000,14.84
626,2016-05-05,2050.6298828125,4008530000,14.12
627,2016-05-06,2057.139892578125,3796350000,14.4
628,2016-05-09,2058.68994140625,3788620000,14.2
629,2016-05-10,2084.389892578125,3600200000,14.63
630,2016-05-11,2064.4599609375,3821980000,14.59
631,2016-05-12,2064.110107421875,3782390000,14.08
632,2016-05-13,2046.6099853515625,3579880000,14.1
633,2016-05-16,2066.659912109375,3501360000,14.29
634,2016-05-17,2047.2099609375,4108960000,14.34
635,2016-05-18,2047.6300048828125,4101320000,14.14
636,2016-05-19,2040.0400390625,3846770000,14.15
637,2016-05-20,2052.320068359375,3507650000,14.43
638,2016-05-23,2048.0400390625,3055480000,14.41
639,2016-05-24,2076.06005859375,3627340000,14.03
640,2016-05-25,2090.5400390625,3859160000,14.41
641,2016-05-26,2090.10009765625,3230990000,14.3
642,2016-05-27,2099.06005859375,3079150000,15.1
643,2016-05-31,2096.949951171875,4514410000,15.22
644,2016-06-01,2099.330078125,3525170000,15.02
645,2016-06-02,2105.260009765625,3632720000,15.2
646,2016-06-03,2099.1298828125,3627780000,15.2
647,2016-06-06,2109.409912109375,3442020000,15.27
648,2016-06-07,2112.1298828125,3534730000,15.0
649,2016-06-08,2119.1201171875,3562060000,14.95
650,2016-06-09,2115.47998046875,3290320000,14.6
651,2016-06-10,2096.070068359375,3515010000,14.02
652,2016-06-13,2079.06005859375,3392030000,14.55
653,2016-06-14,2075.320068359375,3759770000,15.36
654,2016-06-15,2071.5,3544720000,15.96
655,2016-06-16,2077.989990234375,3628280000,15.87
656,2016-06-17,2071.219970703125,4952630000,16.1
657,2016-06-20,2083.25,3467440000,16.34
658,2016-06-21,2088.89990234375,3232880000,16.32
659,2016-06-22,2085.449951171875,3168160000,16.129999
660,2016-06-23,2113.320068359375,3297940000,17.040001
661,2016-06-24,2037.4100341796875,7597450000,16.440001
662,2016-06-27,2000.5400390625,5431220000,15.84
663,2016-06-28,2036.0899658203125,4385810000,16.42
664,2016-06-29,2070.77001953125,4241740000,16.83
665,2016-06-30,2098.860107421875,4622820000,16.91
666,2016-07-01,2102.949951171875,3458890000,17.280001
667,2016-07-05,2088.550048828125,3658380000,17.139999
668,2016-07-06,2099.72998046875,3909380000,17.200001
669,2016-07-07,2097.89990234375,3604550000,17.370001
670,2016-07-08,2129.89990234375,3607500000,18.08
671,2016-07-11,2137.159912109375,3253340000,17.709999
672,2016-07-12,2152.139892578125,4097820000,18.1
673,2016-07-13,2152.429931640625,3502320000,17.74
674,2016-07-14,2163.75,3465610000,17.959999
675,2016-07-15,2161.739990234375,3122600000,18.08
676,2016-07-18,2166.889892578125,3009310000,18.65
677,2016-07-19,2163.780029296875,2968340000,18.33
678,2016-07-20,2173.02001953125,3211860000,18.559999
679,2016-07-21,2165.169921875,3438900000,18.389999
680,2016-07-22,2175.030029296875,3023280000,18.370001
681,2016-07-25,2168.47998046875,3057240000,18.65
682,2016-07-26,2169.179931640625,3442350000,18.450001
683,2016-07-27,2166.580078125,3995500000,15.77
684,2016-07-28,2170.06005859375,3664240000,16.309999
685,2016-07-29,2173.60009765625,4038840000,16.639999
686,2016-08-01,2170.840087890625,3505990000,16.639999
687,2016-08-02,2157.030029296875,3848750000,16.42
688,2016-08-03,2163.7900390625,3786530000,17.610001
689,2016-08-04,2164.25,3709200000,18.129999
690,2016-08-05,2182.8701171875,3663070000,18.26
691,2016-08-08,2180.889892578125,3327550000,18.200001
692,2016-08-09,2181.739990234375,3334300000,18.68
693,2016-08-10,2175.489990234375,3254950000,19.040001
694,2016-08-11,2185.7900390625,3423160000,19.780001
695,2016-08-12,2184.050048828125,3000660000,19.540001
696,2016-08-15,2190.14990234375,3078530000,20.860001
697,2016-08-16,2178.14990234375,3196400000,20.4
698,2016-08-17,2182.219970703125,3388910000,20.17
699,2016-08-18,2187.02001953125,3300570000,19.0
700,2016-08-19,2183.8701171875,3084800000,18.98
701,2016-08-22,2182.639892578125,2777550000,18.549999
702,2016-08-23,2186.89990234375,3041490000,18.690001
703,2016-08-24,2175.43994140625,3148280000,18.25
704,2016-08-25,2172.469970703125,2969310000,18.32
705,2016-08-26,2169.0400390625,3342340000,18.299999
706,2016-08-29,2180.3798828125,2654780000,18.469999
707,2016-08-30,2176.1201171875,3006800000,18.379999
708,2016-08-31,2170.949951171875,3766390000,19.209999
709,2016-09-01,2170.860107421875,3392120000,19.5
710,2016-09-02,2179.97998046875,3091120000,19.549999
711,2016-09-06,2186.47998046875,3447650000,19.93
712,2016-09-07,2186.159912109375,3319420000,19.870001
713,2016-09-08,2181.300048828125,3727840000,18.700001
714,2016-09-09,2127.81005859375,4233960000,18.110001
715,2016-09-12,2159.0400390625,4010480000,18.15
716,2016-09-13,2127.02001953125,4141670000,17.76
717,2016-09-14,2125.77001953125,3664100000,18.08
718,2016-09-15,2147.260009765625,3373720000,18.299999
719,2016-09-16,2139.159912109375,5014360000,19.110001
720,2016-09-19,2139.1201171875,3163000000,18.360001
721,2016-09-20,2139.760009765625,3140730000,18.389999
722,2016-09-21,2163.1201171875,3712090000,18.49
723,2016-09-22,2177.179931640625,3552830000,18.629999
724,2016-09-23,2164.68994140625,3317190000,22.620001
725,2016-09-26,2146.10009765625,3216170000,23.370001
726,2016-09-27,2159.929931640625,3437770000,23.719999
727,2016-09-28,2171.3701171875,3891460000,22.959999
728,2016-09-29,2151.1298828125,4249220000,23.01
729,2016-09-30,2168.27001953125,4173340000,23.049999
730,2016-10-03,2161.199951171875,3137550000,24.0
731,2016-10-04,2150.489990234375,3750890000,23.52
732,2016-10-05,2159.72998046875,3906550000,24.870001
733,2016-10-06,2160.77001953125,3461550000,19.870001
734,2016-10-07,2153.739990234375,3619890000,19.85
735,2016-10-10,2163.659912109375,2916550000,17.559999
736,2016-10-11,2136.72998046875,3438270000,18.0
737,2016-10-12,2139.179931640625,2977100000,18.049999
738,2016-10-13,2132.550048828125,3580450000,17.790001
739,2016-10-14,2132.97998046875,3228150000,16.879999
740,2016-10-17,2126.5,2830390000,16.73
741,2016-10-18,2139.60009765625,3170000000,16.83
742,2016-10-19,2144.2900390625,3362670000,17.07
743,2016-10-20,2141.340087890625,3337170000,16.9
744,2016-10-21,2141.159912109375,3448850000,18.09
745,2016-10-24,2151.330078125,3357320000,18.030001
746,2016-10-25,2143.159912109375,3751340000,17.26
747,2016-10-26,2139.429931640625,3775200000,17.290001
748,2016-10-27,2133.0400390625,4204830000,17.4
749,2016-10-28,2126.409912109375,4019510000,17.66
750,2016-10-31,2126.14990234375,3922400000,17.950001
751,2016-11-01,2111.719970703125,4532160000,17.49
752,2016-11-02,2097.93994140625,4248580000,17.610001
753,2016-11-03,2088.659912109375,3886740000,17.58
754,2016-11-04,2085.179931640625,3837860000,18.02
755,2016-11-07,2131.52001953125,3736060000,18.41
756,2016-11-08,2139.56005859375,3916930000,18.379999
757,2016-11-09,2163.260009765625,6264150000,19.129999
758,2016-11-10,2167.47998046875,6451640000,18.370001
759,2016-11-11,2164.449951171875,4988050000,18.549999
760,2016-11-14,2164.199951171875,5367200000,19.139999
761,2016-11-15,2180.389892578125,4543860000,18.98
762,2016-11-16,2176.93994140625,3830590000,18.629999
763,2016-11-17,2187.1201171875,3809160000,18.549999
764,2016-11-18,2181.89990234375,3572400000,18.73
765,2016-11-21,2198.179931640625,3607010000,18.6
766,2016-11-22,2202.93994140625,3957940000,18.629999
767,2016-11-23,2204.719970703125,3418640000,18.219999
768,2016-11-25,2213.35009765625,1584600000,18.059999
769,2016-11-28,2201.719970703125,3505650000,18.299999
770,2016-11-29,2204.659912109375,3706560000,18.190001
771,2016-11-30,2198.81005859375,5533980000,18.49
772,2016-12-01,2191.080078125,5063740000,18.030001
773,2016-12-02,2191.949951171875,3779500000,17.93
774,2016-12-05,2204.7099609375,3895230000,18.23
775,2016-12-06,2212.22998046875,3855320000,18.23
776,2016-12-07,2241.35009765625,4501820000,19.48
777,2016-12-08,2246.18994140625,4200580000,19.639999
778,2016-12-09,2259.530029296875,3884480000,19.65
779,2016-12-12,2256.9599609375,4034510000,18.93
780,2016-12-13,2271.719970703125,3857590000,19.370001
781,2016-12-14,2253.280029296875,4406970000,18.93
782,2016-12-15,2262.030029296875,4168200000,18.790001
783,2016-12-16,2258.070068359375,5920340000,18.629999
784,2016-12-19,2262.530029296875,3248370000,18.24
785,2016-12-20,2270.760009765625,3298780000,17.92
786,2016-12-21,2265.179931640625,2852230000,17.08
787,2016-12-22,2260.9599609375,2876320000,16.41
788,2016-12-23,2263.7900390625,2020550000,16.5
789,2016-12-27,2268.8798828125,1987080000,16.610001
790,2016-12-28,2249.919921875,2392360000,16.389999
791,2016-12-29,2249.260009765625,2336370000,16.389999
792,2016-12-30,2238.830078125,2670900000,16.299999
793,2017-01-03,2257.830078125,3770530000,16.440001
794,2017-01-04,2270.75,3764890000,16.860001
795,2017-01-05,2269.0,3761820000,17.09
796,2017-01-06,2276.97998046875,3339890000,17.17
797,2017-01-09,2268.89990234375,3217610000,17.5
798,2017-01-10,2268.89990234375,3638790000,17.370001
799,2017-01-11,2275.320068359375,3620410000,17.299999
800,2017-01-12,2270.43994140625,3462130000,17.379999
801,2017-01-13,2274.639892578125,3081270000,17.25
802,2017-01-17,2267.889892578125,3584990000,16.959999
803,2017-01-18,2271.889892578125,3315250000,17.110001
804,2017-01-19,2263.68994140625,3165970000,16.790001
805,2017-01-20,2271.31005859375,3524970000,16.58
806,2017-01-23,2265.199951171875,3152710000,16.610001
807,2017-01-24,2280.070068359375,3810960000,16.52
808,2017-01-25,2298.3701171875,3846020000,16.73
809,2017-01-26,2296.679931640625,3610360000,16.809999
810,2017-01-27,2294.68994140625,3135890000,16.57
811,2017-01-30,2280.89990234375,3591270000,16.940001
812,2017-01-31,2278.8701171875,4087450000,17.620001
813,2017-02-01,2279.550048828125,3916610000,17.24
814,2017-02-02,2280.85009765625,3807710000,17.780001
815,2017-02-03,2297.419921875,3597970000,17.610001
816,2017-02-06,2292.56005859375,3109050000,17.93
817,2017-02-07,2293.080078125,3448690000,18.26
818,2017-02-08,2294.669921875,3609740000,18.719999
819,2017-02-09,2307.8701171875,3677940000,16.41
820,2017-02-10,2316.10009765625,3475020000,15.58
821,2017-02-13,2328.25,3349730000,15.81
822,2017-02-14,2337.580078125,3520910000,16.52
823,2017-02-15,2349.25,3775590000,16.74
824,2017-02-16,2347.219970703125,3672370000,16.35
825,2017-02-17,2351.159912109375,3513060000,16.620001
826,2017-02-21,2365.3798828125,3579780000,16.42
827,2017-02-22,2362.820068359375,3468670000,16.08
828,2017-02-23,2363.81005859375,4015260000,16.030001
829,2017-02-24,2367.340087890625,3831570000,15.98
830,2017-02-27,2369.75,3582610000,16.059999
831,2017-02-28,2363.639892578125,4210140000,15.77
832,2017-03-01,2395.9599609375,4345180000,15.79
833,2017-03-02,2381.919921875,3821320000,15.79
834,2017-03-03,2383.1201171875,3555260000,15.75
835,2017-03-06,2375.31005859375,3232700000,15.56
836,2017-03-07,2368.389892578125,3518390000,15.18
837,2017-03-08,2362.97998046875,3812100000,15.24
838,2017-03-09,2364.8701171875,3716340000,15.22
839,2017-03-10,2372.60009765625,3432950000,15.12
840,2017-03-13,2373.469970703125,3133900000,15.21
841,2017-03-14,2365.449951171875,3172630000,15.32
842,2017-03-15,2385.260009765625,3906840000,15.03
843,2017-03-16,2381.3798828125,3365660000,15.19
844,2017-03-17,2378.25,5178040000,15.08
845,2017-03-20,2373.469970703125,3054930000,15.09
846,2017-03-21,2344.02001953125,4265590000,14.54
847,2017-03-22,2348.449951171875,3572730000,14.98
848,2017-03-23,2345.9599609375,3260600000,14.93
849,2017-03-24,2343.97998046875,2975130000,15.14
850,2017-03-27,2341.590087890625,3240230000,14.99
851,2017-03-28,2358.570068359375,3367780000,14.94
852,2017-03-29,2361.1298828125,3106940000,15.04
853,2017-03-30,2368.06005859375,3158420000,14.92
854,2017-03-31,2362.719970703125,3354110000,14.95
855,2017-04-03,2358.840087890625,3416400000,14.84
856,2017-04-04,2360.159912109375,3206240000,14.69
857,2017-04-05,2352.949951171875,3770520000,14.53
858,2017-04-06,2357.489990234375,3201920000,14.39
859,2017-04-07,2355.5400390625,3053150000,14.29
860,2017-04-10,2357.159912109375,2785410000,14.36
861,2017-04-11,2353.780029296875,3117420000,14.31
862,2017-04-12,2344.929931640625,3196950000,14.42
863,2017-04-13,2328.949951171875,3143890000,14.3
864,2017-04-17,2349.010009765625,2824710000,14.4
865,2017-04-18,2342.18994140625,3269840000,14.44
866,2017-04-19,2338.169921875,3519900000,14.54
867,2017-04-20,2355.840087890625,3647420000,14.65
868,2017-04-21,2348.68994140625,3503360000,14.63
869,2017-04-24,2374.14990234375,3690650000,14.71
870,2017-04-25,2388.610107421875,3995240000,14.66
871,2017-04-26,2387.449951171875,4105920000,15.82
872,2017-04-27,2388.77001953125,4098460000,16.610001
873,2017-04-28,2384.199951171875,3718270000,16.48
874,2017-05-01,2388.330078125,3199240000,17.540001
875,2017-05-02,2391.169921875,3813680000,18.24
876,2017-05-03,2388.1298828125,3893990000,18.57
877,2017-05-04,2389.52001953125,4362540000,18.48
878,2017-05-05,2399.2900390625,3540140000,18.690001
879,2017-05-08,2399.3798828125,3429440000,18.309999
880,2017-05-09,2396.919921875,3653590000,18.370001
881,2017-05-10,2399.6298828125,3643530000,18.540001
882,2017-05-11,2394.43994140625,3727420000,18.389999
883,2017-05-12,2390.89990234375,3305630000,18.610001
884,2017-05-15,2402.320068359375,3473600000,19.23
885,2017-05-16,2400.669921875,3420790000,19.49
886,2017-05-17,2357.030029296875,4163000000,18.280001
887,2017-05-18,2365.719970703125,4319420000,18.51
888,2017-05-19,2381.72998046875,3825160000,18.35
889,2017-05-22,2394.02001953125,3172830000,18.43
890,2017-05-23,2398.419921875,3213570000,18.15
891,2017-05-24,2404.389892578125,3389900000,17.98
892,2017-05-25,2415.070068359375,3535390000,17.950001
893,2017-05-26,2415.820068359375,2805040000,18.23
894,2017-05-30,2412.909912109375,3203160000,18.43
895,2017-05-31,2411.800048828125,4516110000,18.32
896,2017-06-01,2430.06005859375,3857140000,18.530001
897,2017-06-02,2439.070068359375,3461680000,18.309999
898,2017-06-05,2436.10009765625,2912600000,18.23
899,2017-06-06,2429.330078125,3357840000,17.57
900,2017-06-07,2433.139892578125,3572300000,17.440001
901,2017-06-08,2433.7900390625,3728860000,17.59
902,2017-06-09,2431.77001953125,4027340000,16.9
903,2017-06-12,2429.389892578125,4027750000,17.040001
904,2017-06-13,2440.35009765625,3275500000,16.969999
905,2017-06-14,2437.919921875,3555590000,16.76
906,2017-06-15,2432.4599609375,3353050000,16.83
907,2017-06-16,2433.14990234375,5284720000,16.67
908,2017-06-19,2453.4599609375,3264700000,17.059999
909,2017-06-20,2437.030029296875,3416510000,16.91
910,2017-06-21,2435.610107421875,3594820000,17.780001
911,2017-06-22,2434.5,3468210000,18.15
912,2017-06-23,2438.300048828125,5278330000,18.5
913,2017-06-26,2439.070068359375,3238970000,18.290001
914,2017-06-27,2419.3798828125,3563910000,18.120001
915,2017-06-28,2440.68994140625,3500800000,17.950001
916,2017-06-29,2419.699951171875,3900280000,17.65
917,2017-06-30,2423.409912109375,3361590000,17.870001
918,2017-07-03,2429.010009765625,1962290000,17.65
919,2017-07-05,2432.5400390625,3367220000,17.82
920,2017-07-06,2409.75,3364520000,17.92
921,2017-07-07,2425.179931640625,2901330000,18.02
922,2017-07-10,2427.429931640625,2999130000,18.08
923,2017-07-11,2425.530029296875,3106750000,18.639999
924,2017-07-12,2443.25,3171620000,19.25
925,2017-07-13,2447.830078125,3067670000,19.32
926,2017-07-14,2459.27001953125,2736640000,19.639999
927,2017-07-17,2459.139892578125,2793170000,19.940001
928,2017-07-18,2460.610107421875,2962130000,19.98
929,2017-07-19,2473.830078125,3059760000,20.120001
930,2017-07-20,2473.449951171875,3182780000,20.530001
931,2017-07-21,2472.5400390625,3059570000,20.110001
932,2017-07-24,2469.909912109375,3010240000,20.0
933,2017-07-25,2477.1298828125,4108060000,19.969999
934,2017-07-26,2477.830078125,3557020000,19.610001
935,2017-07-27,2475.419921875,3995520000,16.84
936,2017-07-28,2472.10009765625,3294770000,16.75
937,2017-07-31,2470.300048828125,3469210000,16.09
938,2017-08-01,2476.35009765625,3460860000,16.209999
939,2017-08-02,2477.570068359375,3478580000,16.07
940,2017-08-03,2472.159912109375,3645020000,16.18
941,2017-08-04,2476.830078125,3235140000,16.290001
942,2017-08-07,2480.909912109375,2931780000,16.4
943,2017-08-08,2474.919921875,3344640000,16.15
944,2017-08-09,2474.02001953125,3308060000,16.139999
945,2017-08-10,2438.2099609375,3621070000,15.75
946,2017-08-11,2441.320068359375,3159930000,15.92
947,2017-08-14,2465.840087890625,2822550000,16.09
948,2017-08-15,2464.610107421875,2913100000,15.95
949,2017-08-16,2468.110107421875,2953650000,16.16
950,2017-08-17,2430.010009765625,3142620000,15.87
951,2017-08-18,2425.550048828125,3415680000,15.99
952,2017-08-21,2428.3701171875,2788150000,16.110001
953,2017-08-22,2452.510009765625,2777490000,16.629999
954,2017-08-23,2444.0400390625,2785290000,16.959999
955,2017-08-24,2438.969970703125,2846590000,16.889999
956,2017-08-25,2443.050048828125,2588780000,16.65
957,2017-08-28,2444.239990234375,2677700000,16.77
958,2017-08-29,2446.300048828125,2737580000,16.93
959,2017-08-30,2457.590087890625,2633660000,16.93
960,2017-08-31,2471.64990234375,3348110000,16.91
961,2017-09-01,2476.550048828125,2710730000,16.860001
962,2017-09-05,2457.85009765625,3490260000,16.65
963,2017-09-06,2465.5400390625,3374410000,16.83
964,2017-09-07,2465.10009765625,3353930000,17.219999
965,2017-09-08,2461.429931640625,3302490000,17.450001
966,2017-09-11,2488.110107421875,3291760000,17.66
967,2017-09-12,2496.47998046875,3230920000,18.17
968,2017-09-13,2498.3701171875,3368050000,18.200001
969,2017-09-14,2495.6201171875,3414460000,18.209999
970,2017-09-15,2500.22998046875,4853170000,18.01
971,2017-09-18,2503.8701171875,3194300000,17.6
972,2017-09-19,2506.64990234375,3249100000,17.76
973,2017-09-20,2508.239990234375,3530010000,17.620001
974,2017-09-21,2500.60009765625,2930860000,17.58
975,2017-09-22,2502.219970703125,2865960000,17.610001
976,2017-09-25,2496.659912109375,3297890000,16.98
977,2017-09-26,2496.840087890625,3043110000,16.59
978,2017-09-27,2507.0400390625,3456030000,16.950001
979,2017-09-28,2510.06005859375,3168620000,16.85
980,2017-09-29,2519.360107421875,3211920000,16.870001
981,2017-10-02,2529.1201171875,3199730000,17.09
982,2017-10-03,2534.580078125,3068850000,17.59
983,2017-10-04,2537.739990234375,3017120000,17.75
984,2017-10-05,2552.070068359375,3045120000,18.25
985,2017-10-06,2549.330078125,2884570000,17.85
986,2017-10-09,2544.72998046875,2483970000,17.67
987,2017-10-10,2550.639892578125,2960500000,17.41
988,2017-10-11,2555.239990234375,2976090000,17.73
989,2017-10-12,2550.929931640625,3151510000,18.450001
990,2017-10-13,2553.169921875,3149440000,18.629999
991,2017-10-16,2557.639892578125,2916020000,18.33
992,2017-10-17,2559.360107421875,2889390000,18.280001
993,2017-10-18,2561.260009765625,2998090000,18.02
994,2017-10-19,2562.10009765625,2990710000,17.889999
995,2017-10-20,2575.2099609375,3384650000,17.870001
996,2017-10-23,2564.97998046875,3211710000,17.370001
997,2017-10-24,2569.1298828125,3427330000,17.25
998,2017-10-25,2557.14990234375,3874510000,17.139999
999,2017-10-26,2560.39990234375,3869050000,20.309999
1000,2017-10-27,2581.070068359375,3887110000,21.68
1001,2017-10-30,2572.830078125,3658870000,21.25
1002,2017-10-31,2575.260009765625,3827230000,20.620001
1003,2017-11-01,2579.360107421875,3813180000,20.610001
1004,2017-11-02,2579.85009765625,4048270000,19.709999
1005,2017-11-03,2587.840087890625,3567710000,19.9
1006,2017-11-06,2591.1298828125,3539080000,19.389999
1007,2017-11-07,2590.639892578125,3809650000,19.66
1008,2017-11-08,2594.3798828125,3899360000,19.59
1009,2017-11-09,2584.6201171875,3831610000,19.9
1010,2017-11-10,2582.300048828125,3486910000,20.32
1011,2017-11-13,2584.840087890625,3402930000,20.17
1012,2017-11-14,2578.8701171875,3641760000,20.049999
1013,2017-11-15,2564.6201171875,3558890000,19.91
1014,2017-11-16,2585.639892578125,3312710000,20.360001
1015,2017-11-17,2578.85009765625,3300160000,20.76
1016,2017-11-20,2582.139892578125,3003540000,21.129999
1017,2017-11-21,2599.030029296875,3332720000,21.879999
1018,2017-11-22,2597.080078125,2762950000,22.27
1019,2017-11-24,2602.419921875,1349780000,22.42
1020,2017-11-27,2601.419921875,3006860000,21.82
1021,2017-11-28,2627.0400390625,3488420000,21.83
1022,2017-11-29,2626.070068359375,4078280000,20.790001
1023,2017-11-30,2647.580078125,4938490000,20.58
1024,2017-12-01,2642.219970703125,3942320000,20.709999
1025,2017-12-04,2639.43994140625,4023150000,20.4
1026,2017-12-05,2629.570068359375,3539040000,20.77
1027,2017-12-06,2629.27001953125,3229000000,21.09
1028,2017-12-07,2636.97998046875,3292400000,21.01
1029,2017-12-08,2651.5,3106150000,21.1
1030,2017-12-11,2659.989990234375,3091950000,22.049999
1031,2017-12-12,2664.110107421875,3555680000,21.65
1032,2017-12-13,2662.85009765625,3542370000,21.66
1033,2017-12-14,2652.010009765625,3430030000,22.58
1034,2017-12-15,2675.81005859375,5723920000,22.23
1035,2017-12-18,2690.159912109375,3724660000,24.68
1036,2017-12-19,2681.469970703125,3368590000,25.08
1037,2017-12-20,2679.25,3241030000,25.200001
1038,2017-12-21,2684.570068359375,3273390000,25.049999
1039,2017-12-22,2683.340087890625,2399830000,24.459999
1040,2017-12-26,2680.5,1968780000,24.26
1041,2017-12-27,2682.6201171875,2202080000,24.23
1042,2017-12-28,2687.5400390625,2153330000,24.309999
1043,2017-12-29,2673.610107421875,2443490000,24.01
1044,2018-01-02,2695.81005859375,3367250000,24.51
1045,2018-01-03,2713.06005859375,3538660000,24.450001
1046,2018-01-04,2723.989990234375,3695260000,23.99
1047,2018-01-05,2743.14990234375,3236620000,24.32
1048,2018-01-08,2747.7099609375,3242650000,24.59
1049,2018-01-09,2751.2900390625,3453480000,24.17
