Date,High,Low,Open,Close,Volume,Adj Close
2013-04-26,9191.08984375,9142.8203125,9179.4404296875,9169.900390625,3198620000,9169.900390625
2013-04-29,9258.8896484375,9195.58984375,9200.5595703125,9245.2197265625,2891200000,9245.2197265625
2013-04-30,9276.8798828125,9205.6201171875,9240.259765625,9276.8798828125,3745070000,9276.8798828125
2013-05-01,9248.4501953125,9169.7802734375,9248.4501953125,9175.7802734375,3530320000,9175.7802734375
2013-05-02,9251.099609375,9175.7802734375,9175.7802734375,9246.7197265625,3366950000,9246.7197265625
2013-05-03,9369.23046875,9246.7802734375,9246.7802734375,9340.4599609375,3603910000,9340.4599609375
2013-05-06,9360.2099609375,9330.1904296875,9337.669921875,9348.900390625,3062240000,9348.900390625
2013-05-07,9410.3798828125,9353.240234375,9369.330078125,9409.009765625,3309580000,9409.009765625
2013-05-08,9463.3798828125,9406.990234375,9410.849609375,9463.3203125,3554700000,9463.3203125
2013-05-09,9459.33984375,9388.3095703125,9451.240234375,9409.2197265625,3457400000,9409.2197265625
2013-05-10,9442.759765625,9387.080078125,9406.6796875,9442.759765625,3086470000,9442.759765625
2013-05-13,9447.490234375,9397.9599609375,9429.3095703125,9437.169921875,2910600000,9437.169921875
2013-05-14,9518.5595703125,9433.2001953125,9437.2099609375,9515.8603515625,3457790000,9515.8603515625
2013-05-15,9568.830078125,9491.1201171875,9495.73046875,9551.41015625,3657440000,9551.41015625
2013-05-16,9553.3896484375,9478.41015625,9551.41015625,9489.3095703125,3513130000,9489.3095703125
2013-05-17,9578.349609375,9502.5400390625,9502.5400390625,9576.41015625,3440710000,9576.41015625
2013-05-20,9614.4697265625,9560.0302734375,9565.33984375,9587.51953125,3275080000,9587.51953125
2013-05-21,9629.16015625,9556.2802734375,9582.400390625,9598.26953125,3513560000,9598.26953125
2013-05-22,9695.4599609375,9476.2802734375,9605.5,9508.0400390625,4361020000,9508.0400390625
2013-05-23,9483.1904296875,9372.6201171875,9420.5,9466.2900390625,3945510000,9466.2900390625
2013-05-24,9442.330078125,9376.0400390625,9423.490234375,9442.23046875,2758080000,9442.23046875
2013-05-28,9571.26953125,9468.919921875,9516.41015625,9494.16015625,3457400000,9494.16015625
2013-05-29,9450.900390625,9368.849609375,9450.900390625,9422.490234375,3587140000,9422.490234375
2013-05-30,9494.490234375,9424.5400390625,9430.75,9460.0498046875,3498620000,9460.0498046875
2013-05-31,9446.3603515625,9302.26953125,9433.330078125,9302.26953125,4099600000,9302.26953125
2013-06-03,9357.1904296875,9276.6298828125,9317.3896484375,9357.080078125,3952070000,9357.080078125
2013-06-04,9393.91015625,9274.5595703125,9353.919921875,9320.080078125,3653840000,9320.080078125
2013-06-05,9289.48046875,9169.8798828125,9289.48046875,9178.41015625,3632350000,9178.41015625
2013-06-06,9260.490234375,9137.91015625,9172.1904296875,9260.48046875,3547380000,9260.48046875
2013-06-07,9360.259765625,9265.5,9290.98046875,9355.41015625,3371990000,9355.41015625
2013-06-10,9383.91015625,9327.150390625,9373.1201171875,9358.0,2978730000,9358.0
2013-06-11,9324.33984375,9231.9697265625,9277.150390625,9255.48046875,3435710000,9255.48046875
2013-06-12,9328.1396484375,9180.5498046875,9306.4697265625,9189.4296875,3202550000,9189.4296875
2013-06-13,9345.490234375,9173.75,9187.0703125,9331.3701171875,3378620000,9331.3701171875
2013-06-14,9347.23046875,9249.6904296875,9312.6904296875,9263.6904296875,2939400000,9263.6904296875
2013-06-17,9375.5595703125,9263.6904296875,9263.6904296875,9337.8896484375,3137080000,9337.8896484375
2013-06-18,9412.0498046875,9339.73046875,9339.73046875,9399.6298828125,3120980000,9399.6298828125
2013-06-19,9397.3701171875,9255.3701171875,9396.2197265625,9255.7001953125,3545060000,9255.7001953125
2013-06-20,9157.759765625,8974.33984375,9157.759765625,8995.9697265625,4858850000,8995.9697265625
2013-06-21,9061.080078125,8934.2001953125,9042.599609375,9018.5400390625,5797280000,9018.5400390625
2013-06-24,8966.1103515625,8814.759765625,8937.990234375,8892.01953125,4733660000,8892.01953125
2013-06-25,9016.25,8915.4599609375,8949.8203125,8989.259765625,3761170000,8989.259765625
2013-06-26,9086.259765625,9022.419921875,9037.759765625,9067.26953125,3558340000,9067.26953125
2013-06-27,9170.919921875,9114.9404296875,9114.9404296875,9143.5498046875,3364540000,9143.5498046875
2013-06-28,9160.5703125,9080.7001953125,9121.16015625,9112.6904296875,4977190000,9112.6904296875
2013-07-01,9224.0302734375,9154.259765625,9154.259765625,9167.8798828125,3104690000,9167.8798828125
2013-07-02,9204.98046875,9104.58984375,9152.509765625,9144.7197265625,3317130000,9144.7197265625
2013-07-03,9150.08984375,9074.58984375,9104.6396484375,9135.08984375,1966050000,9135.08984375
2013-07-05,9214.2099609375,9122.98046875,9178.9404296875,9214.169921875,2634140000,9214.169921875
2013-07-08,9290.0703125,9248.669921875,9249.6904296875,9266.2998046875,3514590000,9266.2998046875
2013-07-09,9349.9501953125,9287.7802734375,9316.1796875,9341.400390625,3155360000,9341.400390625
2013-07-10,9372.6396484375,9314.41015625,9340.73046875,9340.6796875,3011010000,9340.6796875
2013-07-11,9500.259765625,9443.0498046875,9446.9404296875,9493.259765625,3446340000,9493.259765625
2013-07-12,9498.5,9465.580078125,9488.7998046875,9498.5,3039070000,9498.5
2013-07-15,9531.66015625,9496.919921875,9506.4599609375,9520.9501953125,2623200000,9520.9501953125
2013-07-16,9525.0400390625,9462.5595703125,9521.2001953125,9489.0,3081710000,9489.0
2013-07-17,9545.25,9506.08984375,9516.580078125,9523.7900390625,3153440000,9523.7900390625
2013-07-18,9601.080078125,9537.76953125,9537.76953125,9587.2001953125,3452370000,9587.2001953125
2013-07-19,9618.5,9565.919921875,9587.490234375,9618.5,3302580000,9618.5
2013-07-22,9658.080078125,9621.9697265625,9626.009765625,9650.580078125,2779130000,9650.580078125
2013-07-23,9676.9404296875,9644.1298828125,9672.2998046875,9659.6298828125,3096180000,9659.6298828125
2013-07-24,9682.1103515625,9586.3896484375,9681.4697265625,9605.0400390625,3336120000,9605.0400390625
2013-07-25,9636.3603515625,9566.2998046875,9577.7099609375,9635.0595703125,3322500000,9635.0595703125
2013-07-26,9621.0595703125,9540.9599609375,9600.1904296875,9620.1298828125,2762770000,9620.1298828125
2013-07-29,9601.5302734375,9554.91015625,9594.7197265625,9571.7900390625,2840520000,9571.7900390625
2013-07-30,9605.1904296875,9536.48046875,9585.830078125,9556.169921875,3320530000,9556.169921875
2013-07-31,9631.0498046875,9555.7197265625,9571.1796875,9558.830078125,3847390000,9558.830078125
2013-08-01,9679.919921875,9617.2900390625,9617.2900390625,9673.400390625,3775170000,9673.400390625
2013-08-02,9690.099609375,9645.0498046875,9660.7197265625,9690.0703125,3136630000,9690.0703125
2013-08-05,9679.919921875,9646.1201171875,9669.7998046875,9671.599609375,2529300000,9671.599609375
2013-08-06,9661.7802734375,9593.1298828125,9661.6904296875,9614.3203125,3141210000,9614.3203125
2013-08-07,9584.83984375,9550.509765625,9581.669921875,9568.259765625,3010230000,9568.259765625
2013-08-08,9645.75,9575.7900390625,9613.3603515625,9634.7001953125,3271660000,9634.7001953125
2013-08-09,9649.51953125,9589.25,9626.08984375,9622.1103515625,2957670000,9622.1103515625
2013-08-12,9618.2197265625,9577.5,9585.2197265625,9609.0302734375,2789160000,9609.0302734375
2013-08-13,9644.51953125,9577.3896484375,9616.4404296875,9630.5703125,3035560000,9630.5703125
2013-08-14,9636.419921875,9589.7900390625,9628.0400390625,9593.5,2871430000,9593.5
2013-08-15,9524.759765625,9452.1396484375,9524.759765625,9489.2900390625,3426690000,9489.2900390625
2013-08-16,9501.3603515625,9449.73046875,9489.2802734375,9465.58984375,3211450000,9465.58984375
2013-08-19,9459.2099609375,9385.009765625,9455.0,9385.8896484375,2904530000,9385.8896484375
2013-08-20,9451.990234375,9374.91015625,9385.8896484375,9421.5595703125,2994090000,9421.5595703125
2013-08-21,9419.3095703125,9321.7900390625,9390.2099609375,9339.3798828125,2932180000,9339.3798828125
2013-08-22,9438.98046875,9366.8095703125,9366.8095703125,9425.7802734375,2537460000,9425.7802734375
2013-08-23,9480.8095703125,9417.099609375,9445.0,9474.76953125,2582670000,9474.76953125
2013-08-26,9494.5302734375,9425.830078125,9477.2001953125,9432.509765625,2430670000,9432.509765625
2013-08-27,9372.919921875,9280.8896484375,9366.7998046875,9288.23046875,3219190000,9288.23046875
2013-08-28,9343.169921875,9263.3095703125,9279.6396484375,9309.0703125,2784010000,9309.0703125
2013-08-29,9354.7099609375,9286.240234375,9302.5498046875,9315.8203125,2527550000,9315.8203125
2013-08-30,9315.58984375,9246.8896484375,9315.58984375,9270.66015625,2734300000,9270.66015625
2013-09-03,9400.75,9296.26953125,9357.8095703125,9333.490234375,3731610000,9333.490234375
2013-09-04,9409.3603515625,9309.9501953125,9322.8701171875,9400.240234375,3312150000,9400.240234375
2013-09-05,9435.9404296875,9397.7802734375,9400.150390625,9420.349609375,2957110000,9420.349609375
2013-09-06,9488.509765625,9369.490234375,9454.7900390625,9439.6904296875,3123880000,9439.6904296875
2013-09-09,9540.330078125,9459.3603515625,9459.3603515625,9539.9296875,3102780000,9539.9296875
2013-09-10,9621.080078125,9578.400390625,9578.400390625,9620.7099609375,3691800000,9620.7099609375
2013-09-11,9655.4296875,9592.41015625,9614.099609375,9655.3798828125,3135460000,9655.3798828125
2013-09-12,9651.6796875,9601.490234375,9643.3701171875,9607.3203125,3106290000,9607.3203125
2013-09-13,9638.150390625,9604.1796875,9616.6298828125,9635.080078125,2736500000,9635.080078125
2013-09-16,9741.6396484375,9694.0302734375,9717.6904296875,9704.490234375,3079800000,9704.490234375
2013-09-17,9739.0,9707.169921875,9707.169921875,9738.9296875,2774240000,9738.9296875
2013-09-18,9906.3203125,9713.3798828125,9735.4697265625,9887.8798828125,3989760000,9887.8798828125
2013-09-19,9905.5498046875,9840.5703125,9887.8798828125,9854.759765625,3740130000,9854.759765625
2013-09-20,9858.6103515625,9762.0,9856.6904296875,9769.73046875,5074030000,9769.73046875
2013-09-23,9757.1904296875,9704.8896484375,9756.6796875,9733.0302734375,3126950000,9733.0302734375
2013-09-24,9769.2802734375,9697.1396484375,9727.009765625,9715.2099609375,3268930000,9715.2099609375
2013-09-25,9746.1396484375,9693.6298828125,9720.5498046875,9698.9501953125,3148730000,9698.9501953125
2013-09-26,9755.6298828125,9696.259765625,9711.48046875,9726.259765625,2813930000,9726.259765625
2013-09-27,9693.7998046875,9664.009765625,9693.7998046875,9684.169921875,2951700000,9684.169921875
2013-09-30,9648.330078125,9587.6904296875,9610.4599609375,9621.240234375,3308630000,9621.240234375
2013-10-01,9701.5498046875,9624.1796875,9624.1796875,9693.26953125,3238690000,9693.26953125
2013-10-02,9689.2900390625,9614.5302734375,9656.6396484375,9689.2900390625,3148600000,9689.2900390625
2013-10-03,9675.419921875,9576.259765625,9675.0302734375,9619.1904296875,3279650000,9619.1904296875
2013-10-04,9683.3896484375,9610.919921875,9621.01953125,9675.7099609375,2880270000,9675.7099609375
2013-10-07,9643.150390625,9581.1103515625,9620.1796875,9597.5400390625,2678490000,9597.5400390625
2013-10-08,9600.48046875,9482.0498046875,9595.330078125,9483.16015625,3569230000,9483.16015625
2013-10-09,9528.150390625,9441.66015625,9490.900390625,9497.01953125,3577840000,9497.01953125
2013-10-10,9694.830078125,9568.990234375,9568.990234375,9693.9697265625,3362300000,9693.9697265625
2013-10-11,9761.759765625,9681.669921875,9690.5595703125,9761.759765625,2944670000,9761.759765625
2013-10-14,9803.1904296875,9702.33984375,9726.830078125,9797.1796875,2580580000,9797.1796875
2013-10-15,9788.650390625,9713.8603515625,9780.599609375,9726.6201171875,3327740000,9726.6201171875
2013-10-16,9845.830078125,9765.98046875,9765.98046875,9845.0,3486180000,9845.0
2013-10-17,9935.1904296875,9828.5302734375,9831.98046875,9934.83984375,3453590000,9934.83984375
2013-10-18,9989.080078125,9941.0,9956.9697265625,9984.6298828125,3664890000,9984.6298828125
2013-10-21,9995.6103515625,9963.5595703125,9988.5400390625,9982.6796875,3052710000,9982.6796875
2013-10-22,10083.4599609375,10016.8798828125,10016.8798828125,10056.58984375,3850840000,10056.58984375
2013-10-23,10021.3798828125,9964.4501953125,10021.3798828125,9990.330078125,3713380000,9990.330078125
2013-10-24,10035.5400390625,9993.9404296875,10010.2998046875,10029.1904296875,3671700000,10029.1904296875
2013-10-25,10053.8896484375,10012.6904296875,10036.7900390625,10053.8603515625,3175720000,10053.8603515625
2013-10-28,10072.0595703125,10034.08984375,10048.8896484375,10053.8603515625,3282300000,10053.8603515625
2013-10-29,10108.9501953125,10074.08984375,10077.830078125,10108.4296875,3358460000,10108.4296875
2013-10-30,10127.6298828125,10020.5400390625,10108.400390625,10054.3798828125,3523040000,10054.3798828125
2013-10-31,10072.5,10001.7900390625,10044.6201171875,10009.6396484375,3826530000,10009.6396484375
2013-11-01,10040.75,9964.580078125,10010.26953125,10018.150390625,3686290000,10018.150390625
2013-11-04,10068.1103515625,10023.51953125,10045.3798828125,10064.1103515625,3194870000,10064.1103515625
2013-11-05,10033.3798828125,9976.41015625,10027.1396484375,10011.91015625,3516680000,10011.91015625
2013-11-06,10083.4697265625,10034.2197265625,10045.1201171875,10059.490234375,3322100000,10059.490234375
2013-11-07,10072.0498046875,9920.3095703125,10068.9599609375,9924.3701171875,4143200000,9924.3701171875
2013-11-08,10032.8203125,9909.5400390625,9911.9697265625,10032.1396484375,3837170000,10032.1396484375
2013-11-11,10049.3896484375,10008.9404296875,10029.1396484375,10042.9404296875,2534060000,10042.9404296875
2013-11-12,10037.6201171875,9982.2900390625,10022.580078125,10009.8203125,3221030000,10009.8203125
2013-11-13,10079.8896484375,9963.740234375,9969.4501953125,10079.8896484375,3327480000,10079.8896484375
2013-11-14,10135.2802734375,10071.7099609375,10079.2802734375,10130.509765625,3139060000,10130.509765625
2013-11-15,10189.7998046875,10130.51953125,10130.51953125,10189.7998046875,3254820000,10189.7998046875
2013-11-18,10226.33984375,10149.2099609375,10204.5595703125,10167.150390625,3168520000,10167.150390625
2013-11-19,10179.0703125,10119.3798828125,10163.01953125,10135.6103515625,3224450000,10135.6103515625
2013-11-20,10182.0,10072.400390625,10149.740234375,10096.4404296875,3109140000,10096.4404296875
2013-11-21,10167.9599609375,10114.4404296875,10114.669921875,10162.400390625,3256630000,10162.400390625
2013-11-22,10207.8203125,10155.9599609375,10167.6201171875,10205.7197265625,3055140000,10205.7197265625
2013-11-25,10212.8798828125,10166.349609375,10211.6298828125,10176.2001953125,2998540000,10176.2001953125
2013-11-26,10193.8095703125,10159.33984375,10173.23046875,10167.8896484375,3427120000,10167.8896484375
2013-11-27,10197.5400390625,10160.83984375,10180.83984375,10182.990234375,2613590000,10182.990234375
2013-11-29,10229.5703125,10174.3203125,10200.7998046875,10183.23046875,1598300000,10183.23046875
2013-12-02,10191.66015625,10127.76953125,10173.76953125,10137.01953125,3095430000,10137.01953125
2013-12-03,10137.009765625,10048.240234375,10137.009765625,10086.7099609375,3475680000,10086.7099609375
2013-12-04,10095.490234375,9990.580078125,10043.919921875,10064.8603515625,3610540000,10064.8603515625
2013-12-05,10056.7099609375,10010.169921875,10043.400390625,10016.740234375,3336880000,10016.740234375
2013-12-06,10138.7802734375,10081.4697265625,10081.4697265625,10131.2099609375,3150030000,10131.2099609375
2013-12-09,10159.849609375,10132.5,10141.76953125,10146.259765625,3129500000,10146.259765625
2013-12-10,10149.2998046875,10112.1103515625,10131.7197265625,10114.669921875,3117150000,10114.669921875
2013-12-11,10116.490234375,9981.6796875,10116.3896484375,9991.4599609375,3472240000,9991.4599609375
2013-12-12,9981.8095703125,9925.6201171875,9975.580078125,9949.580078125,3306640000,9949.580078125
2013-12-13,9974.099609375,9927.5,9957.16015625,9954.83984375,3061070000,9954.83984375
2013-12-16,10050.7197265625,9997.2001953125,9997.2001953125,10024.9697265625,3209890000,10024.9697265625
2013-12-17,10023.2900390625,9966.009765625,10023.2900390625,9989.080078125,3270030000,9989.080078125
2013-12-18,10155.6201171875,9949.66015625,10008.650390625,10154.2001953125,4327770000,10154.2001953125
2013-12-19,10158.2001953125,10102.6396484375,10132.26953125,10151.5302734375,3497210000,10151.5302734375
2013-12-20,10216.8701171875,10160.73046875,10161.6103515625,10196.0703125,5097700000,10196.0703125
2013-12-23,10260.4599609375,10230.9697265625,10231.73046875,10246.669921875,2851540000,10246.669921875
2013-12-24,10285.51953125,10248.8203125,10248.8203125,10284.400390625,1307630000,10284.400390625
2013-12-26,10337.150390625,10299.76953125,10299.76953125,10331.669921875,1982270000,10331.669921875
2013-12-27,10360.849609375,10333.3095703125,10353.3095703125,10353.2197265625,2052920000,10353.2197265625
2013-12-30,10361.3701171875,10344.2802734375,10351.419921875,10357.83984375,2293860000,10357.83984375
2013-12-31,10406.76953125,10366.580078125,10366.580078125,10400.3203125,2312840000,10400.3203125
2014-01-02,10352.7099609375,10258.6298828125,10352.7099609375,10283.419921875,3080600000,10283.419921875
2014-01-03,10323.2802734375,10279.9296875,10296.5302734375,10296.76953125,2774270000,10296.76953125
2014-01-06,10329.9599609375,10262.919921875,10322.919921875,10270.0498046875,3294850000,10270.0498046875
2014-01-07,11334.650390625,10309.0400390625,11315.3701171875,10327.330078125,3511750000,10327.330078125
2014-01-08,10333.98046875,10291.4501953125,10324.7802734375,10320.91015625,3652140000,10320.91015625
2014-01-09,10344.2998046875,10277.3701171875,10335.7998046875,10325.740234375,3581150000,10325.740234375
2014-01-10,10373.990234375,10322.8798828125,10340.080078125,10371.1298828125,3335710000,10371.1298828125
2014-01-13,10371.1298828125,10241.3203125,10371.1298828125,10256.150390625,3591350000,10256.150390625
2014-01-14,10346.91015625,10263.6396484375,10280.580078125,10343.080078125,3353270000,10343.080078125
2014-01-15,10393.8896484375,10351.0,10351.0,10385.3896484375,3777800000,10385.3896484375
2014-01-16,10377.7802734375,10342.0595703125,10374.669921875,10376.23046875,3491310000,10376.23046875
2014-01-17,10380.3203125,10330.1103515625,10379.23046875,10343.4599609375,3626120000,10343.4599609375
2014-01-21,10401.76953125,10313.1298828125,10343.23046875,10366.009765625,3782470000,10366.009765625
2014-01-22,10378.16015625,10344.25,10368.1796875,10368.8896484375,3374170000,10368.8896484375
2014-01-23,10331.75,10228.7900390625,10331.75,10269.3896484375,3972250000,10269.3896484375
2014-01-24,10222.080078125,10034.4404296875,10222.080078125,10034.4404296875,4618450000,10034.4404296875
2014-01-27,10065.2998046875,9935.5498046875,10043.6904296875,9981.349609375,4045200000,9981.349609375
2014-01-28,10075.6103515625,9981.400390625,9981.400390625,10066.83984375,3437830000,10066.83984375
2014-01-29,10027.7998046875,9944.7001953125,10003.08984375,9962.919921875,3964020000,9962.919921875
2014-01-30,10071.23046875,9995.4296875,10014.419921875,10048.6904296875,3547510000,10048.6904296875
2014-01-31,10028.490234375,9908.0302734375,9962.400390625,9967.650390625,4059690000,9967.650390625
2014-02-03,9970.2900390625,9732.4697265625,9967.6904296875,9741.580078125,4726040000,9741.580078125
2014-02-04,9828.9697265625,9779.419921875,9779.419921875,9816.9697265625,4068410000,9816.9697265625
2014-02-05,9826.2099609375,9738.0400390625,9796.7998046875,9809.0302734375,3984290000,9809.0302734375
2014-02-06,9941.6796875,9837.6904296875,9837.6904296875,9940.2197265625,3825410000,9940.2197265625
2014-02-07,10061.330078125,9962.75,9974.099609375,10055.33984375,3775990000,10055.33984375
2014-02-10,10052.5595703125,10014.0595703125,10048.1298828125,10050.400390625,3312160000,10050.400390625
2014-02-11,10191.1298828125,10062.240234375,10062.51953125,10170.3701171875,3699380000,10170.3701171875
2014-02-12,10210.419921875,10156.8896484375,10173.7900390625,10173.76953125,3326380000,10173.76953125
2014-02-13,10232.1201171875,10111.01953125,10134.009765625,10228.580078125,3289510000,10228.580078125
2014-02-14,10295.7802734375,10213.25,10228.7998046875,10282.5302734375,3114750000,10282.5302734375
2014-02-18,10330.2998046875,10286.2099609375,10308.7900390625,10319.1201171875,3421110000,10319.1201171875
2014-02-19,10356.6796875,10246.7998046875,10291.080078125,10254.240234375,3661570000,10254.240234375
2014-02-20,10330.900390625,10238.76953125,10257.9501953125,10316.8896484375,3404980000,10316.8896484375
2014-02-21,10353.7802734375,10303.349609375,10316.8798828125,10306.900390625,3403880000,10306.900390625
2014-02-24,10426.9404296875,10321.580078125,10321.580078125,10369.51953125,4014530000,10369.51953125
2014-02-25,10397.419921875,10330.4296875,10370.6103515625,10353.7802734375,3515560000,10353.7802734375
2014-02-26,10386.490234375,10328.08984375,10356.5302734375,10349.9599609375,3716730000,10349.9599609375
2014-02-27,10397.900390625,10325.3896484375,10340.3701171875,10397.8095703125,3547460000,10397.8095703125
2014-02-28,10471.6298828125,10373.3095703125,10403.3701171875,10425.8603515625,3917450000,10425.8603515625
2014-03-03,10358.8095703125,10276.1298828125,10349.2998046875,10329.7900390625,3428220000,10329.7900390625
2014-03-04,10502.9599609375,10404.8095703125,10404.8095703125,10489.9697265625,3765770000,10489.9697265625
2014-03-05,10498.7197265625,10466.08984375,10484.41015625,10482.83984375,3392990000,10482.83984375
2014-03-06,10548.1201171875,10506.5703125,10506.5703125,10525.51953125,3360450000,10525.51953125
2014-03-07,10550.240234375,10475.849609375,10545.849609375,10511.91015625,3564740000,10511.91015625
2014-03-10,10491.8603515625,10429.6103515625,10491.2197265625,10486.150390625,3021350000,10486.150390625
2014-03-11,10513.650390625,10407.8701171875,10492.8798828125,10425.6396484375,3392400000,10425.6396484375
2014-03-12,10419.01953125,10344.3701171875,10386.599609375,10418.990234375,3270860000,10418.990234375
2014-03-13,10453.8203125,10275.0498046875,10437.990234375,10297.740234375,3670990000,10297.740234375
2014-03-14,10334.4697265625,10272.08984375,10282.150390625,10285.080078125,3285460000,10285.080078125
2014-03-17,10399.4404296875,10326.66015625,10326.66015625,10377.01953125,2860490000,10377.01953125
2014-03-18,10449.5,10384.849609375,10384.849609375,10441.4501953125,2930190000,10441.4501953125
2014-03-19,10443.3896484375,10306.099609375,10441.48046875,10359.509765625,3289210000,10359.509765625
2014-03-20,10408.509765625,10304.8896484375,10337.98046875,10400.7001953125,3327540000,10400.7001953125
2014-03-21,10481.91015625,10381.76953125,10456.66015625,10392.2197265625,5270710000,10392.2197265625
2014-03-24,10440.7998046875,10319.26953125,10401.0703125,10362.0595703125,3409000000,10362.0595703125
2014-03-25,10436.6396484375,10369.91015625,10397.7099609375,10417.0595703125,3200560000,10417.0595703125
2014-03-26,10470.8701171875,10359.3603515625,10417.0703125,10359.3603515625,3480850000,10359.3603515625
2014-03-27,10395.73046875,10330.599609375,10360.580078125,10373.4404296875,3733430000,10373.4404296875
2014-03-28,10473.1201171875,10398.419921875,10398.419921875,10434.8701171875,2955520000,10434.8701171875
2014-03-31,10534.759765625,10483.7001953125,10483.7001953125,10527.76953125,3274300000,10527.76953125
2014-04-01,10585.259765625,10538.4404296875,10538.4404296875,10584.3095703125,3336190000,10584.3095703125
2014-04-02,10626.900390625,10572.419921875,10585.1396484375,10616.8701171875,3131660000,10616.8701171875
2014-04-03,10622.5595703125,10568.48046875,10619.1904296875,10598.48046875,3055600000,10598.48046875
2014-04-04,10669.4296875,10505.6396484375,10641.2900390625,10517.0498046875,3583750000,10517.0498046875
2014-04-07,10507.7802734375,10391.6796875,10500.759765625,10407.419921875,3801540000,10407.419921875
2014-04-08,10468.0595703125,10376.0703125,10411.2900390625,10452.009765625,3721450000,10452.009765625
2014-04-09,10555.419921875,10455.0595703125,10479.6396484375,10554.9404296875,3308650000,10554.9404296875
2014-04-10,10554.98046875,10355.8896484375,10549.400390625,10366.8095703125,3758780000,10366.8095703125
2014-04-11,10369.9599609375,10271.3603515625,10343.740234375,10280.9404296875,3743460000,10280.9404296875
2014-04-14,10380.1904296875,10287.2998046875,10333.5,10359.419921875,3111540000,10359.419921875
2014-04-15,10407.3095703125,10271.919921875,10367.76953125,10401.98046875,3736440000,10401.98046875
2014-04-16,10505.83984375,10435.830078125,10450.6103515625,10505.7900390625,3155080000,10505.7900390625
2014-04-17,10554.83984375,10488.5,10494.4296875,10532.830078125,3341430000,10532.830078125
2014-04-21,10559.8203125,10521.8896484375,10533.3203125,10559.349609375,2642500000,10559.349609375
2014-04-22,10621.23046875,10566.6396484375,10569.25,10599.01953125,3215440000,10599.01953125
2014-04-23,10601.919921875,10571.5,10594.73046875,10581.8896484375,3085720000,10581.8896484375
2014-04-24,10602.1796875,10535.150390625,10598.0498046875,10575.91015625,3191830000,10575.91015625
2014-04-25,10552.0498046875,10484.6103515625,10552.0498046875,10505.009765625,3213020000,10505.009765625
2014-04-28,10564.7099609375,10439.2197265625,10538.2099609375,10526.51953125,4034680000,10526.51953125
2014-04-29,10597.4697265625,10555.490234375,10555.490234375,10583.650390625,3647820000,10583.650390625
2014-04-30,10630.91015625,10564.0703125,10578.0400390625,10627.169921875,3779230000,10627.169921875
2014-05-01,10647.7900390625,10595.66015625,10626.509765625,10629.33984375,3416740000,10629.33984375
2014-05-02,10676.419921875,10614.0595703125,10624.990234375,10629.990234375,3159560000,10629.990234375
2014-05-05,10634.0498046875,10545.4404296875,10589.419921875,10630.1396484375,2733730000,10630.1396484375
2014-05-06,10624.509765625,10567.849609375,10620.990234375,10568.6796875,3327260000,10568.6796875
2014-05-07,10628.150390625,10534.7001953125,10583.1298828125,10626.83984375,3632950000,10626.83984375
2014-05-08,10677.009765625,10585.25,10625.3896484375,10610.650390625,3393420000,10610.650390625
2014-05-09,10611.0498046875,10560.7802734375,10599.5400390625,10606.6904296875,3025020000,10606.6904296875
2014-05-12,10706.0302734375,10639.7197265625,10639.7197265625,10703.5,3005740000,10703.5
2014-05-13,10725.08984375,10698.25,10708.6796875,10702.8603515625,2915680000,10702.8603515625
2014-05-14,10698.740234375,10647.51953125,10698.740234375,10656.1201171875,2822060000,10656.1201171875
2014-05-15,10636.4501953125,10518.9501953125,10636.4501953125,10568.3701171875,3552640000,10568.3701171875
2014-05-16,10603.490234375,10545.169921875,10572.76953125,10603.1796875,3173650000,10603.1796875
2014-05-19,10621.4404296875,10565.3203125,10573.830078125,10618.6396484375,2664250000,10618.6396484375
2014-05-20,10601.6396484375,10519.2197265625,10601.6396484375,10541.9501953125,3007700000,10541.9501953125
2014-05-21,10625.759765625,10570.33984375,10570.33984375,10620.4404296875,2777140000,10620.4404296875
2014-05-22,10663.419921875,10607.76953125,10618.3701171875,10644.51953125,2759800000,10644.51953125
2014-05-23,10685.98046875,10646.5703125,10649.1103515625,10681.8701171875,2396280000,10681.8701171875
2014-05-27,10732.1298828125,10701.830078125,10713.4697265625,10720.6201171875,2911020000,10720.6201171875
2014-05-28,10723.0498046875,10683.7802734375,10715.3798828125,10702.73046875,2976450000,10702.73046875
2014-05-29,10752.16015625,10699.490234375,10716.5,10752.1103515625,2709050000,10752.1103515625
2014-05-30,10760.8701171875,10726.08984375,10734.5400390625,10756.3095703125,3263490000,10756.3095703125
2014-06-02,10777.4296875,10729.9697265625,10760.5400390625,10772.009765625,2509020000,10772.009765625
2014-06-03,10774.009765625,10739.3603515625,10752.3701171875,10770.330078125,2867180000,10770.330078125
2014-06-04,10779.48046875,10733.0302734375,10752.349609375,10776.7802734375,2793920000,10776.7802734375
2014-06-05,10853.33984375,10756.0498046875,10788.5302734375,10847.6904296875,3113270000,10847.6904296875
2014-06-06,10905.1201171875,10865.1904296875,10865.1904296875,10904.2197265625,2864300000,10904.2197265625
2014-06-09,10941.8603515625,10894.830078125,10895.41015625,10918.6201171875,2812180000,10918.6201171875
2014-06-10,10914.2001953125,10877.7900390625,10906.8896484375,10914.2001953125,2702360000,10914.2001953125
2014-06-11,10886.3203125,10854.4697265625,10886.3203125,10872.6904296875,2710620000,10872.6904296875
