,Date,^GSPC,^DJI,^IXIC,^NYA,^VIX
667,2012-08-24,1411.1300048828125,13157.9697265625,3069.7900390625,8047.8701171875,15.18000030517578
668,2012-08-27,1410.43994140625,13124.669921875,3073.18994140625,8036.240234375,16.350000381469727
669,2012-08-28,1409.300048828125,13102.990234375,3077.139892578125,8033.85009765625,16.489999771118164
670,2012-08-29,1410.489990234375,13107.48046875,3081.18994140625,8031.64990234375,17.059999465942383
671,2012-08-30,1399.47998046875,13000.7099609375,3048.7099609375,7966.22998046875,17.829999923706055
672,2012-08-31,1406.5799560546875,13090.83984375,3066.9599609375,8014.93017578125,17.469999313354492
673,2012-09-04,1404.93994140625,13035.9404296875,3075.06005859375,8002.31005859375,17.979999542236328
674,2012-09-05,1403.43994140625,13047.48046875,3069.27001953125,7992.009765625,17.739999771118164
675,2012-09-06,1432.1199951171875,13292.0,3135.81005859375,8160.56005859375,15.600000381469728
676,2012-09-07,1437.9200439453125,13306.6396484375,3136.419921875,8234.509765625,14.380000114440918
677,2012-09-10,1429.0799560546875,13254.2900390625,3104.02001953125,8192.3896484375,16.280000686645508
678,2012-09-11,1433.56005859375,13323.3603515625,3104.530029296875,8246.1396484375,16.40999984741211
679,2012-09-12,1436.56005859375,13333.349609375,3114.31005859375,8267.3095703125,15.800000190734863
680,2012-09-13,1459.989990234375,13539.8603515625,3155.830078125,8407.0302734375,14.050000190734863
681,2012-09-14,1465.77001953125,13593.3701171875,3183.949951171875,8458.8701171875,14.510000228881836
682,2012-09-17,1461.18994140625,13553.099609375,3178.669921875,8408.9599609375,14.59000015258789
683,2012-09-18,1459.3199462890625,13564.6396484375,3177.800048828125,8387.4296875,14.18000030517578
684,2012-09-19,1461.050048828125,13577.9599609375,3182.6201171875,8400.48046875,13.880000114440918
685,2012-09-20,1460.260009765625,13596.9296875,3175.9599609375,8372.91015625,14.06999969482422
686,2012-09-21,1460.1500244140625,13579.4697265625,3179.9599609375,8377.509765625,13.979999542236328
687,2012-09-24,1456.8900146484375,13558.919921875,3160.780029296875,8356.5595703125,14.149999618530272
688,2012-09-25,1441.5899658203125,13457.5498046875,3117.72998046875,8274.7802734375,15.43000030517578
689,2012-09-26,1433.3199462890625,13413.509765625,3093.699951171875,8221.3203125,16.809999465942383
690,2012-09-27,1447.1500244140625,13485.9697265625,3136.60009765625,8303.740234375,14.84000015258789
691,2012-09-28,1440.6700439453125,13437.1298828125,3116.22998046875,8251.0,15.729999542236328
692,2012-10-01,1444.489990234375,13515.1103515625,3113.530029296875,8284.3603515625,16.31999969482422
693,2012-10-02,1445.75,13482.3603515625,3120.0400390625,8295.1103515625,15.710000038146973
694,2012-10-03,1450.989990234375,13494.6103515625,3135.22998046875,8297.5,15.43000030517578
695,2012-10-04,1461.4000244140625,13575.3603515625,3149.4599609375,8376.330078125,14.550000190734863
696,2012-10-05,1460.9300537109375,13610.150390625,3136.18994140625,8384.0703125,14.329999923706056
697,2012-10-08,1455.8800048828125,13583.650390625,3112.35009765625,8359.1103515625,15.109999656677246
698,2012-10-09,1441.47998046875,13473.5302734375,3065.02001953125,8279.1103515625,16.3700008392334
699,2012-10-10,1432.56005859375,13344.9697265625,3051.780029296875,8229.169921875,16.290000915527344
700,2012-10-11,1432.8399658203125,13326.3896484375,3049.409912109375,8256.58984375,15.59000015258789
701,2012-10-12,1428.5899658203125,13328.849609375,3044.110107421875,8227.080078125,16.139999389648438
702,2012-10-15,1440.1300048828125,13424.23046875,3064.179931640625,8293.5,15.270000457763672
703,2012-10-16,1454.9200439453125,13551.7802734375,3101.169921875,8386.4697265625,15.220000267028809
704,2012-10-17,1460.9100341796875,13557.0,3104.1201171875,8446.509765625,15.06999969482422
705,2012-10-18,1457.3399658203125,13548.9404296875,3072.8701171875,8442.8203125,15.029999732971191
706,2012-10-19,1433.18994140625,13343.509765625,3005.6201171875,8324.1396484375,17.059999465942383
707,2012-10-22,1433.8199462890625,13345.8896484375,3016.9599609375,8329.1796875,16.6200008392334
708,2012-10-23,1413.1099853515625,13102.5302734375,2990.4599609375,8195.3095703125,18.82999992370605
709,2012-10-24,1408.75,13077.33984375,2981.699951171875,8179.259765625,18.32999992370605
710,2012-10-25,1412.969970703125,13103.6796875,2986.1201171875,8211.91015625,18.1200008392334
711,2012-10-26,1411.93994140625,13107.2099609375,2987.949951171875,8190.2001953125,17.809999465942383
712,2012-10-31,1412.1600341796875,13096.4599609375,2977.22998046875,8221.400390625,18.600000381469727
713,2012-11-01,1427.5899658203125,13232.6201171875,3020.06005859375,8311.3603515625,16.690000534057617
714,2012-11-02,1414.199951171875,13093.16015625,2982.1298828125,8234.91015625,17.59000015258789
715,2012-11-05,1417.260009765625,13112.4404296875,2999.659912109375,8240.25,18.420000076293945
716,2012-11-06,1428.3900146484375,13245.6796875,3011.929931640625,8312.349609375,17.579999923706055
717,2012-11-07,1394.530029296875,12932.73046875,2937.2900390625,8138.7998046875,19.07999992370605
718,2012-11-08,1377.510009765625,12811.3203125,2895.580078125,8050.830078125,18.489999771118164
719,2012-11-09,1379.8499755859375,12815.3896484375,2904.8701171875,8053.56005859375,18.61000061035156
720,2012-11-12,1380.030029296875,12815.080078125,2904.25,8054.0400390625,16.68000030517578
721,2012-11-13,1374.530029296875,12756.1796875,2883.889892578125,8023.22998046875,16.649999618530273
722,2012-11-14,1355.489990234375,12570.9501953125,2846.81005859375,7903.419921875,17.920000076293945
723,2012-11-15,1353.3299560546875,12542.3798828125,2836.93994140625,7896.8798828125,17.989999771118164
724,2012-11-16,1359.8800048828125,12588.3095703125,2853.1298828125,7931.5498046875,16.40999984741211
725,2012-11-19,1386.8900146484375,12795.9599609375,2916.070068359375,8080.2900390625,15.239999771118164
726,2012-11-20,1387.81005859375,12788.509765625,2916.679931640625,8086.41015625,15.079999923706056
727,2012-11-21,1391.030029296875,12836.8896484375,2926.550048828125,8112.18017578125,15.3100004196167
728,2012-11-23,1409.1500244140625,13009.5302734375,2966.85009765625,8225.509765625,15.140000343322754
729,2012-11-26,1406.2900390625,12967.3701171875,2976.780029296875,8197.5703125,15.5
730,2012-11-27,1398.93994140625,12878.1298828125,2967.7900390625,8150.77001953125,15.920000076293944
731,2012-11-28,1409.9300537109375,12985.1103515625,2991.780029296875,8207.3603515625,15.510000228881836
732,2012-11-29,1415.949951171875,13021.8203125,3012.030029296875,8256.0703125,15.0600004196167
733,2012-11-30,1416.1800537109375,13025.580078125,3010.239990234375,8260.4296875,15.869999885559082
734,2012-12-03,1409.4599609375,12965.599609375,3002.199951171875,8223.5400390625,16.639999389648438
735,2012-12-04,1407.050048828125,12951.7802734375,2996.68994140625,8223.8701171875,17.1200008392334
736,2012-12-05,1409.280029296875,13034.490234375,2973.699951171875,8264.7998046875,16.459999084472656
737,2012-12-06,1413.93994140625,13074.0400390625,2989.27001953125,8280.9296875,16.579999923706055
738,2012-12-07,1418.0699462890625,13155.1298828125,2978.0400390625,8314.2998046875,15.899999618530272
739,2012-12-10,1418.550048828125,13169.8798828125,2986.9599609375,8322.6796875,16.049999237060547
740,2012-12-11,1427.8399658203125,13248.4404296875,3022.300048828125,8366.4697265625,15.56999969482422
741,2012-12-12,1428.47998046875,13245.4501953125,3013.81005859375,8380.8798828125,15.949999809265137
742,2012-12-13,1419.449951171875,13170.7197265625,2992.159912109375,8338.3203125,16.559999465942383
743,2012-12-14,1413.5799560546875,13135.009765625,2971.330078125,8333.75,17.0
744,2012-12-17,1430.3599853515625,13235.3896484375,3010.60009765625,8407.009765625,16.34000015258789
745,2012-12-18,1446.7900390625,13350.9599609375,3054.530029296875,8499.349609375,15.56999969482422
746,2012-12-19,1435.81005859375,13251.9697265625,3044.360107421875,8463.8203125,17.360000610351562
747,2012-12-20,1443.68994140625,13311.7197265625,3050.389892578125,8516.4296875,17.670000076293945
748,2012-12-21,1430.1500244140625,13190.83984375,3021.010009765625,8443.150390625,17.84000015258789
749,2012-12-24,1426.6600341796875,13138.9296875,3012.60009765625,8420.5498046875,17.84000015258789
750,2012-12-26,1419.8299560546875,13114.58984375,2990.159912109375,8395.490234375,19.479999542236328
751,2012-12-27,1418.0999755859375,13096.3095703125,2985.909912109375,8399.830078125,19.46999931335449
752,2012-12-28,1402.4300537109375,12938.1103515625,2960.31005859375,8316.16015625,22.71999931335449
753,2012-12-31,1426.18994140625,13104.1396484375,3019.510009765625,8443.509765625,18.020000457763672
754,2013-01-02,1462.4200439453125,13412.5498046875,3112.260009765625,8632.009765625,14.68000030517578
755,2013-01-03,1459.3699951171875,13391.3603515625,3100.570068359375,8607.7900390625,14.5600004196167
756,2013-01-04,1466.469970703125,13435.2099609375,3101.659912109375,8667.6796875,13.829999923706056
757,2013-01-07,1461.8900146484375,13384.2900390625,3098.81005859375,8636.91015625,13.789999961853027
758,2013-01-08,1457.1500244140625,13328.849609375,3091.81005859375,8604.3798828125,13.619999885559082
759,2013-01-09,1461.02001953125,13390.509765625,3105.81005859375,8636.099609375,13.8100004196167
760,2013-01-10,1472.1199951171875,13471.2197265625,3121.760009765625,8713.75,13.489999771118164
761,2013-01-11,1472.050048828125,13488.4296875,3125.6298828125,8712.400390625,13.359999656677246
762,2013-01-14,1470.6800537109375,13507.3203125,3117.5,8717.4404296875,13.520000457763672
763,2013-01-15,1472.3399658203125,13534.8896484375,3110.780029296875,8733.099609375,13.550000190734863
764,2013-01-16,1472.6300048828125,13511.23046875,3117.5400390625,8710.5595703125,13.420000076293944
765,2013-01-17,1480.93994140625,13596.01953125,3136.0,8766.5400390625,13.56999969482422
766,2013-01-18,1485.97998046875,13649.7001953125,3134.7099609375,8792.6298828125,12.460000038146973
767,2013-01-22,1492.56005859375,13712.2099609375,3143.179931640625,8832.75,12.43000030517578
768,2013-01-23,1494.81005859375,13779.330078125,3153.669921875,8828.66015625,12.460000038146973
769,2013-01-24,1494.8199462890625,13825.330078125,3130.3798828125,8856.58984375,12.6899995803833
770,2013-01-25,1502.9599609375,13895.98046875,3149.7099609375,8904.5302734375,12.890000343322754
771,2013-01-28,1500.1800537109375,13881.9296875,3154.300048828125,8880.009765625,13.56999969482422
772,2013-01-29,1507.8399658203125,13954.419921875,3153.659912109375,8935.6396484375,13.3100004196167
773,2013-01-30,1501.9599609375,13910.419921875,3142.31005859375,8904.3095703125,14.31999969482422
774,2013-01-31,1498.1099853515625,13860.580078125,3142.1298828125,8894.7099609375,14.279999732971191
775,2013-02-01,1513.1700439453125,14009.7900390625,3179.10009765625,8965.1201171875,12.899999618530272
776,2013-02-04,1495.7099609375,13880.080078125,3131.169921875,8852.7900390625,14.670000076293944
777,2013-02-05,1511.2900390625,13979.2998046875,3171.580078125,8920.1298828125,13.720000267028809
778,2013-02-06,1512.1199951171875,13986.51953125,3168.47998046875,8934.240234375,13.40999984741211
779,2013-02-07,1509.3900146484375,13944.0498046875,3165.1298828125,8893.740234375,13.5
780,2013-02-08,1517.9300537109375,13992.9697265625,3193.8701171875,8935.23046875,13.020000457763672
781,2013-02-11,1517.010009765625,13971.240234375,3192.0,8919.01953125,12.9399995803833
782,2013-02-12,1519.4300537109375,14018.7001953125,3186.489990234375,8957.6103515625,12.640000343322754
783,2013-02-13,1520.3299560546875,13982.91015625,3196.8798828125,8955.599609375,12.979999542236328
784,2013-02-14,1521.3800048828125,13973.3896484375,3198.659912109375,8953.0703125,12.65999984741211
785,2013-02-15,1519.7900390625,13981.759765625,3192.030029296875,8933.2197265625,12.460000038146973
786,2013-02-19,1530.93994140625,14035.669921875,3213.590087890625,9004.3896484375,12.3100004196167
787,2013-02-20,1511.949951171875,13927.5400390625,3164.409912109375,8883.6298828125,14.68000030517578
788,2013-02-21,1502.4200439453125,13880.6201171875,3131.489990234375,8810.2900390625,15.220000267028809
789,2013-02-22,1515.5999755859375,14000.5703125,3161.820068359375,8894.6298828125,14.170000076293944
790,2013-02-25,1487.8499755859375,13784.169921875,3116.25,8719.400390625,18.989999771118164
791,2013-02-26,1496.93994140625,13900.1298828125,3129.64990234375,8766.169921875,16.8700008392334
792,2013-02-27,1515.989990234375,14075.3701171875,3162.260009765625,8875.330078125,14.729999542236328
793,2013-02-28,1514.6800537109375,14054.490234375,3160.18994140625,8868.7197265625,15.510000228881836
794,2013-03-01,1518.199951171875,14089.66015625,3169.739990234375,8874.1904296875,15.359999656677246
795,2013-03-04,1525.199951171875,14127.8203125,3182.030029296875,8901.0400390625,14.010000228881836
796,2013-03-05,1539.7900390625,14253.76953125,3224.1298828125,8978.08984375,13.479999542236328
797,2013-03-06,1541.4599609375,14296.240234375,3222.3701171875,8996.9697265625,13.529999732971191
798,2013-03-07,1544.260009765625,14329.490234375,3232.090087890625,9013.4296875,13.0600004196167
799,2013-03-08,1551.1800537109375,14397.0703125,3244.3701171875,9054.4404296875,12.59000015258789
800,2013-03-11,1556.219970703125,14447.2900390625,3252.8701171875,9082.240234375,11.5600004196167
801,2013-03-12,1552.47998046875,14450.0595703125,3242.320068359375,9059.9599609375,12.270000457763672
802,2013-03-13,1554.52001953125,14455.2802734375,3245.1201171875,9057.01953125,11.829999923706056
803,2013-03-14,1563.22998046875,14539.1396484375,3258.929931640625,9127.9599609375,11.300000190734863
804,2013-03-15,1560.699951171875,14514.1103515625,3249.070068359375,9116.6201171875,11.300000190734863
805,2013-03-18,1552.0999755859375,14452.0595703125,3237.590087890625,9045.4404296875,13.359999656677246
806,2013-03-19,1548.3399658203125,14455.8203125,3229.10009765625,9017.66015625,14.390000343322754
807,2013-03-20,1558.7099609375,14511.73046875,3254.18994140625,9081.08984375,12.670000076293944
808,2013-03-21,1545.800048828125,14421.490234375,3222.60009765625,9009.66015625,13.989999771118164
809,2013-03-22,1556.8900146484375,14512.0302734375,3245.0,9065.7802734375,13.56999969482422
810,2013-03-25,1551.68994140625,14447.75,3235.300048828125,9022.9599609375,13.739999771118164
811,2013-03-26,1563.77001953125,14559.650390625,3252.47998046875,9083.7001953125,12.770000457763672
812,2013-03-27,1562.8499755859375,14526.16015625,3256.52001953125,9070.4404296875,13.149999618530272
813,2013-03-28,1569.18994140625,14578.5400390625,3267.52001953125,9107.0400390625,12.699999809265137
814,2013-04-01,1562.1700439453125,14572.849609375,3239.169921875,9107.759765625,13.579999923706056
815,2013-04-02,1570.25,14662.009765625,3254.860107421875,9092.8896484375,12.779999732971191
816,2013-04-03,1553.68994140625,14550.349609375,3218.60009765625,8983.3896484375,14.210000038146973
817,2013-04-04,1559.97998046875,14606.1103515625,3224.97998046875,9027.830078125,13.890000343322754
818,2013-04-05,1553.280029296875,14565.25,3203.860107421875,9000.240234375,13.920000076293944
819,2013-04-08,1563.0699462890625,14613.48046875,3222.25,9051.5703125,13.1899995803833
820,2013-04-09,1568.6099853515625,14673.4599609375,3237.860107421875,9088.3798828125,12.84000015258789
821,2013-04-10,1587.72998046875,14802.240234375,3297.25,9189.080078125,12.359999656677246
822,2013-04-11,1593.3699951171875,14865.1396484375,3300.159912109375,9234.01953125,12.239999771118164
823,2013-04-12,1588.8499755859375,14865.0595703125,3294.949951171875,9188.25,12.0600004196167
824,2013-04-15,1552.3599853515625,14599.2001953125,3216.489990234375,8953.9404296875,17.270000457763672
825,2013-04-16,1574.5699462890625,14756.7802734375,3264.6298828125,9086.419921875,13.960000038146973
826,2013-04-17,1552.010009765625,14618.58984375,3204.669921875,8948.349609375,16.510000228881836
827,2013-04-18,1541.6099853515625,14537.1396484375,3166.360107421875,8921.1796875,17.559999465942383
828,2013-04-19,1555.25,14547.509765625,3206.06005859375,8994.1201171875,14.970000267028809
829,2013-04-22,1562.5,14567.169921875,3233.550048828125,9019.900390625,14.390000343322754
830,2013-04-23,1578.780029296875,14719.4599609375,3269.330078125,9113.7998046875,13.479999542236328
831,2013-04-24,1578.7900390625,14676.2998046875,3269.64990234375,9146.4501953125,13.609999656677246
832,2013-04-25,1585.1600341796875,14700.7998046875,3289.989990234375,9188.8603515625,13.619999885559082
833,2013-04-26,1582.239990234375,14712.5498046875,3279.260009765625,9169.900390625,13.609999656677246
834,2013-04-29,1593.6099853515625,14818.75,3307.02001953125,9245.2197265625,13.710000038146973
835,2013-04-30,1597.5699462890625,14839.7998046875,3328.7900390625,9276.8798828125,13.520000457763672
836,2013-05-01,1582.699951171875,14700.9501953125,3299.1298828125,9175.7802734375,14.489999771118164
837,2013-05-02,1597.5899658203125,14831.580078125,3340.6201171875,9246.7197265625,13.59000015258789
838,2013-05-03,1614.4200439453125,14973.9599609375,3378.6298828125,9340.4599609375,12.850000381469728
839,2013-05-06,1617.5,14968.8896484375,3392.969970703125,9348.900390625,12.65999984741211
840,2013-05-07,1625.9599609375,15056.2001953125,3396.6298828125,9409.009765625,12.829999923706056
841,2013-05-08,1632.68994140625,15105.1201171875,3413.27001953125,9463.3203125,12.65999984741211
842,2013-05-09,1626.6700439453125,15082.6201171875,3409.169921875,9409.2197265625,13.130000114440918
843,2013-05-10,1633.699951171875,15118.490234375,3436.580078125,9442.759765625,12.59000015258789
844,2013-05-13,1633.77001953125,15091.6796875,3438.7900390625,9437.169921875,12.550000190734863
845,2013-05-14,1650.3399658203125,15215.25,3462.610107421875,9515.8603515625,12.770000457763672
846,2013-05-15,1658.780029296875,15275.6904296875,3471.6201171875,9551.41015625,12.8100004196167
847,2013-05-16,1650.469970703125,15233.2197265625,3465.239990234375,9489.3095703125,13.06999969482422
848,2013-05-17,1667.469970703125,15354.400390625,3498.969970703125,9576.41015625,12.449999809265137
849,2013-05-20,1666.2900390625,15335.2802734375,3496.429931640625,9587.51953125,13.020000457763672
850,2013-05-21,1669.1600341796875,15387.580078125,3502.1201171875,9598.26953125,13.369999885559082
851,2013-05-22,1655.3499755859375,15307.169921875,3463.300048828125,9508.0400390625,13.81999969482422
852,2013-05-23,1650.510009765625,15294.5,3459.419921875,9466.2900390625,14.06999969482422
853,2013-05-24,1649.5999755859375,15303.099609375,3459.139892578125,9442.23046875,13.989999771118164
854,2013-05-28,1660.06005859375,15409.3896484375,3488.889892578125,9494.16015625,14.479999542236328
855,2013-05-29,1648.3599853515625,15302.7998046875,3467.52001953125,9422.490234375,14.829999923706056
856,2013-05-30,1654.4100341796875,15324.5302734375,3491.300048828125,9460.0498046875,14.529999732971191
857,2013-05-31,1630.739990234375,15115.5703125,3455.909912109375,9302.26953125,16.299999237060547
858,2013-06-03,1640.4200439453125,15254.0302734375,3465.3701171875,9357.080078125,16.280000686645508
859,2013-06-04,1631.3800048828125,15177.5400390625,3445.260009765625,9320.080078125,16.270000457763672
860,2013-06-05,1608.9000244140625,14960.58984375,3401.47998046875,9178.41015625,17.5
861,2013-06-06,1622.56005859375,15040.6201171875,3424.050048828125,9260.48046875,16.6299991607666
862,2013-06-07,1643.3800048828125,15248.1201171875,3469.219970703125,9355.41015625,15.140000343322754
863,2013-06-10,1642.81005859375,15238.58984375,3473.77001953125,9358.0,15.4399995803833
864,2013-06-11,1626.1300048828125,15122.01953125,3436.949951171875,9255.48046875,17.06999969482422
865,2013-06-12,1612.52001953125,14995.23046875,3400.429931640625,9189.4296875,18.59000015258789
866,2013-06-13,1636.3599853515625,15176.080078125,3445.360107421875,9331.3701171875,16.40999984741211
867,2013-06-14,1626.72998046875,15070.1796875,3423.56005859375,9263.6904296875,17.149999618530273
868,2013-06-17,1639.0400390625,15179.849609375,3452.1298828125,9337.8896484375,16.799999237060547
869,2013-06-18,1651.81005859375,15318.23046875,3482.179931640625,9399.6298828125,16.610000610351562
870,2013-06-19,1628.9300537109375,15112.1904296875,3443.199951171875,9255.7001953125,16.639999389648438
871,2013-06-20,1588.18994140625,14758.3203125,3364.639892578125,8995.9697265625,20.489999771118164
872,2013-06-21,1592.4300537109375,14799.400390625,3357.25,9018.5400390625,18.899999618530277
873,2013-06-24,1573.0899658203125,14659.5595703125,3320.760009765625,8892.01953125,20.11000061035156
874,2013-06-25,1588.030029296875,14760.3095703125,3347.889892578125,8989.259765625,18.46999931335449
875,2013-06-26,1603.260009765625,14910.1396484375,3376.219970703125,9067.26953125,17.209999084472656
876,2013-06-27,1613.199951171875,15024.490234375,3401.860107421875,9143.5498046875,16.860000610351562
877,2013-06-28,1606.280029296875,14909.599609375,3403.25,9112.6904296875,16.860000610351562
878,2013-07-01,1614.9599609375,14974.9599609375,3434.489990234375,9167.8798828125,16.3700008392334
879,2013-07-02,1614.0799560546875,14932.41015625,3433.39990234375,9144.7197265625,16.440000534057617
880,2013-07-03,1615.4100341796875,14988.3701171875,3443.669921875,9135.08984375,16.200000762939453
881,2013-07-05,1631.8900146484375,15135.83984375,3479.3798828125,9214.169921875,14.890000343322754
882,2013-07-08,1640.4599609375,15224.6904296875,3484.830078125,9266.2998046875,14.779999732971191
883,2013-07-09,1652.3199462890625,15300.33984375,3504.260009765625,9341.400390625,14.350000381469728
884,2013-07-10,1652.6199951171875,15291.66015625,3520.760009765625,9340.6796875,14.210000038146973
885,2013-07-11,1675.02001953125,15460.919921875,3578.300048828125,9493.259765625,14.010000228881836
886,2013-07-12,1680.18994140625,15464.2998046875,3600.080078125,9498.5,13.84000015258789
887,2013-07-15,1682.5,15484.259765625,3607.489990234375,9520.9501953125,13.789999961853027
888,2013-07-16,1676.260009765625,15451.849609375,3598.5,9489.0,14.420000076293944
889,2013-07-17,1680.9100341796875,15470.51953125,3610.0,9523.7900390625,13.779999732971191
890,2013-07-18,1689.3699951171875,15548.5400390625,3611.280029296875,9587.2001953125,13.770000457763672
891,2013-07-19,1692.0899658203125,15543.740234375,3587.610107421875,9618.5,12.539999961853027
892,2013-07-22,1695.530029296875,15545.5498046875,3600.389892578125,9650.580078125,12.289999961853027
893,2013-07-23,1692.3900146484375,15567.740234375,3579.27001953125,9659.6298828125,12.65999984741211
894,2013-07-24,1685.93994140625,15542.240234375,3579.60009765625,9605.0400390625,13.18000030517578
895,2013-07-25,1690.25,15555.6103515625,3605.18994140625,9635.0595703125,12.970000267028809
896,2013-07-26,1691.6500244140625,15558.830078125,3613.159912109375,9620.1298828125,12.720000267028809
897,2013-07-29,1685.3299560546875,15521.9697265625,3599.139892578125,9571.7900390625,13.390000343322754
898,2013-07-30,1685.9599609375,15520.58984375,3616.469970703125,9556.169921875,13.390000343322754
899,2013-07-31,1685.72998046875,15499.5400390625,3626.3701171875,9558.830078125,13.449999809265137
900,2013-08-01,1706.8699951171875,15628.01953125,3675.739990234375,9673.400390625,12.9399995803833
901,2013-08-02,1709.6700439453125,15658.3603515625,3689.590087890625,9690.0703125,11.979999542236328
902,2013-08-05,1707.1400146484375,15612.1298828125,3692.949951171875,9671.599609375,11.84000015258789
903,2013-08-06,1697.3699951171875,15518.740234375,3665.77001953125,9614.3203125,12.720000267028809
904,2013-08-07,1690.9100341796875,15470.669921875,3654.010009765625,9568.259765625,12.979999542236328
905,2013-08-08,1697.47998046875,15498.3203125,3669.1201171875,9634.7001953125,12.729999542236328
906,2013-08-09,1691.4200439453125,15425.509765625,3660.110107421875,9622.1103515625,13.40999984741211
907,2013-08-12,1689.469970703125,15419.6796875,3669.949951171875,9609.0302734375,12.8100004196167
908,2013-08-13,1694.1600341796875,15451.009765625,3684.43994140625,9630.5703125,12.3100004196167
909,2013-08-14,1685.3900146484375,15337.66015625,3669.27001953125,9593.5,13.039999961853027
910,2013-08-15,1661.3199462890625,15112.1904296875,3606.1201171875,9489.2900390625,14.729999542236328
911,2013-08-16,1655.8299560546875,15081.4697265625,3602.780029296875,9465.58984375,14.369999885559082
912,2013-08-19,1646.06005859375,15010.740234375,3589.090087890625,9385.8896484375,15.100000381469728
913,2013-08-20,1652.3499755859375,15002.990234375,3613.590087890625,9421.5595703125,14.90999984741211
914,2013-08-21,1642.800048828125,14897.5498046875,3599.7900390625,9339.3798828125,15.9399995803833
915,2013-08-22,1656.9599609375,14963.740234375,3638.7099609375,9425.7802734375,14.760000228881836
916,2013-08-23,1663.5,15010.509765625,3657.7900390625,9474.76953125,13.979999542236328
917,2013-08-26,1656.780029296875,14946.4599609375,3657.570068359375,9432.509765625,14.989999771118164
918,2013-08-27,1630.47998046875,14776.1298828125,3578.52001953125,9288.23046875,16.770000457763672
919,2013-08-28,1634.9599609375,14824.509765625,3593.35009765625,9309.0703125,16.489999771118164
920,2013-08-29,1638.1700439453125,14840.9501953125,3620.300048828125,9315.8203125,16.809999465942383
921,2013-08-30,1632.969970703125,14810.3095703125,3589.8701171875,9270.66015625,17.010000228881836
922,2013-09-03,1639.77001953125,14833.9599609375,3612.610107421875,9333.490234375,16.610000610351562
923,2013-09-04,1653.0799560546875,14930.8701171875,3649.0400390625,9400.240234375,15.880000114440918
924,2013-09-05,1655.0799560546875,14937.48046875,3658.780029296875,9420.349609375,15.770000457763672
925,2013-09-06,1655.1700439453125,14922.5,3660.010009765625,9439.6904296875,15.850000381469728
926,2013-09-09,1671.7099609375,15063.1201171875,3706.179931640625,9539.9296875,15.630000114440918
927,2013-09-10,1683.989990234375,15191.0595703125,3729.02001953125,9620.7099609375,14.529999732971191
928,2013-09-11,1689.1300048828125,15326.599609375,3725.010009765625,9655.3798828125,13.81999969482422
929,2013-09-12,1683.4200439453125,15300.6396484375,3715.969970703125,9607.3203125,14.289999961853027
930,2013-09-13,1687.989990234375,15376.0595703125,3722.179931640625,9635.080078125,14.15999984741211
931,2013-09-16,1697.5999755859375,15494.7802734375,3717.85009765625,9704.490234375,14.380000114440918
932,2013-09-17,1704.760009765625,15529.73046875,3745.699951171875,9738.9296875,14.529999732971191
933,2013-09-18,1725.52001953125,15676.9404296875,3783.639892578125,9887.8798828125,13.59000015258789
934,2013-09-19,1722.3399658203125,15636.5498046875,3789.3798828125,9854.759765625,13.15999984741211
935,2013-09-20,1709.9100341796875,15451.08984375,3774.72998046875,9769.73046875,13.119999885559082
936,2013-09-23,1701.8399658203125,15401.3798828125,3765.2900390625,9733.0302734375,14.3100004196167
937,2013-09-24,1697.4200439453125,15334.58984375,3768.25,9715.2099609375,14.079999923706056
938,2013-09-25,1692.77001953125,15273.259765625,3761.10009765625,9698.9501953125,14.010000228881836
939,2013-09-26,1698.6700439453125,15328.2998046875,3787.429931640625,9726.259765625,14.0600004196167
940,2013-09-27,1691.75,15258.240234375,3781.590087890625,9684.169921875,15.460000038146973
941,2013-09-30,1681.550048828125,15129.669921875,3771.47998046875,9621.240234375,16.600000381469727
942,2013-10-01,1695.0,15191.7001953125,3817.97998046875,9693.26953125,15.539999961853027
943,2013-10-02,1693.8699951171875,15133.1396484375,3815.02001953125,9689.2900390625,16.600000381469727
944,2013-10-03,1678.6600341796875,14996.48046875,3774.340087890625,9619.1904296875,17.670000076293945
945,2013-10-04,1690.5,15072.580078125,3807.75,9675.7099609375,16.739999771118164
946,2013-10-07,1676.1199951171875,14936.240234375,3770.3798828125,9597.5400390625,19.40999984741211
947,2013-10-08,1655.449951171875,14776.5302734375,3694.830078125,9483.16015625,20.34000015258789
948,2013-10-09,1656.4000244140625,14802.98046875,3677.780029296875,9497.01953125,19.600000381469727
949,2013-10-10,1692.56005859375,15126.0703125,3760.75,9693.9697265625,16.479999542236328
950,2013-10-11,1703.199951171875,15237.1103515625,3791.8701171875,9761.759765625,15.720000267028809
951,2013-10-14,1710.1400146484375,15301.259765625,3815.280029296875,9797.1796875,16.06999969482422
952,2013-10-15,1698.06005859375,15168.009765625,3794.010009765625,9726.6201171875,18.65999984741211
953,2013-10-16,1721.5400390625,15373.830078125,3839.429931640625,9845.0,14.710000038146973
954,2013-10-17,1733.1500244140625,15371.650390625,3863.14990234375,9934.83984375,13.479999542236328
955,2013-10-18,1744.5,15399.650390625,3914.280029296875,9984.6298828125,13.039999961853027
956,2013-10-21,1744.6600341796875,15392.2001953125,3920.050048828125,9982.6796875,13.15999984741211
957,2013-10-22,1754.6700439453125,15467.66015625,3929.570068359375,10056.58984375,13.329999923706056
